Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute peritonitis,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,0.99 [0.78-1.26],0.958276961372437
Chapter XI Diseases of the digestive system,Acute peritonitis,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,24,1.01 [0.85-1.21],0.881689064832751
Chapter XI Diseases of the digestive system,Acute peritonitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.21 [0.90-1.61],0.206562222506546
Chapter XI Diseases of the digestive system,Acute peritonitis,PVR,Poliovirus receptor,Inverse variance weighted,32,1.00 [0.89-1.12],0.979382053896815
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,0.95 [0.71-1.28],0.744480436949156
Chapter XI Diseases of the digestive system,Acute peritonitis,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.39 [0.71-2.75],0.336677202240954
Chapter XI Diseases of the digestive system,Acute peritonitis,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,0.93 [0.67-1.30],0.677874994810842
Chapter XI Diseases of the digestive system,Acute peritonitis,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.90 [0.58-1.42],0.660794810095959
Chapter XI Diseases of the digestive system,Acute peritonitis,MATN2,Matrilin-2,Inverse variance weighted,32,1.02 [0.91-1.15],0.729398209773978
Chapter XI Diseases of the digestive system,Acute peritonitis,DTNB,Dystrobrevin beta,Inverse variance weighted,4,1.66 [0.73-3.78],0.229820567500573
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.11 [0.83-1.49],0.46847202771272
Chapter XI Diseases of the digestive system,Acute peritonitis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.17 [0.85-1.62],0.337159976767406
Chapter XI Diseases of the digestive system,Acute peritonitis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.95 [0.87-1.04],0.250158239234169
Chapter XI Diseases of the digestive system,Acute peritonitis,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.87 [0.75-1.01],0.0656524730042663
Chapter XI Diseases of the digestive system,Acute peritonitis,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.01 [0.83-1.22],0.922179990437406
Chapter XI Diseases of the digestive system,Acute peritonitis,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.10 [0.90-1.34],0.36494436786507
Chapter XI Diseases of the digestive system,Acute peritonitis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.56 [0.70-3.51],0.280255797231423
Chapter XI Diseases of the digestive system,Acute peritonitis,OCLN,Occludin,Inverse variance weighted,3,1.62 [1.00-2.62],0.0495131445651042
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.22 [0.84-1.79],0.298046609159629
Chapter XI Diseases of the digestive system,Acute peritonitis,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,1.05 [0.89-1.23],0.565086398188658
Chapter XI Diseases of the digestive system,Acute peritonitis,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.01 [0.91-1.11],0.916285535939687
Chapter XI Diseases of the digestive system,Acute peritonitis,CYTL1,Cytokine-like protein 1,Inverse variance weighted,10,0.98 [0.88-1.09],0.653103049544897
Chapter XI Diseases of the digestive system,Acute peritonitis,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.78 [0.31-1.95],0.600053222528108
Chapter XI Diseases of the digestive system,Acute peritonitis,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.32 [0.76-2.31],0.32943839916575
Chapter XI Diseases of the digestive system,Acute peritonitis,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.12 [0.94-1.32],0.196317666680959
Chapter XI Diseases of the digestive system,Acute peritonitis,IL15,Interleukin-15,Inverse variance weighted,35,1.02 [0.84-1.24],0.830730568425428
Chapter XI Diseases of the digestive system,Acute peritonitis,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.12 [0.98-1.28],0.0922224691273397
Chapter XI Diseases of the digestive system,Acute peritonitis,TGFBR3,Transforming growth factor beta receptor type 3,Inverse variance weighted,23,1.13 [0.93-1.37],0.204325817587227
Chapter XI Diseases of the digestive system,Acute peritonitis,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,0.98 [0.86-1.13],0.821134193721904
Chapter XI Diseases of the digestive system,Acute peritonitis,CTSD,Cathepsin D,Inverse variance weighted,24,1.18 [0.99-1.40],0.0606615238821399
Chapter XI Diseases of the digestive system,Acute peritonitis,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,1.06 [0.86-1.32],0.568267823683112
Chapter XI Diseases of the digestive system,Acute peritonitis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.00 [0.59-1.70],0.997160671881976
Chapter XI Diseases of the digestive system,Acute peritonitis,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.10 [0.54-2.21],0.798601469986978
Chapter XI Diseases of the digestive system,Acute peritonitis,B2M,Beta-2-microglobulin,Inverse variance weighted,7,0.92 [0.55-1.55],0.750280647499087
Chapter XI Diseases of the digestive system,Acute peritonitis,NEO1,Neogenin,Wald ratio,1,2.58 [1.08-6.15],0.0331015932180399
Chapter XI Diseases of the digestive system,Acute peritonitis,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,0.96 [0.88-1.04],0.308146679491509
Chapter XI Diseases of the digestive system,Acute peritonitis,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.97 [0.82-1.15],0.723284030013691
Chapter XI Diseases of the digestive system,Acute peritonitis,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,27,0.92 [0.77-1.10],0.371446570677895
Chapter XI Diseases of the digestive system,Acute peritonitis,WNT9A,Protein Wnt-9a,Inverse variance weighted,7,1.42 [0.98-2.06],0.0641629708011311
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.94 [0.82-1.06],0.295571149140982
Chapter XI Diseases of the digestive system,Acute peritonitis,SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,11,0.87 [0.64-1.17],0.34793619026579
Chapter XI Diseases of the digestive system,Acute peritonitis,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,0.40 [0.12-1.38],0.148249416574833
Chapter XI Diseases of the digestive system,Acute peritonitis,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,1.16 [0.95-1.42],0.153938884799866
Chapter XI Diseases of the digestive system,Acute peritonitis,PENK,Proenkephalin-A,Inverse variance weighted,21,1.10 [0.93-1.29],0.25225872445731
Chapter XI Diseases of the digestive system,Acute peritonitis,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.89 [0.67-1.17],0.398409213383523
Chapter XI Diseases of the digestive system,Acute peritonitis,CD48,CD48 antigen,Inverse variance weighted,32,1.12 [1.01-1.25],0.0286779315929396
Chapter XI Diseases of the digestive system,Acute peritonitis,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.89 [0.80-1.00],0.051615017577963
Chapter XI Diseases of the digestive system,Acute peritonitis,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.79 [0.61-1.02],0.0730208481116352
Chapter XI Diseases of the digestive system,Acute peritonitis,STC1,Stanniocalcin-1,Inverse variance weighted,11,0.81 [0.59-1.11],0.19028510535737
Chapter XI Diseases of the digestive system,Acute peritonitis,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,1.01 [0.84-1.20],0.948664017509494
Chapter XI Diseases of the digestive system,Acute peritonitis,AGRN,Agrin,Inverse variance weighted,31,0.96 [0.81-1.14],0.644457150573811
Chapter XI Diseases of the digestive system,Acute peritonitis,CFD,Complement factor D,Inverse variance weighted,12,0.82 [0.66-1.01],0.0560981284864796
Chapter XI Diseases of the digestive system,Acute peritonitis,CXCL8,Interleukin-8,Inverse variance weighted,7,0.82 [0.58-1.17],0.274897443058795
Chapter XI Diseases of the digestive system,Acute peritonitis,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,0.71 [0.44-1.15],0.162731493352713
Chapter XI Diseases of the digestive system,Acute peritonitis,FBLN2,Fibulin-2,Inverse variance weighted,17,0.87 [0.72-1.05],0.146130924843498
Chapter XI Diseases of the digestive system,Acute peritonitis,INHBB,Inhibin beta B chain,Inverse variance weighted,16,1.20 [0.88-1.64],0.257457329603302
Chapter XI Diseases of the digestive system,Acute peritonitis,CGREF1,Cell growth regulator with EF hand domain protein 1,Inverse variance weighted,54,0.95 [0.84-1.07],0.382466174414143
Chapter XI Diseases of the digestive system,Acute peritonitis,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.09 [0.90-1.32],0.384189419576772
Chapter XI Diseases of the digestive system,Acute peritonitis,LGALS9,Galectin-9,Inverse variance weighted,39,0.93 [0.79-1.09],0.374548301658643
Chapter XI Diseases of the digestive system,Acute peritonitis,HS6ST1,Heparan-sulfate 6-O-sulfotransferase 1,Inverse variance weighted,26,0.93 [0.76-1.14],0.48649098625795
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,0.82 [0.67-1.00],0.0537194851103805
Chapter XI Diseases of the digestive system,Acute peritonitis,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.97 [0.84-1.12],0.666412522904566
Chapter XI Diseases of the digestive system,Acute peritonitis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.02 [0.57-1.82],0.957272507146562
Chapter XI Diseases of the digestive system,Acute peritonitis,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,9,1.26 [0.88-1.80],0.207791448097984
Chapter XI Diseases of the digestive system,Acute peritonitis,IL19,Interleukin-19,Inverse variance weighted,21,1.04 [0.91-1.19],0.555627640889218
Chapter XI Diseases of the digestive system,Acute peritonitis,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,1.36 [0.74-2.53],0.323903060250184
Chapter XI Diseases of the digestive system,Acute peritonitis,CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.20 [1.02-1.41],0.024273190264902
Chapter XI Diseases of the digestive system,Acute peritonitis,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.03 [0.87-1.23],0.716812724601375
Chapter XI Diseases of the digestive system,Acute peritonitis,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,0.96 [0.71-1.28],0.761739340575828
Chapter XI Diseases of the digestive system,Acute peritonitis,EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,10,1.03 [0.78-1.34],0.851280448627671
Chapter XI Diseases of the digestive system,Acute peritonitis,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,1.06 [0.97-1.16],0.233737641337419
Chapter XI Diseases of the digestive system,Acute peritonitis,LGALS4,Galectin-4,Inverse variance weighted,19,1.04 [0.89-1.22],0.609119660980395
