Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CCL7,C-C motif chemokine 7,Inverse variance weighted,14,0.90 [0.57-1.44],0.667050132769144
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,SDC1,Syndecan-1,Inverse variance weighted,14,1.31 [0.84-2.04],0.235509237769494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,0.89 [0.70-1.14],0.35655738683534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,SPON1,Spondin-1,Inverse variance weighted,25,1.23 [0.95-1.61],0.117589968308948
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,0.83 [0.62-1.10],0.195946759522854
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.86 [0.23-3.31],0.83026892717002
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,0.75 [0.38-1.49],0.412406077222387
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.91 [0.73-1.13],0.381257104491553
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,1.05 [0.77-1.43],0.752467207554476
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,0.83 [0.51-1.34],0.440088333217266
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.98 [0.86-1.12],0.785519955485445
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.29 [0.04-1.86],0.191067525708636
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,NECTIN2,Nectin-2,Inverse variance weighted,8,1.04 [0.72-1.49],0.848553946565295
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,VCAN,Versican core protein,Inverse variance weighted,58,1.09 [0.93-1.28],0.293494382657556
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,0.81 [0.63-1.05],0.111991954664656
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.96 [0.72-1.29],0.797463804495456
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.73 [0.33-1.61],0.431220664297418
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,1.07 [0.79-1.44],0.678177270927638
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.02 [0.83-1.26],0.820410081747707
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,PGF,Placenta growth factor,Inverse variance weighted,8,0.69 [0.29-1.61],0.388505106807737
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.18 [0.34-4.12],0.79182056213347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.07 [0.88-1.28],0.502582343841315
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.81 [0.53-1.23],0.320284326253088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.11 [0.38-3.29],0.84758791994976
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.88 [0.44-1.77],0.714644844268918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.54 [0.17-1.74],0.303244683931481
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.99 [0.70-1.41],0.953775442937126
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.66 [0.14-3.15],0.598671814978647
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.72 [0.43-1.21],0.214226476670975
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.20 [0.46-3.15],0.711862848467477
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,0.75 [0.23-2.42],0.630647107130697
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.02 [0.83-1.26],0.842719873627695
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,CBLN4,Cerebellin-4,Inverse variance weighted,17,0.75 [0.52-1.08],0.12136900683023
