Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Any mental disorder,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.94 [0.70-1.25],0.654133249324916
Chapter V Mental and behavioural disorders,Any mental disorder,LGALS4,Galectin-4,Inverse variance weighted,19,0.99 [0.96-1.01],0.278416155191777
Chapter V Mental and behavioural disorders,Any mental disorder,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,0.99 [0.95-1.02],0.411387680564501
Chapter V Mental and behavioural disorders,Any mental disorder,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.98 [0.88-1.08],0.64919760196304
Chapter V Mental and behavioural disorders,Any mental disorder,NID1,Nidogen-1,Inverse variance weighted,12,0.99 [0.96-1.02],0.474934187248612
Chapter V Mental and behavioural disorders,Any mental disorder,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.02 [0.97-1.07],0.470755772827822
Chapter V Mental and behavioural disorders,Any mental disorder,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,1.02 [0.96-1.09],0.522193884647986
Chapter V Mental and behavioural disorders,Any mental disorder,CCL7,C-C motif chemokine 7,Inverse variance weighted,14,1.03 [0.98-1.08],0.255584405093911
Chapter V Mental and behavioural disorders,Any mental disorder,CREG1,Protein CREG1,Inverse variance weighted,24,1.02 [0.99-1.04],0.157668484212061
Chapter V Mental and behavioural disorders,Any mental disorder,VWA1,von Willebrand factor A domain-containing protein 1,Inverse variance weighted,12,1.00 [0.98-1.02],0.836010171154944
Chapter V Mental and behavioural disorders,Any mental disorder,GUSB,Beta-glucuronidase,Inverse variance weighted,35,1.03 [0.99-1.07],0.0950885889616592
Chapter V Mental and behavioural disorders,Any mental disorder,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.97 [0.94-1.01],0.12546962494166
Chapter V Mental and behavioural disorders,Any mental disorder,CD302,CD302 antigen,Inverse variance weighted,17,0.96 [0.92-1.00],0.0277056839402429
Chapter V Mental and behavioural disorders,Any mental disorder,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.98 [0.93-1.02],0.315930043043525
Chapter V Mental and behavioural disorders,Any mental disorder,CCL18,C-C motif chemokine 18,Inverse variance weighted,19,0.98 [0.96-1.01],0.160768674536352
Chapter V Mental and behavioural disorders,Any mental disorder,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,0.98 [0.92-1.05],0.586162047121459
Chapter V Mental and behavioural disorders,Any mental disorder,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.13 [0.99-1.30],0.063111633789402
Chapter V Mental and behavioural disorders,Any mental disorder,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.03 [0.96-1.10],0.36993134172834
Chapter V Mental and behavioural disorders,Any mental disorder,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.01 [0.97-1.05],0.788870571252684
Chapter V Mental and behavioural disorders,Any mental disorder,BCAN,Brevican core protein,Inverse variance weighted,15,0.98 [0.93-1.04],0.507674587296136
Chapter V Mental and behavioural disorders,Any mental disorder,AMBP,Protein AMBP,Inverse variance weighted,5,1.00 [0.93-1.07],0.976114380030421
Chapter V Mental and behavioural disorders,Any mental disorder,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,0.98 [0.93-1.03],0.487805180691656
Chapter V Mental and behavioural disorders,Any mental disorder,SCGB3A2,Secretoglobin family 3A member 2,Inverse variance weighted,32,1.00 [0.97-1.03],0.986097111234125
Chapter V Mental and behavioural disorders,Any mental disorder,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,21,0.99 [0.97-1.02],0.559403417136676
Chapter V Mental and behavioural disorders,Any mental disorder,CCL25,C-C motif chemokine 25,Inverse variance weighted,49,1.00 [0.98-1.01],0.644085832520672
Chapter V Mental and behavioural disorders,Any mental disorder,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,1.03 [0.94-1.12],0.5430051286038
Chapter V Mental and behavioural disorders,Any mental disorder,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.99 [0.96-1.02],0.407375996709603
Chapter V Mental and behavioural disorders,Any mental disorder,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,1.01 [0.98-1.04],0.530546644556946
Chapter V Mental and behavioural disorders,Any mental disorder,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.98 [0.72-1.34],0.91157447903663
Chapter V Mental and behavioural disorders,Any mental disorder,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.02 [1.00-1.04],0.0881903444943076
Chapter V Mental and behavioural disorders,Any mental disorder,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,Inverse variance weighted,44,1.01 [0.99-1.03],0.232646804357124
Chapter V Mental and behavioural disorders,Any mental disorder,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,11,1.00 [0.88-1.13],0.940519679988849
Chapter V Mental and behavioural disorders,Any mental disorder,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.99 [0.96-1.03],0.750909413338514
Chapter V Mental and behavioural disorders,Any mental disorder,OCLN,Occludin,Inverse variance weighted,3,1.01 [0.94-1.10],0.743711544765496
Chapter V Mental and behavioural disorders,Any mental disorder,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.96 [0.87-1.05],0.338695831386107
Chapter V Mental and behavioural disorders,Any mental disorder,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.95 [0.87-1.04],0.289619019847132
Chapter V Mental and behavioural disorders,Any mental disorder,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.00 [0.98-1.03],0.868580514327212
Chapter V Mental and behavioural disorders,Any mental disorder,HGF,Hepatocyte growth factor,Inverse variance weighted,7,0.95 [0.86-1.05],0.33730084947368
Chapter V Mental and behavioural disorders,Any mental disorder,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,0.99 [0.97-1.02],0.688976825454834
Chapter V Mental and behavioural disorders,Any mental disorder,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.01 [0.99-1.03],0.36037671277524
Chapter V Mental and behavioural disorders,Any mental disorder,CHGA,Chromogranin-A,Inverse variance weighted,8,0.97 [0.92-1.03],0.357493691757662
Chapter V Mental and behavioural disorders,Any mental disorder,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.01 [0.95-1.06],0.800779000806048
Chapter V Mental and behavioural disorders,Any mental disorder,MMP8,Neutrophil collagenase,Inverse variance weighted,25,0.99 [0.96-1.02],0.347931526738644
Chapter V Mental and behavioural disorders,Any mental disorder,COLEC12,Collectin-12,Inverse variance weighted,13,1.04 [0.96-1.13],0.296467693617464
Chapter V Mental and behavioural disorders,Any mental disorder,NPTX1,Neuronal pentraxin-1,Inverse variance weighted,46,0.99 [0.97-1.01],0.189805870701111
Chapter V Mental and behavioural disorders,Any mental disorder,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.00 [0.97-1.03],0.835070097633179
Chapter V Mental and behavioural disorders,Any mental disorder,TYMP,Thymidine phosphorylase,Inverse variance weighted,4,0.98 [0.93-1.03],0.428709867068866
Chapter V Mental and behavioural disorders,Any mental disorder,CTSD,Cathepsin D,Inverse variance weighted,24,1.01 [0.98-1.04],0.415773810774316
Chapter V Mental and behavioural disorders,Any mental disorder,CCL17,C-C motif chemokine 17,Inverse variance weighted,35,1.01 [0.99-1.03],0.260987585112647
Chapter V Mental and behavioural disorders,Any mental disorder,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,1.03 [1.00-1.07],0.0670647044782759
Chapter V Mental and behavioural disorders,Any mental disorder,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.97 [0.95-0.99],0.0109402986678267
Chapter V Mental and behavioural disorders,Any mental disorder,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.01 [0.94-1.09],0.711669148227335
Chapter V Mental and behavioural disorders,Any mental disorder,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.99 [0.90-1.09],0.838999218499437
Chapter V Mental and behavioural disorders,Any mental disorder,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,0.98 [0.92-1.04],0.509984066256665
Chapter V Mental and behavioural disorders,Any mental disorder,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.02 [0.98-1.07],0.334274712976712
Chapter V Mental and behavioural disorders,Any mental disorder,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.08 [0.99-1.17],0.0953207142696949
Chapter V Mental and behavioural disorders,Any mental disorder,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,1.03 [0.97-1.10],0.33104199827019
Chapter V Mental and behavioural disorders,Any mental disorder,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,4,1.05 [0.99-1.11],0.112539324355406
Chapter V Mental and behavioural disorders,Any mental disorder,CD83,CD83 antigen,Inverse variance weighted,19,0.99 [0.93-1.05],0.673928302945155
Chapter V Mental and behavioural disorders,Any mental disorder,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.95 [0.92-0.99],0.0117664208248414
Chapter V Mental and behavioural disorders,Any mental disorder,SIGLEC8,Sialic acid-binding Ig-like lectin 8,Inverse variance weighted,44,1.00 [0.98-1.02],0.826307839365159
Chapter V Mental and behavioural disorders,Any mental disorder,SFTPA2,Pulmonary surfactant-associated protein A2,Inverse variance weighted,27,1.01 [0.99-1.03],0.315944566510193
Chapter V Mental and behavioural disorders,Any mental disorder,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,11,0.95 [0.92-0.98],0.00105629887542
Chapter V Mental and behavioural disorders,Any mental disorder,CNDP1,Beta-Ala-His dipeptidase,Inverse variance weighted,48,1.02 [1.00-1.04],0.0235532360126999
Chapter V Mental and behavioural disorders,Any mental disorder,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.94 [0.86-1.02],0.134714194796024
Chapter V Mental and behavioural disorders,Any mental disorder,CD7,T-cell antigen CD7,Inverse variance weighted,12,0.99 [0.97-1.01],0.291695782897839
Chapter V Mental and behavioural disorders,Any mental disorder,ELN,Elastin,Inverse variance weighted,12,1.07 [0.94-1.22],0.279056051167148
Chapter V Mental and behavioural disorders,Any mental disorder,MMP7,Matrilysin,Inverse variance weighted,15,1.03 [1.00-1.07],0.0842601592028613
Chapter V Mental and behavioural disorders,Any mental disorder,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.95 [0.91-1.00],0.0691288095355458
Chapter V Mental and behavioural disorders,Any mental disorder,PSAP,Prosaposin,Inverse variance weighted,13,0.99 [0.95-1.03],0.598484806732364
Chapter V Mental and behavioural disorders,Any mental disorder,HJV,Hemojuvelin,Inverse variance weighted,3,1.03 [0.94-1.13],0.554587470325041
Chapter V Mental and behavioural disorders,Any mental disorder,LGMN,Legumain,Inverse variance weighted,32,0.98 [0.94-1.01],0.224747057605955
Chapter V Mental and behavioural disorders,Any mental disorder,APOA2,Apolipoprotein A-II,Inverse variance weighted,16,0.97 [0.92-1.01],0.16623437345252
Chapter V Mental and behavioural disorders,Any mental disorder,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,0.86 [0.56-1.32],0.49833183591576
Chapter V Mental and behavioural disorders,Any mental disorder,CD59,CD59 glycoprotein,Inverse variance weighted,8,1.01 [0.93-1.10],0.748648846161313
Chapter V Mental and behavioural disorders,Any mental disorder,AGR3,Anterior gradient protein 3,Inverse variance weighted,5,1.02 [0.91-1.13],0.772771349517063
Chapter V Mental and behavioural disorders,Any mental disorder,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Inverse variance weighted,4,0.98 [0.91-1.06],0.598170113293775
Chapter V Mental and behavioural disorders,Any mental disorder,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,0.99 [0.97-1.01],0.277310847220818
Chapter V Mental and behavioural disorders,Any mental disorder,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,1.00 [0.98-1.02],0.902512054355009
Chapter V Mental and behavioural disorders,Any mental disorder,GLA,Alpha-galactosidase A,Inverse variance weighted,2,1.04 [0.75-1.46],0.800754886910349
Chapter V Mental and behavioural disorders,Any mental disorder,MMP3,Stromelysin-1,Inverse variance weighted,35,0.98 [0.96-1.01],0.125404876379658
