Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,1.15 [0.88-1.51],0.300577676197896
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,GDNF,Glial cell line-derived neurotrophic factor,Inverse variance weighted,15,0.94 [0.81-1.10],0.463305073023
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PRG2,Bone marrow proteoglycan,Inverse variance weighted,40,0.97 [0.85-1.11],0.672666106255037
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,0.96 [0.83-1.12],0.629646845222256
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.95 [0.84-1.06],0.349976636153742
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,USP28,Ubiquitin carboxyl-terminal hydrolase 28,Inverse variance weighted,2,1.11 [0.31-4.00],0.870403429825827
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.08 [0.92-1.26],0.352711752667747
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.78 [0.57-1.08],0.134051253896996
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.33 [0.14-0.75],0.0080390878518911
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,21,0.89 [0.69-1.15],0.386954012139472
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,REN,Renin,Inverse variance weighted,12,0.90 [0.75-1.09],0.27331406553167
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.04 [0.93-1.16],0.498356627991201
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,PGA4,Pepsin A-4,Inverse variance weighted,9,0.88 [0.58-1.34],0.548141289476147
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,BCAN,Brevican core protein,Inverse variance weighted,15,0.94 [0.77-1.16],0.582152353401239
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,0.79 [0.57-1.08],0.137839538827382
Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,1.14 [0.96-1.37],0.133529880468858
