Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.98 [0.93-1.02],0.283949921894793
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,REN,Renin,Inverse variance weighted,12,0.99 [0.95-1.04],0.75160155219117
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,MMP7,Matrilysin,Inverse variance weighted,15,1.01 [0.98-1.04],0.525608148251389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,SEPTIN8,Septin-8,Inverse variance weighted,6,1.03 [0.96-1.12],0.406165108834687
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.01 [0.99-1.04],0.307171666082216
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.99 [0.97-1.01],0.260184939191984
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,IL15,Interleukin-15,Inverse variance weighted,35,0.98 [0.95-1.01],0.260278967499299
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,NECTIN2,Nectin-2,Inverse variance weighted,8,1.03 [0.96-1.10],0.437745223972728
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.02 [0.97-1.06],0.463818981770807
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.09 [1.01-1.18],0.0335521211079822
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,PGF,Placenta growth factor,Inverse variance weighted,8,0.95 [0.88-1.03],0.203639675824838
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,1.03 [0.99-1.08],0.113474369503414
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.00 [0.95-1.06],0.991247465557033
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.99 [0.96-1.02],0.618343364824027
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.99 [0.98-1.01],0.406956430718458
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,PGA4,Pepsin A-4,Inverse variance weighted,9,0.99 [0.91-1.07],0.771213107918205
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,PTN,Pleiotrophin,Inverse variance weighted,7,0.99 [0.91-1.09],0.853221483949419
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,LGALS9,Galectin-9,Inverse variance weighted,39,1.00 [0.97-1.02],0.872178186925322
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.01 [0.95-1.08],0.682651722160626
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.01 [0.97-1.05],0.670728269812912
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,AREG,Amphiregulin,Inverse variance weighted,7,0.98 [0.92-1.03],0.429741991950556
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.98-1.04],0.403587513890015
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.03 [0.99-1.06],0.131051199458002
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,BRK1,Protein BRICK1,Inverse variance weighted,10,0.96 [0.89-1.05],0.383712723494044
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TSHB,Thyrotropin subunit beta,Inverse variance weighted,31,1.00 [0.97-1.03],0.796302209367463
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.99 [0.94-1.04],0.711074791245917
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.05 [0.96-1.14],0.314767610261415
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.02 [0.97-1.06],0.503756567533923
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,35,0.99 [0.97-1.01],0.245786187270497
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.02 [0.97-1.09],0.418277402927524
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,1.00 [0.99-1.01],0.651485754027701
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,0.98 [0.96-1.00],0.114045136202922
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,0.97 [0.88-1.07],0.597976226478472
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,0.90 [0.78-1.03],0.134061258305148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.97 [0.92-1.01],0.165315695588135
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,FOLR1,Folate receptor alpha,Inverse variance weighted,10,1.02 [0.96-1.08],0.495517944426478
