Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.89 [0.63-1.26],0.517343901825162
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL22,Interleukin-22,Inverse variance weighted,5,2.02 [0.52-7.83],0.309406163965445
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.20 [0.79-1.82],0.384306760851212
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",GZMB,Granzyme B,Inverse variance weighted,21,0.97 [0.83-1.14],0.723239774640456
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL10,Interleukin-10,Inverse variance weighted,5,0.86 [0.41-1.83],0.698691222001359
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.97 [0.90-1.03],0.309685556790791
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.85 [0.70-1.03],0.0971120769415733
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PRTN3,Myeloblastin,Inverse variance weighted,41,0.99 [0.88-1.10],0.79638931100087
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",NOS2,"Nitric oxide synthase, inducible",Inverse variance weighted,3,1.09 [0.54-2.22],0.812183638565514
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.94 [0.83-1.06],0.285957257065871
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.87 [0.66-1.15],0.33720773554748
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,0.99 [0.70-1.41],0.952769708480766
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.05 [0.97-1.14],0.228766791162522
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,21,0.94 [0.84-1.04],0.228716185490485
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.06 [0.86-1.30],0.610445833111298
