Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.01 [0.94-1.07],0.870598985917183
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,66,1.05 [1.01-1.09],0.0115428856010072
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.62 [0.42-0.90],0.0119049250644999
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.21 [0.82-1.79],0.34167324538481
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.98 [0.90-1.06],0.603342416517398
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.95 [0.80-1.13],0.568763341959022
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,RSPO3,R-spondin-3,Inverse variance weighted,11,1.04 [0.94-1.14],0.490236035955086
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,COLEC12,Collectin-12,Inverse variance weighted,13,1.06 [0.96-1.16],0.239044352041482
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,0.99 [0.94-1.05],0.807796704011973
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.93 [0.83-1.04],0.207153776975536
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.04 [0.91-1.18],0.575019493454251
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD302,CD302 antigen,Inverse variance weighted,17,1.02 [0.96-1.09],0.520288285524494
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,DSC2,Desmocollin-2,Inverse variance weighted,16,0.92 [0.85-0.99],0.0228927638499392
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,LGALS9,Galectin-9,Inverse variance weighted,39,0.94 [0.90-0.99],0.0104138168230855
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.10 [0.94-1.28],0.256160713141501
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,1.00 [0.95-1.05],0.902830654137211
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,REN,Renin,Inverse variance weighted,12,1.03 [0.96-1.10],0.396086939558134
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.99 [0.81-1.20],0.890423178146587
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,VWA1,von Willebrand factor A domain-containing protein 1,Inverse variance weighted,12,0.99 [0.94-1.04],0.598561597663987
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,LGALS4,Galectin-4,Inverse variance weighted,19,0.92 [0.86-0.97],0.0032157448157907
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,NOMO1,Nodal modulator 1,Inverse variance weighted,26,1.00 [0.97-1.04],0.866424404259739
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,JAM2,Junctional adhesion molecule B,Inverse variance weighted,6,1.02 [0.81-1.27],0.893140855312078
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.01 [0.98-1.05],0.417440093467461
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.94 [0.82-1.07],0.322441660914306
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD276,CD276 antigen,Inverse variance weighted,47,0.95 [0.92-0.98],0.0036318423718914
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.07 [0.99-1.16],0.108231729845154
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.03 [0.99-1.07],0.12903693935078
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.99 [0.84-1.16],0.909712636672423
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,1.01 [0.94-1.08],0.84916952202041
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.89 [0.63-1.24],0.478942715232259
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,1.00 [0.95-1.06],0.94180030691029
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,1.07 [0.91-1.26],0.413071681971655
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.97 [0.90-1.04],0.395853471478769
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.02 [0.98-1.06],0.441865293714174
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,0.90 [0.76-1.07],0.236389170540587
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.04 [0.89-1.21],0.62051617463686
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,1.12 [1.02-1.23],0.0206996451489682
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,BRK1,Protein BRICK1,Inverse variance weighted,10,0.89 [0.81-0.98],0.0166510215713612
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,AREG,Amphiregulin,Inverse variance weighted,7,1.01 [0.88-1.15],0.921432626365631
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CSTB,Cystatin-B,Inverse variance weighted,25,1.00 [0.95-1.06],0.874308780568811
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL6,Interleukin-6,Inverse variance weighted,6,1.04 [0.83-1.30],0.750263605210646
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,1.01 [0.94-1.09],0.791778584685015
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,1.05 [0.91-1.21],0.494492677483522
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.08 [1.02-1.14],0.0083761158202982
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,PLIN3,Perilipin-3,Wald ratio,1,0.74 [0.55-1.00],0.051495409932405
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,0.88 [0.52-1.50],0.640448484842982
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.00 [0.71-1.41],0.98982556423883
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,1.06 [1.00-1.12],0.0429605735832862
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,0.99 [0.96-1.03],0.665433359324224
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,1.01 [0.98-1.05],0.492390659620516
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.00 [0.96-1.05],0.951104201737019
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.05 [0.99-1.10],0.0838291683344188
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.03 [0.98-1.08],0.206934099550869
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,AGRN,Agrin,Inverse variance weighted,31,0.99 [0.93-1.04],0.641043093621734
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,PGF,Placenta growth factor,Inverse variance weighted,8,1.09 [0.85-1.41],0.481748791654532
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,1.00 [0.93-1.07],0.957330828414194
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.96 [0.87-1.06],0.402980248086282
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.03 [0.92-1.16],0.604789948781375
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,IL18,Interleukin-18,Inverse variance weighted,42,1.09 [1.03-1.15],0.0026057300504875
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,11,1.03 [0.97-1.09],0.380749047971231
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.06 [0.98-1.14],0.132366865748608
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,0.87 [0.76-0.99],0.0337618115471772
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.33 [0.91-1.93],0.140280632021944
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,30,0.98 [0.94-1.03],0.402035429601354
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TGFB1,Transforming growth factor beta-1 proprotein,Inverse variance weighted,9,0.91 [0.77-1.08],0.293071294202583
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.98 [0.93-1.03],0.484921084267904
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,NUCB2,Nucleobindin-2,Inverse variance weighted,28,1.04 [0.98-1.11],0.197135575767372
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,0.96 [0.88-1.05],0.367323081192841
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,0.98 [0.72-1.34],0.923126263811034
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,1.05 [0.93-1.18],0.413967335213805
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.02 [0.92-1.14],0.689768246784645
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.01 [0.97-1.05],0.742164230672738
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,0.87 [0.61-1.24],0.446558455506455
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.15 [0.97-1.38],0.115038300508319
Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.97 [0.92-1.03],0.319096018963659
