Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.93 [0.69-1.25],0.614348122394463
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,61,1.00 [0.97-1.03],0.776606239628205
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,0.98 [0.90-1.06],0.581606580878662
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.85 [0.61-1.20],0.361540670594741
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,COMP,Cartilage oligomeric matrix protein,Inverse variance weighted,14,1.01 [0.91-1.11],0.90483838434289
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,PRELP,Prolargin,Inverse variance weighted,14,1.07 [0.99-1.15],0.0944048727245847
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,0.91 [0.75-1.09],0.301682210733574
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,MYOM3,Myomesin-3,Inverse variance weighted,25,1.04 [0.94-1.15],0.470896126948976
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,DCN,Decorin,Inverse variance weighted,3,1.32 [0.98-1.78],0.0692010108740393
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,MYL3,Myosin light chain 3,Inverse variance weighted,13,1.00 [0.85-1.18],0.992502818740787
