Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholelithiasis,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.98 [0.94-1.03],0.466458191144209
Chapter XI Diseases of the digestive system,Cholelithiasis,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.02 [0.94-1.11],0.628733443688428
Chapter XI Diseases of the digestive system,Cholelithiasis,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,36,1.01 [0.98-1.04],0.465357579668649
Chapter XI Diseases of the digestive system,Cholelithiasis,RTN4R,Reticulon-4 receptor,Inverse variance weighted,26,1.02 [0.97-1.06],0.458061060845707
Chapter XI Diseases of the digestive system,Cholelithiasis,RETN,Resistin,Inverse variance weighted,28,1.02 [0.95-1.09],0.606127694823578
Chapter XI Diseases of the digestive system,Cholelithiasis,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.02 [0.97-1.07],0.44510850581462
Chapter XI Diseases of the digestive system,Cholelithiasis,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,0.98 [0.76-1.27],0.892553699509275
Chapter XI Diseases of the digestive system,Cholelithiasis,THY1,Thy-1 membrane glycoprotein,Inverse variance weighted,10,1.02 [0.99-1.06],0.165953926283952
Chapter XI Diseases of the digestive system,Cholelithiasis,MMP7,Matrilysin,Inverse variance weighted,15,0.97 [0.92-1.01],0.114521838685204
Chapter XI Diseases of the digestive system,Cholelithiasis,CCL3,C-C motif chemokine 3,Inverse variance weighted,15,1.05 [0.99-1.11],0.103030852986177
Chapter XI Diseases of the digestive system,Cholelithiasis,STC1,Stanniocalcin-1,Inverse variance weighted,11,0.93 [0.87-1.01],0.0853067108133682
Chapter XI Diseases of the digestive system,Cholelithiasis,ADIPOQ,Adiponectin,Inverse variance weighted,37,0.99 [0.95-1.04],0.786292692175404
Chapter XI Diseases of the digestive system,Cholelithiasis,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.01 [0.95-1.08],0.684455471214544
Chapter XI Diseases of the digestive system,Cholelithiasis,TREML2,Trem-like transcript 2 protein,Inverse variance weighted,19,1.00 [0.95-1.05],0.978610662004914
Chapter XI Diseases of the digestive system,Cholelithiasis,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.04 [0.99-1.08],0.106462707659027
