Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,0.96 [0.89-1.04],0.318301775326149
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,23,0.96 [0.90-1.03],0.290817302892071
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",DPT,Dermatopontin,Inverse variance weighted,26,1.00 [0.95-1.05],0.937606558077595
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.92 [0.77-1.10],0.361018522063084
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.00 [0.95-1.05],0.98003363133721
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.98 [0.96-1.00],0.0568497465417709
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IGF2R,Cation-independent mannose-6-phosphate receptor,Inverse variance weighted,37,1.06 [1.01-1.13],0.0285887615788218
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,Inverse variance weighted,7,0.90 [0.81-1.01],0.0874594501284451
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",PALM2,Paralemmin-2,Inverse variance weighted,9,1.07 [1.01-1.13],0.0140220290779152
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,0.96 [0.86-1.08],0.530659879674385
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL19,Interleukin-19,Inverse variance weighted,21,1.02 [0.99-1.05],0.128357666737204
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CALCA,Calcitonin,Inverse variance weighted,17,0.98 [0.88-1.08],0.639238026439891
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.85 [0.75-0.96],0.0099788338682914
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",FABP6,Gastrotropin,Inverse variance weighted,5,0.92 [0.81-1.05],0.201856614970098
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SHISA5,Protein shisa-5,Inverse variance weighted,16,0.93 [0.86-1.01],0.0892561889265111
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.98 [0.92-1.05],0.568192220654279
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CD163,Scavenger receptor cysteine-rich type 1 protein M130,Inverse variance weighted,38,1.06 [0.99-1.14],0.0971465921452354
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CD83,CD83 antigen,Inverse variance weighted,19,1.01 [0.93-1.09],0.864635279565884
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",FABP5,Fatty acid-binding protein 5,Wald ratio,1,1.00 [0.91-1.11],0.976876544790499
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.99 [0.96-1.02],0.510580194242953
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,2.50 [0.36-17.44],0.354712815577399
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,0.99 [0.93-1.05],0.700359800214305
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.05 [0.93-1.18],0.447884616182264
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Inverse variance weighted,24,1.01 [0.96-1.06],0.762223512224911
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",EFNA4,Ephrin-A4,Inverse variance weighted,5,0.96 [0.83-1.10],0.532139660032002
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",INHBC,Inhibin beta C chain,Inverse variance weighted,39,1.02 [0.99-1.05],0.231291965165103
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",NOS1,"Nitric oxide synthase, brain",Inverse variance weighted,3,0.94 [0.82-1.08],0.360941964832529
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",DKK4,Dickkopf-related protein 4,Inverse variance weighted,18,0.99 [0.92-1.06],0.741965550348449
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.01 [0.98-1.03],0.602804441088596
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,1.16 [1.06-1.27],0.0012641212318685
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",CCL15,C-C motif chemokine 15,Inverse variance weighted,28,0.99 [0.97-1.01],0.489981853618738
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.00 [0.83-1.21],0.96990381363428
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,55,0.99 [0.97-1.00],0.096008373105793
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",LGMN,Legumain,Inverse variance weighted,32,1.02 [0.96-1.08],0.535191557172915
Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",SCG2,Secretogranin-2,Inverse variance weighted,3,1.09 [0.94-1.27],0.249826199947396
