Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Other diseases of pleura,CALCB,Calcitonin gene-related peptide 2,Inverse variance weighted,9,0.96 [0.84-1.10],0.531093687715974
Chapter X Diseases of the respiratory system,Other diseases of pleura,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.08 [1.01-1.15],0.0216556906862304
Chapter X Diseases of the respiratory system,Other diseases of pleura,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.89 [0.78-1.01],0.0673215609316297
Chapter X Diseases of the respiratory system,Other diseases of pleura,CFP,Properdin,Inverse variance weighted,17,0.90 [0.82-0.98],0.0214091815992747
Chapter X Diseases of the respiratory system,Other diseases of pleura,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.99 [0.90-1.10],0.90055939118552
Chapter X Diseases of the respiratory system,Other diseases of pleura,BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,58,1.01 [0.96-1.05],0.821852963008874
Chapter X Diseases of the respiratory system,Other diseases of pleura,CD48,CD48 antigen,Inverse variance weighted,32,1.01 [0.97-1.04],0.711830905477846
Chapter X Diseases of the respiratory system,Other diseases of pleura,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.01 [0.95-1.07],0.818380477426617
Chapter X Diseases of the respiratory system,Other diseases of pleura,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.02 [0.92-1.14],0.656419090508932
Chapter X Diseases of the respiratory system,Other diseases of pleura,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.98 [0.94-1.03],0.492668392491304
Chapter X Diseases of the respiratory system,Other diseases of pleura,CYB5R2,NADH-cytochrome b5 reductase 2,Inverse variance weighted,16,1.00 [0.95-1.05],0.894987278640018
Chapter X Diseases of the respiratory system,Other diseases of pleura,OSM,Oncostatin-M,Inverse variance weighted,7,0.90 [0.79-1.04],0.163689498699309
Chapter X Diseases of the respiratory system,Other diseases of pleura,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.03 [0.84-1.28],0.750934417528131
Chapter X Diseases of the respiratory system,Other diseases of pleura,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,0.99 [0.94-1.04],0.671563234855365
Chapter X Diseases of the respiratory system,Other diseases of pleura,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.95 [0.83-1.09],0.488002445029877
Chapter X Diseases of the respiratory system,Other diseases of pleura,CCN3,CCN family member 3,Inverse variance weighted,20,1.04 [0.96-1.12],0.370558178589458
Chapter X Diseases of the respiratory system,Other diseases of pleura,SPINT2,Kunitz-type protease inhibitor 2,Inverse variance weighted,11,1.04 [0.95-1.13],0.382103347770836
Chapter X Diseases of the respiratory system,Other diseases of pleura,EFHD1,EF-hand domain-containing protein D1,Inverse variance weighted,10,0.96 [0.87-1.06],0.403895424595305
Chapter X Diseases of the respiratory system,Other diseases of pleura,SCARF1,Scavenger receptor class F member 1,Inverse variance weighted,14,1.03 [0.96-1.10],0.443060064981243
Chapter X Diseases of the respiratory system,Other diseases of pleura,MILR1,Allergin-1,Inverse variance weighted,43,0.99 [0.96-1.02],0.446062677744286
Chapter X Diseases of the respiratory system,Other diseases of pleura,ANGPTL2,Angiopoietin-related protein 2,Inverse variance weighted,12,1.17 [1.05-1.31],0.004975439536457
Chapter X Diseases of the respiratory system,Other diseases of pleura,BAP18,Chromatin complexes subunit BAP18,Inverse variance weighted,2,0.83 [0.64-1.07],0.146348705280857
Chapter X Diseases of the respiratory system,Other diseases of pleura,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,6,1.22 [1.03-1.44],0.0226209100190852
Chapter X Diseases of the respiratory system,Other diseases of pleura,ABL1,Tyrosine-protein kinase ABL1,Inverse variance weighted,3,0.85 [0.63-1.16],0.311434596720798
Chapter X Diseases of the respiratory system,Other diseases of pleura,F3,Tissue factor,Inverse variance weighted,26,0.99 [0.91-1.07],0.728958315603389
Chapter X Diseases of the respiratory system,Other diseases of pleura,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.98 [0.80-1.18],0.805070760729301
Chapter X Diseases of the respiratory system,Other diseases of pleura,CLSTN3,Calsyntenin-3,Inverse variance weighted,8,1.16 [0.99-1.35],0.0696796935417835
Chapter X Diseases of the respiratory system,Other diseases of pleura,CHGA,Chromogranin-A,Inverse variance weighted,8,1.01 [0.91-1.11],0.872501731013249
Chapter X Diseases of the respiratory system,Other diseases of pleura,IGF1R,Insulin-like growth factor 1 receptor,Inverse variance weighted,9,1.02 [0.88-1.17],0.800181533911128
Chapter X Diseases of the respiratory system,Other diseases of pleura,RTBDN,Retbindin,Inverse variance weighted,5,1.16 [0.96-1.39],0.120768146474934
Chapter X Diseases of the respiratory system,Other diseases of pleura,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.03 [0.97-1.10],0.353119331288168
Chapter X Diseases of the respiratory system,Other diseases of pleura,NID1,Nidogen-1,Inverse variance weighted,12,1.01 [0.95-1.09],0.688547062510868
Chapter X Diseases of the respiratory system,Other diseases of pleura,CANT1,Soluble calcium-activated nucleotidase 1,Inverse variance weighted,8,1.07 [0.93-1.23],0.355797268000087
Chapter X Diseases of the respiratory system,Other diseases of pleura,MEP1B,Meprin A subunit beta,Inverse variance weighted,72,1.03 [1.00-1.05],0.0340800614861091
Chapter X Diseases of the respiratory system,Other diseases of pleura,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",Inverse variance weighted,2,0.99 [0.85-1.14],0.849943220757998
Chapter X Diseases of the respiratory system,Other diseases of pleura,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.88 [0.69-1.12],0.291024854135295
Chapter X Diseases of the respiratory system,Other diseases of pleura,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,32,1.02 [0.99-1.05],0.177036259241245
Chapter X Diseases of the respiratory system,Other diseases of pleura,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.03 [0.94-1.12],0.589163131423933
Chapter X Diseases of the respiratory system,Other diseases of pleura,FABP5,Fatty acid-binding protein 5,Wald ratio,1,0.92 [0.78-1.09],0.335401222861004
Chapter X Diseases of the respiratory system,Other diseases of pleura,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.01 [0.94-1.09],0.767442599742086
Chapter X Diseases of the respiratory system,Other diseases of pleura,PRSS2,Trypsin-2,Inverse variance weighted,22,1.00 [0.91-1.10],0.999469627420074
Chapter X Diseases of the respiratory system,Other diseases of pleura,KCTD5,BTB/POZ domain-containing protein KCTD5,Inverse variance weighted,5,0.87 [0.68-1.12],0.273756477296798
Chapter X Diseases of the respiratory system,Other diseases of pleura,PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,75,0.99 [0.96-1.02],0.4120583756834
Chapter X Diseases of the respiratory system,Other diseases of pleura,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Inverse variance weighted,20,0.95 [0.88-1.02],0.176649873663529
Chapter X Diseases of the respiratory system,Other diseases of pleura,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.04 [0.52-2.06],0.915332962245852
Chapter X Diseases of the respiratory system,Other diseases of pleura,CCN5,CCN family member 5,Inverse variance weighted,12,1.05 [0.95-1.16],0.334152158441182
Chapter X Diseases of the respiratory system,Other diseases of pleura,EPHB6,Ephrin type-B receptor 6,Inverse variance weighted,11,0.99 [0.93-1.07],0.882663402209605
Chapter X Diseases of the respiratory system,Other diseases of pleura,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,13,1.07 [0.95-1.21],0.251550908381797
Chapter X Diseases of the respiratory system,Other diseases of pleura,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.04 [1.00-1.07],0.0470340330048508
Chapter X Diseases of the respiratory system,Other diseases of pleura,PGD,"6-phosphogluconate dehydrogenase, decarboxylating",Inverse variance weighted,2,0.96 [0.86-1.08],0.502637893411178
Chapter X Diseases of the respiratory system,Other diseases of pleura,IL10,Interleukin-10,Inverse variance weighted,5,0.98 [0.89-1.07],0.60568199810534
Chapter X Diseases of the respiratory system,Other diseases of pleura,CD27,CD27 antigen,Inverse variance weighted,18,0.97 [0.90-1.04],0.35214085726398
Chapter X Diseases of the respiratory system,Other diseases of pleura,HGF,Hepatocyte growth factor,Inverse variance weighted,7,1.07 [0.82-1.40],0.60849896642954
Chapter X Diseases of the respiratory system,Other diseases of pleura,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.01 [0.90-1.14],0.853150746394074
Chapter X Diseases of the respiratory system,Other diseases of pleura,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.02 [0.83-1.26],0.834657700807172
Chapter X Diseases of the respiratory system,Other diseases of pleura,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,0.93 [0.88-0.99],0.0203124330627676
Chapter X Diseases of the respiratory system,Other diseases of pleura,SDC1,Syndecan-1,Inverse variance weighted,14,1.05 [0.93-1.17],0.439576603418032
Chapter X Diseases of the respiratory system,Other diseases of pleura,DPY30,Protein dpy-30 homolog,Inverse variance weighted,2,1.21 [0.84-1.73],0.305182180360662
Chapter X Diseases of the respiratory system,Other diseases of pleura,CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,15,1.00 [0.97-1.04],0.864489986666716
Chapter X Diseases of the respiratory system,Other diseases of pleura,CXCL8,Interleukin-8,Inverse variance weighted,7,1.00 [0.87-1.16],0.947469875908244
Chapter X Diseases of the respiratory system,Other diseases of pleura,CD300LG,CMRF35-like molecule 9,Inverse variance weighted,24,1.05 [1.00-1.11],0.0666903968634309
Chapter X Diseases of the respiratory system,Other diseases of pleura,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,1.02 [0.97-1.06],0.503885861119602
Chapter X Diseases of the respiratory system,Other diseases of pleura,KLRD1,Natural killer cells antigen CD94,Inverse variance weighted,35,1.00 [0.95-1.05],0.909796209016232
Chapter X Diseases of the respiratory system,Other diseases of pleura,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.04 [0.98-1.10],0.20870442275752
Chapter X Diseases of the respiratory system,Other diseases of pleura,MAP2,Microtubule-associated protein 2,Inverse variance weighted,9,1.17 [0.97-1.42],0.0924315554821436
Chapter X Diseases of the respiratory system,Other diseases of pleura,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.01 [0.97-1.05],0.725368634547216
Chapter X Diseases of the respiratory system,Other diseases of pleura,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,8,1.00 [0.89-1.12],0.955379358612068
Chapter X Diseases of the respiratory system,Other diseases of pleura,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.96 [0.84-1.10],0.544268764169082
Chapter X Diseases of the respiratory system,Other diseases of pleura,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,55,0.97 [0.94-1.00],0.0280152810292366
Chapter X Diseases of the respiratory system,Other diseases of pleura,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.02 [0.94-1.11],0.633135964606151
Chapter X Diseases of the respiratory system,Other diseases of pleura,CFI,Complement factor I,Inverse variance weighted,8,0.95 [0.86-1.05],0.31461210599411
Chapter X Diseases of the respiratory system,Other diseases of pleura,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,5,1.03 [0.89-1.19],0.705936966240531
Chapter X Diseases of the respiratory system,Other diseases of pleura,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,1.00 [0.94-1.06],0.987152061127233
Chapter X Diseases of the respiratory system,Other diseases of pleura,TXNDC15,Thioredoxin domain-containing protein 15,Inverse variance weighted,47,0.97 [0.94-1.00],0.0526026132566461
Chapter X Diseases of the respiratory system,Other diseases of pleura,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,0.99 [0.92-1.07],0.845607179656001
Chapter X Diseases of the respiratory system,Other diseases of pleura,CNDP1,Beta-Ala-His dipeptidase,Inverse variance weighted,48,1.01 [0.97-1.05],0.664105316497967
Chapter X Diseases of the respiratory system,Other diseases of pleura,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,39,0.98 [0.93-1.03],0.442577860471904
Chapter X Diseases of the respiratory system,Other diseases of pleura,CCL17,C-C motif chemokine 17,Inverse variance weighted,35,0.97 [0.93-1.01],0.171704809127186
Chapter X Diseases of the respiratory system,Other diseases of pleura,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.98 [0.96-1.00],0.0341199962925599
Chapter X Diseases of the respiratory system,Other diseases of pleura,CHCHD6,MICOS complex subunit MIC25,Inverse variance weighted,4,0.89 [0.81-0.99],0.0298920056714894
Chapter X Diseases of the respiratory system,Other diseases of pleura,SDC4,Syndecan-4,Inverse variance weighted,37,1.06 [0.99-1.13],0.074511684850648
Chapter X Diseases of the respiratory system,Other diseases of pleura,KLK8,Kallikrein-8,Inverse variance weighted,17,1.04 [0.95-1.15],0.391900227947188
Chapter X Diseases of the respiratory system,Other diseases of pleura,DPP7,Dipeptidyl peptidase 2,Inverse variance weighted,15,1.02 [0.97-1.07],0.440680286626904
Chapter X Diseases of the respiratory system,Other diseases of pleura,SERPINA11,Serpin A11,Inverse variance weighted,46,1.01 [0.97-1.06],0.551032869061869
Chapter X Diseases of the respiratory system,Other diseases of pleura,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,1.01 [0.93-1.11],0.758647082620058
Chapter X Diseases of the respiratory system,Other diseases of pleura,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,28,0.98 [0.94-1.03],0.542019398465371
Chapter X Diseases of the respiratory system,Other diseases of pleura,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,34,1.01 [0.97-1.06],0.662288299661482
Chapter X Diseases of the respiratory system,Other diseases of pleura,SELPLG,P-selectin glycoprotein ligand 1,Inverse variance weighted,22,1.01 [0.98-1.05],0.436850455264582
Chapter X Diseases of the respiratory system,Other diseases of pleura,LMOD1,Leiomodin-1,Inverse variance weighted,6,0.88 [0.79-0.98],0.0245913442202921
Chapter X Diseases of the respiratory system,Other diseases of pleura,CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,0.93 [0.78-1.12],0.442078761879053
Chapter X Diseases of the respiratory system,Other diseases of pleura,LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,5,0.93 [0.82-1.06],0.270446005300646
Chapter X Diseases of the respiratory system,Other diseases of pleura,GRN,Progranulin,Inverse variance weighted,46,1.02 [0.98-1.07],0.276877253804801
Chapter X Diseases of the respiratory system,Other diseases of pleura,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,0.96 [0.89-1.03],0.239584670960228
Chapter X Diseases of the respiratory system,Other diseases of pleura,REN,Renin,Inverse variance weighted,12,1.00 [0.92-1.10],0.950773638265364
Chapter X Diseases of the respiratory system,Other diseases of pleura,ATOX1,Copper transport protein ATOX1,Inverse variance weighted,2,1.01 [0.85-1.21],0.876898374301491
Chapter X Diseases of the respiratory system,Other diseases of pleura,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.01 [0.96-1.07],0.688021144758355
Chapter X Diseases of the respiratory system,Other diseases of pleura,MPO,Myeloperoxidase,Inverse variance weighted,26,0.96 [0.91-1.01],0.103020487658281
Chapter X Diseases of the respiratory system,Other diseases of pleura,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.98 [0.71-1.37],0.920806538265743
Chapter X Diseases of the respiratory system,Other diseases of pleura,MECR,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",Inverse variance weighted,2,0.89 [0.67-1.18],0.416193367768315
Chapter X Diseases of the respiratory system,Other diseases of pleura,TYMP,Thymidine phosphorylase,Inverse variance weighted,4,1.10 [0.99-1.24],0.0792708972911943
Chapter X Diseases of the respiratory system,Other diseases of pleura,ANXA10,Annexin A10,Wald ratio,1,1.05 [0.66-1.66],0.849577409717173
Chapter X Diseases of the respiratory system,Other diseases of pleura,CD160,CD160 antigen,Inverse variance weighted,36,1.00 [0.95-1.05],0.998348035435595
