Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic pancreatitis,KRT18,"Keratin, type I cytoskeletal 18",Inverse variance weighted,8,0.99 [0.70-1.41],0.973118494652821
Chapter XI Diseases of the digestive system,Chronic pancreatitis,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.92 [0.71-1.19],0.540840206651799
Chapter XI Diseases of the digestive system,Chronic pancreatitis,FGF21,Fibroblast growth factor 21,Inverse variance weighted,4,0.70 [0.46-1.07],0.098903652661349
Chapter XI Diseases of the digestive system,Chronic pancreatitis,PVR,Poliovirus receptor,Inverse variance weighted,32,0.98 [0.91-1.04],0.472030604348447
Chapter XI Diseases of the digestive system,Chronic pancreatitis,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,0.88 [0.53-1.46],0.621819495050797
Chapter XI Diseases of the digestive system,Chronic pancreatitis,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Inverse variance weighted,4,0.73 [0.49-1.07],0.101647323346549
Chapter XI Diseases of the digestive system,Chronic pancreatitis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.04 [0.93-1.17],0.496450239257437
Chapter XI Diseases of the digestive system,Chronic pancreatitis,CTSD,Cathepsin D,Inverse variance weighted,24,0.95 [0.80-1.14],0.601045202599786
Chapter XI Diseases of the digestive system,Chronic pancreatitis,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,22,1.02 [0.90-1.15],0.737258250679253
Chapter XI Diseases of the digestive system,Chronic pancreatitis,SCLY,Selenocysteine lyase,Inverse variance weighted,7,0.90 [0.73-1.12],0.342832768529162
Chapter XI Diseases of the digestive system,Chronic pancreatitis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.93 [0.72-5.20],0.192784152301157
Chapter XI Diseases of the digestive system,Chronic pancreatitis,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.05 [0.90-1.22],0.547933758752552
Chapter XI Diseases of the digestive system,Chronic pancreatitis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.83 [0.64-1.08],0.156041312846753
Chapter XI Diseases of the digestive system,Chronic pancreatitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",Inverse variance weighted,4,1.10 [0.70-1.74],0.680586792983358
Chapter XI Diseases of the digestive system,Chronic pancreatitis,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,0.85 [0.61-1.19],0.3421646760236
Chapter XI Diseases of the digestive system,Chronic pancreatitis,ACY1,Aminoacylase-1,Inverse variance weighted,11,0.79 [0.63-0.97],0.0258148909319993
Chapter XI Diseases of the digestive system,Chronic pancreatitis,FUOM,Fucose mutarotase,Inverse variance weighted,6,0.86 [0.59-1.27],0.454055693798104
