Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",C7,Complement component C7,Inverse variance weighted,60,1.03 [1.00-1.06],0.041514487556471
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,9,0.96 [0.84-1.10],0.531563570689744
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ALDH1A1,Retinal dehydrogenase 1,Wald ratio,1,1.10 [0.85-1.41],0.467615439212732
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",Inverse variance weighted,2,1.02 [0.63-1.67],0.925574883650982
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDHR2,Cadherin-related family member 2,Inverse variance weighted,16,1.11 [0.96-1.28],0.164736106817591
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PTGR1,Prostaglandin reductase 1,Inverse variance weighted,18,1.01 [0.96-1.07],0.634647678168186
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SELE,E-selectin,Inverse variance weighted,24,1.00 [0.96-1.04],0.961499792634377
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,0.98 [0.82-1.17],0.832452649518471
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",INSL5,Insulin-like peptide INSL5,Inverse variance weighted,11,1.00 [0.89-1.12],0.981789409426883
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SLITRK2,SLIT and NTRK-like protein 2,Inverse variance weighted,12,1.08 [0.95-1.23],0.236727408621674
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GAST,Gastrin,Inverse variance weighted,9,0.90 [0.79-1.02],0.106050829233041
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",VAMP5,Vesicle-associated membrane protein 5,Inverse variance weighted,2,1.11 [0.75-1.64],0.596197113959074
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ASS1,Argininosuccinate synthase,Inverse variance weighted,2,1.09 [0.76-1.55],0.645449657074822
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",GOLM2,Protein GOLM2,Inverse variance weighted,14,1.00 [0.93-1.08],0.99835940637041
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL17RB,Interleukin-17 receptor B,Inverse variance weighted,61,1.04 [1.00-1.07],0.0491559354059373
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SORD,Sorbitol dehydrogenase,Inverse variance weighted,4,0.92 [0.80-1.05],0.194833444496811
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",VASN,Vasorin,Inverse variance weighted,19,1.03 [0.97-1.08],0.341459739604457
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",AGXT,Serine--pyruvate aminotransferase,Inverse variance weighted,17,1.03 [0.97-1.10],0.284047066388426
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",LEPR,Leptin receptor,Inverse variance weighted,13,1.06 [0.94-1.19],0.32870134928466
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",NHLRC3,NHL repeat-containing protein 3,Inverse variance weighted,9,1.09 [1.00-1.20],0.0519161599978507
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FIS1,Mitochondrial fission 1 protein,Inverse variance weighted,4,0.91 [0.78-1.07],0.258099573990789
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ERBB3,Receptor tyrosine-protein kinase erbB-3,Inverse variance weighted,17,0.98 [0.90-1.06],0.579294377353009
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",MARCO,Macrophage receptor MARCO,Inverse variance weighted,38,0.99 [0.94-1.05],0.783122619624151
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",LRP1,Prolow-density lipoprotein receptor-related protein 1,Inverse variance weighted,19,0.97 [0.88-1.08],0.619765192143831
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",FTCD,Formimidoyltransferase-cyclodeaminase,Inverse variance weighted,6,1.14 [1.01-1.30],0.035331418068078
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CPM,Carboxypeptidase M,Inverse variance weighted,23,0.98 [0.90-1.06],0.593909783211522
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.00 [0.93-1.07],0.977739243342229
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",DDC,Aromatic-L-amino-acid decarboxylase,Inverse variance weighted,15,1.00 [0.94-1.06],0.942003405811129
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,10,1.06 [0.93-1.20],0.371660561414757
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PROS1,Vitamin K-dependent protein S,Inverse variance weighted,23,0.93 [0.83-1.05],0.244293782878718
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",SCGB1A1,Uteroglobin,Inverse variance weighted,49,1.08 [1.02-1.14],0.0094365230854518
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CD22,B-cell receptor CD22,Inverse variance weighted,31,1.00 [0.93-1.07],0.905325613283562
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",IDUA,Alpha-L-iduronidase,Inverse variance weighted,55,1.00 [0.96-1.04],0.977642681031621
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CPA1,Carboxypeptidase A1,Inverse variance weighted,28,1.05 [0.96-1.14],0.312215585453935
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",ADH1B,All-trans-retinol dehydrogenase,Inverse variance weighted,4,0.88 [0.61-1.26],0.476278024843816
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",PLA2G1B,Phospholipase A2,Inverse variance weighted,21,1.13 [1.02-1.25],0.0218436675176808
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",HYAL1,Hyaluronidase-1,Inverse variance weighted,23,1.04 [0.97-1.12],0.234248262987678
Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.00 [0.93-1.06],0.909344112940998
