Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,FLT3LG,Fms-related tyrosine kinase 3 ligand,Inverse variance weighted,52,1.06 [0.95-1.19],0.276966651327925
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,0.95 [0.78-1.15],0.57079314906976
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,SSNA1,Sjoegren syndrome nuclear autoantigen 1,Wald ratio,1,1.59 [0.58-4.36],0.368831233384585
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,0.98 [0.90-1.08],0.721102118032494
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,C7,Complement component C7,Inverse variance weighted,60,1.01 [0.97-1.05],0.756226053268336
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,HS6ST1,Heparan-sulfate 6-O-sulfotransferase 1,Inverse variance weighted,26,0.92 [0.81-1.04],0.170470749637274
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.06 [0.90-1.25],0.498456766462715
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,0.99 [0.88-1.12],0.879987553288102
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.25 [1.05-1.48],0.0110833954993183
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,OMD,Osteomodulin,Inverse variance weighted,15,1.09 [0.94-1.26],0.272847334933484
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,LEG1,Protein LEG1 homolog,Inverse variance weighted,56,0.99 [0.93-1.06],0.817023388621329
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.05 [0.84-1.31],0.666088025440297
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,1.00 [0.90-1.11],0.973483044074898
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.93 [0.86-1.02],0.134010376461916
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,6,1.04 [0.75-1.46],0.796204590954496
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,1.39 [1.06-1.83],0.0183459929135302
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,KLKB1,Plasma kallikrein,Inverse variance weighted,29,0.91 [0.84-0.98],0.0128956353700458
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,IL22,Interleukin-22,Inverse variance weighted,5,0.88 [0.56-1.36],0.555243980540622
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.96 [0.88-1.05],0.419859547260904
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,36,1.04 [0.97-1.12],0.299638963469405
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CTSZ,Cathepsin Z,Inverse variance weighted,16,0.98 [0.90-1.08],0.73844534193089
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,0.95 [0.85-1.07],0.384928113564677
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,GSN,Gelsolin,Inverse variance weighted,7,0.95 [0.72-1.25],0.705763087140201
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.06 [0.87-1.29],0.542702677325835
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,LAMA4,Laminin subunit alpha-4,Inverse variance weighted,17,1.00 [0.89-1.14],0.940055798482028
"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,0.66 [0.27-1.63],0.373137291507432
