Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,PBLD,Phenazine biosynthesis-like domain-containing protein,Inverse variance weighted,24,1.00 [0.89-1.12],0.992778992127726
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,CTSC,Dipeptidyl peptidase 1,Inverse variance weighted,35,1.02 [0.92-1.14],0.700297496529815
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,FURIN,Furin,Inverse variance weighted,6,0.97 [0.72-1.30],0.820616467854025
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,27,0.92 [0.77-1.10],0.370223666999492
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.14 [0.71-1.84],0.574975831524455
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,IL1R2,Interleukin-1 receptor type 2,Inverse variance weighted,38,1.13 [1.01-1.26],0.0316131805292164
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,MEGF9,Multiple epidermal growth factor-like domains protein 9,Inverse variance weighted,22,0.91 [0.78-1.06],0.238803424829969
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,CPM,Carboxypeptidase M,Inverse variance weighted,23,1.15 [0.81-1.62],0.438321040549299
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,IQGAP2,Ras GTPase-activating-like protein IQGAP2,Inverse variance weighted,2,1.09 [0.73-1.61],0.682023821509714
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,0.97 [0.81-1.16],0.742653501076619
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,MAMDC4,Apical endosomal glycoprotein,Inverse variance weighted,6,1.22 [0.90-1.65],0.199709168544751
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,CCL21,C-C motif chemokine 21,Inverse variance weighted,19,0.93 [0.73-1.18],0.545324204879582
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,CNTN3,Contactin-3,Inverse variance weighted,34,0.98 [0.77-1.24],0.849673615993315
Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,36,0.93 [0.83-1.04],0.194520530191646
