Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,CCN3,CCN family member 3,Inverse variance weighted,20,1.11 [0.86-1.44],0.422389078713515
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.00 [0.57-1.76],0.992867812694409
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,PALM2,Paralemmin-2,Inverse variance weighted,9,0.97 [0.68-1.39],0.867933642161188
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,0.85 [0.74-0.98],0.0244405327029058
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.28 [0.74-2.20],0.373152521410303
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,MMP7,Matrilysin,Inverse variance weighted,15,1.19 [0.95-1.50],0.129997868156907
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,17,0.96 [0.75-1.22],0.722152335782788
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,0.94 [0.74-1.21],0.643869591890969
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,0.73 [0.58-0.91],0.0061342265263493
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.97 [0.51-1.84],0.932882884781206
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,PLXNB2,Plexin-B2,Inverse variance weighted,37,1.08 [0.98-1.20],0.115774428880829
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,NECTIN4,Nectin-4,Inverse variance weighted,12,0.74 [0.57-0.95],0.0201300727944566
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.81 [0.88-3.69],0.10443619805929
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,0.69 [0.45-1.07],0.0968645845735912
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,CCL7,C-C motif chemokine 7,Inverse variance weighted,14,1.21 [0.76-1.92],0.421652538269949
Chapter IX Diseases of the circulatory system,Arterial embolism and thrombosis of lower extremity artery,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.93 [0.79-1.11],0.423410523598076
