Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter II Neoplasms,Lymphoid leukaemia,ALCAM,CD166 antigen,Inverse variance weighted,11,0.68 [0.47-1.00],0.0490093390529624
Chapter II Neoplasms,Lymphoid leukaemia,CR2,Complement receptor type 2,Inverse variance weighted,42,1.01 [0.84-1.22],0.917230008744099
Chapter II Neoplasms,Lymphoid leukaemia,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,0.92 [0.66-1.28],0.617845273166334
Chapter II Neoplasms,Lymphoid leukaemia,ANXA2,Annexin A2,Inverse variance weighted,24,1.07 [0.90-1.25],0.448340014373361
Chapter II Neoplasms,Lymphoid leukaemia,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,Inverse variance weighted,10,1.05 [0.84-1.31],0.674181513459854
Chapter II Neoplasms,Lymphoid leukaemia,SELL,L-selectin,Inverse variance weighted,33,1.06 [0.84-1.33],0.633329329218247
Chapter II Neoplasms,Lymphoid leukaemia,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.96 [0.82-1.12],0.581685992858873
Chapter II Neoplasms,Lymphoid leukaemia,ADGRE5,Adhesion G protein-coupled receptor E5,Inverse variance weighted,16,1.29 [0.95-1.73],0.0991779011363591
Chapter II Neoplasms,Lymphoid leukaemia,IL16,Pro-interleukin-16,Inverse variance weighted,20,1.13 [0.95-1.34],0.169989829056933
Chapter II Neoplasms,Lymphoid leukaemia,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.07 [0.63-1.80],0.802915851986401
Chapter II Neoplasms,Lymphoid leukaemia,LRRC37A2,Leucine-rich repeat-containing protein 37A2,Inverse variance weighted,91,1.04 [0.97-1.12],0.300839587267267
Chapter II Neoplasms,Lymphoid leukaemia,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,15,1.36 [0.91-2.03],0.133763327793217
Chapter II Neoplasms,Lymphoid leukaemia,ZBP1,Z-DNA-binding protein 1,Inverse variance weighted,6,1.14 [0.80-1.63],0.461270544494651
Chapter II Neoplasms,Lymphoid leukaemia,LILRB1,Leukocyte immunoglobulin-like receptor subfamily B member 1,Inverse variance weighted,37,0.98 [0.87-1.10],0.714520382747455
Chapter II Neoplasms,Lymphoid leukaemia,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.18 [0.89-1.57],0.250776271368606
Chapter II Neoplasms,Lymphoid leukaemia,TDP1,Tyrosyl-DNA phosphodiesterase 1,Inverse variance weighted,3,0.86 [0.46-1.60],0.638519719733929
Chapter II Neoplasms,Lymphoid leukaemia,PIK3AP1,Phosphoinositide 3-kinase adapter protein 1,Inverse variance weighted,10,1.11 [0.85-1.46],0.44343170130468
Chapter II Neoplasms,Lymphoid leukaemia,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,0.77 [0.59-1.01],0.0547419408022068
Chapter II Neoplasms,Lymphoid leukaemia,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,0.45 [0.08-2.67],0.379941384922368
Chapter II Neoplasms,Lymphoid leukaemia,ENTR1,Endosome-associated-trafficking regulator 1,Inverse variance weighted,8,0.82 [0.52-1.30],0.404763690513879
Chapter II Neoplasms,Lymphoid leukaemia,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.03 [0.75-1.40],0.865282251732375
Chapter II Neoplasms,Lymphoid leukaemia,MAP2,Microtubule-associated protein 2,Inverse variance weighted,9,0.95 [0.57-1.59],0.853686019693723
