Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.01 [0.97-1.04],0.785788262277644
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.99 [0.94-1.04],0.586846086242929
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.98 [0.95-1.02],0.333303399803076
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CTSL,Cathepsin L1,Inverse variance weighted,29,1.03 [0.97-1.09],0.345743242196275
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,SEMA7A,Semaphorin-7A,Inverse variance weighted,25,0.97 [0.91-1.02],0.232558831072196
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,MSMB,Beta-microseminoprotein,Inverse variance weighted,92,0.99 [0.98-1.01],0.456038494389974
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,SCG2,Secretogranin-2,Inverse variance weighted,3,0.90 [0.75-1.08],0.241451901254883
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,1.02 [0.97-1.08],0.363367957466243
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.93 [0.85-1.01],0.0665058781371355
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,DRAXIN,Draxin,Inverse variance weighted,38,0.99 [0.96-1.02],0.596211663797833
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.12 [0.97-1.29],0.118265783036926
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.03 [0.84-1.28],0.757890509734925
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,IGLC2,Immunoglobulin lambda constant 2,Inverse variance weighted,14,1.06 [1.00-1.13],0.0444562763261725
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,1.06 [0.95-1.18],0.313243182880564
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,10,0.98 [0.93-1.03],0.45655599486018
Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,PALM2,Paralemmin-2,Inverse variance weighted,9,0.99 [0.93-1.06],0.832847271383744
