Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other facial nerve disorders,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.77 [0.35-1.70],0.516817334541388
Chapter VI Diseases of the nervous system,Other facial nerve disorders,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,0.97 [0.57-1.65],0.917215527261715
Chapter VI Diseases of the nervous system,Other facial nerve disorders,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.06 [0.75-1.50],0.726745981152031
Chapter VI Diseases of the nervous system,Other facial nerve disorders,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,0.97 [0.72-1.32],0.860130011847156
Chapter VI Diseases of the nervous system,Other facial nerve disorders,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.20 [0.48-2.98],0.694138024367613
Chapter VI Diseases of the nervous system,Other facial nerve disorders,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,1.36 [0.89-2.08],0.157820750990452
Chapter VI Diseases of the nervous system,Other facial nerve disorders,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.05 [0.92-1.20],0.437745471336851
Chapter VI Diseases of the nervous system,Other facial nerve disorders,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,0.99 [0.72-1.34],0.928976148143407
Chapter VI Diseases of the nervous system,Other facial nerve disorders,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.72 [0.43-6.95],0.445997314491945
Chapter VI Diseases of the nervous system,Other facial nerve disorders,THBS2,Thrombospondin-2,Inverse variance weighted,33,1.10 [0.89-1.36],0.362277476950167
Chapter VI Diseases of the nervous system,Other facial nerve disorders,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.13 [0.47-2.70],0.781334583868122
Chapter VI Diseases of the nervous system,Other facial nerve disorders,PALM2,Paralemmin-2,Inverse variance weighted,9,1.06 [0.67-1.68],0.812595319945762
Chapter VI Diseases of the nervous system,Other facial nerve disorders,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,0.73 [0.55-0.96],0.0261368657633477
