Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.86 [0.66-1.12],0.274005402286801
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.16 [0.86-1.58],0.330173160577985
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,1.06 [0.97-1.15],0.194434615961003
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.00 [0.64-1.58],0.984013581113987
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD86,T-lymphocyte activation antigen CD86,Inverse variance weighted,25,1.10 [0.93-1.31],0.265110085680301
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.06 [1.00-1.13],0.0593107279929686
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.08 [0.98-1.20],0.116990738462958
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SIGLEC1,Sialoadhesin,Inverse variance weighted,31,1.03 [0.92-1.15],0.647609716824181
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.31 [0.75-2.29],0.338598765059179
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,GBP1,Guanylate-binding protein 1,Inverse variance weighted,15,1.02 [0.92-1.14],0.696924959193707
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.89 [0.75-1.05],0.152845321323182
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CCL21,C-C motif chemokine 21,Inverse variance weighted,19,1.06 [0.89-1.28],0.503912682143392
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PTPRC,Receptor-type tyrosine-protein phosphatase C,Inverse variance weighted,15,1.15 [0.91-1.46],0.2323733322303
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.00 [0.90-1.11],0.994721500751732
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,0.93 [0.80-1.07],0.307994680728203
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.03 [0.98-1.08],0.214225635329115
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,14,1.00 [0.79-1.26],0.99099993937216
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.01 [0.81-1.25],0.957269454539667
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.08 [0.93-1.26],0.300103012247449
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,1.07 [0.92-1.24],0.368170184450083
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,NRP2,Neuropilin-2,Inverse variance weighted,26,1.03 [0.89-1.19],0.718204869968548
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.24 [1.01-1.52],0.0375165750682597
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.99 [0.57-1.72],0.967020265723428
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,36,0.92 [0.85-0.99],0.0370900050738032
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.22 [0.88-1.71],0.236647690152256
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CST3,Cystatin-C,Inverse variance weighted,13,0.97 [0.85-1.10],0.645187038496249
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.08 [0.81-1.45],0.581286529082831
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.80 [0.48-1.34],0.401041825713916
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,ZBTB17,Zinc finger and BTB domain-containing protein 17,Inverse variance weighted,2,1.30 [0.32-5.32],0.713927400901043
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,1.03 [0.95-1.13],0.464172009754476
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SOD2,"Superoxide dismutase [Mn], mitochondrial",Inverse variance weighted,11,0.94 [0.77-1.16],0.578806787126462
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.20 [0.68-2.14],0.528917304401374
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LGALS9,Galectin-9,Inverse variance weighted,39,0.91 [0.82-1.00],0.0463662073862245
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,0.98 [0.82-1.17],0.822009431879851
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,1.04 [0.91-1.18],0.596386518015451
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,0.98 [0.88-1.10],0.777020612353796
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.13 [0.91-1.40],0.260719642964245
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.83 [0.66-1.05],0.123900936947287
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,25,0.99 [0.83-1.19],0.953892946655522
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,1.13 [0.78-1.63],0.515421245282847
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.97 [0.84-1.12],0.662524428375573
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IFNG,Interferon gamma,Inverse variance weighted,6,2.07 [1.12-3.83],0.0205096288407127
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,1.04 [1.00-1.08],0.0334923253654428
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,15,1.08 [0.89-1.31],0.430788446473371
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.94-1.12],0.58809017981391
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.29 [1.03-1.62],0.028719064084156
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.88 [0.78-0.99],0.0369742282729716
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,0.91 [0.45-1.85],0.79297323111032
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.94 [0.84-1.06],0.290382769373177
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,1.07 [0.92-1.25],0.372511468046882
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.03 [0.84-1.26],0.810347169533921
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,16,1.07 [0.95-1.20],0.259362999888382
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.88 [0.65-1.18],0.380634248756737
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CLEC6A,C-type lectin domain family 6 member A,Inverse variance weighted,13,1.03 [0.74-1.44],0.865048733810942
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.03 [0.78-1.36],0.813318552318906
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,1.00 [0.73-1.37],0.992735154810357
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,16,1.13 [0.97-1.31],0.119912276701821
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,IL18,Interleukin-18,Inverse variance weighted,42,1.06 [0.96-1.16],0.259212069124192
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.03 [0.93-1.14],0.570607959777138
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CHIT1,Chitotriosidase-1,Inverse variance weighted,38,1.03 [0.96-1.11],0.438747554465577
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,1.06 [0.83-1.35],0.637760576230008
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD27,CD27 antigen,Inverse variance weighted,18,1.06 [0.90-1.25],0.48514070245179
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,0.98 [0.92-1.04],0.41832464386033
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,0.94 [0.86-1.03],0.19934286991464
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.06 [0.96-1.18],0.264016744548438
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.27 [1.01-1.60],0.0405424952729269
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,PSAP,Prosaposin,Inverse variance weighted,13,1.25 [1.02-1.53],0.0342425229296986
