Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,OCLN,Occludin,Inverse variance weighted,3,1.06 [0.69-1.62],0.805973775850136
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.13 [0.73-1.74],0.580548210669504
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.19 [0.87-1.65],0.279931885427539
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.03 [0.95-1.12],0.426752065719343
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.97 [0.61-1.55],0.902038423347257
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,NT5E,5'-nucleotidase,Inverse variance weighted,64,1.01 [0.93-1.09],0.841529256015376
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,VAMP5,Vesicle-associated membrane protein 5,Inverse variance weighted,2,2.35 [0.88-6.22],0.0867791441015414
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,1.06 [0.93-1.21],0.406857324011656
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.02 [0.84-1.24],0.840726384780756
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.14 [0.82-1.58],0.439586794832848
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.09 [0.52-2.27],0.824740847548733
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.02 [0.89-1.17],0.801334643829334
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,0.72 [0.53-0.98],0.0377287153445863
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Inverse variance weighted,3,2.01 [1.15-3.54],0.0150740318787128
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,NECTIN2,Nectin-2,Inverse variance weighted,8,1.14 [0.91-1.41],0.257657955231909
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,LGALS9,Galectin-9,Inverse variance weighted,39,1.02 [0.91-1.15],0.74321740033003
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.08 [0.92-1.27],0.32122119546617
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.98 [0.84-1.15],0.800374101908723
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,1.19 [0.83-1.72],0.34582470204744
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,MME,Neprilysin,Inverse variance weighted,49,0.95 [0.85-1.07],0.431053471072673
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.84 [0.58-1.22],0.353815269578138
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,0.94 [0.79-1.13],0.516333302096326
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",Inverse variance weighted,8,1.03 [0.76-1.41],0.836488885454389
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.07 [0.95-1.21],0.237789458341116
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.05 [0.57-1.92],0.87893180114468
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.15 [0.54-2.46],0.72160241263744
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.25 [0.89-1.77],0.1951739050907
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.17 [0.81-1.70],0.406938290060877
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.99 [0.77-1.26],0.90494456701268
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,DSC2,Desmocollin-2,Inverse variance weighted,16,0.97 [0.81-1.15],0.718898984705895
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.00 [0.93-1.08],0.930058781455109
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CD27,CD27 antigen,Inverse variance weighted,18,0.88 [0.75-1.04],0.131543569147205
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,0.84 [0.57-1.22],0.359631684928728
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.84 [0.69-1.03],0.0987574396413775
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.95 [0.66-1.36],0.768446507208622
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,HMOX2,Heme oxygenase 2,Inverse variance weighted,5,0.92 [0.55-1.52],0.732965221550615
