Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.21 [0.89-1.66],0.223291749656705
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.00 [0.83-1.19],0.981271977240839
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",SERPINA9,Serpin A9,Inverse variance weighted,26,0.86 [0.77-0.97],0.0151717731855597
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,Inverse variance weighted,40,0.83 [0.69-1.00],0.0481205988076417
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD22,B-cell receptor CD22,Inverse variance weighted,31,1.21 [0.93-1.56],0.151151304364312
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",SLAMF8,SLAM family member 8,Inverse variance weighted,28,1.10 [1.01-1.21],0.0366967399451431
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",BCL2,Apoptosis regulator Bcl-2,Inverse variance weighted,5,2.02 [0.45-9.05],0.357139918768213
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,15,0.97 [0.65-1.45],0.886500513972238
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.12 [0.74-1.70],0.586095666245983
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",FCRL2,Fc receptor-like protein 2,Inverse variance weighted,66,0.95 [0.82-1.09],0.462367000236663
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD83,CD83 antigen,Inverse variance weighted,19,0.80 [0.57-1.12],0.191181404106898
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.89 [0.74-1.06],0.177204329769254
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,45,1.01 [0.85-1.22],0.875105427718411
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,1.12 [0.98-1.28],0.101813849957028
Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,13,0.96 [0.64-1.43],0.832445411966592
