Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,1.07 [0.69-1.67],0.758119135850402
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,MMP7,Matrilysin,Inverse variance weighted,15,1.02 [0.91-1.15],0.712264135981148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.08 [0.97-1.20],0.179574607942767
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.05 [0.96-1.15],0.253484422618467
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CA6,Carbonic anhydrase 6,Inverse variance weighted,51,1.00 [0.94-1.06],0.983597281931349
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.15 [0.74-1.80],0.538660553492181
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,MYL3,Myosin light chain 3,Inverse variance weighted,14,0.99 [0.79-1.23],0.902826118544526
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.85 [0.59-1.21],0.371879248219388
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,28,0.92 [0.85-1.01],0.0878489060603645
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.05 [0.94-1.17],0.403056204176434
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.98 [0.85-1.13],0.810458337043333
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.01 [0.96-1.07],0.671053146269002
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.04 [0.92-1.17],0.530176353673301
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CNTN1,Contactin-1,Inverse variance weighted,45,1.04 [0.96-1.14],0.337950770763772
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,KLK4,Kallikrein-4,Inverse variance weighted,20,0.97 [0.89-1.07],0.591365407906549
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.94 [0.88-1.02],0.119954226871492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.94 [0.89-0.99],0.0301564814471294
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,0.78 [0.65-0.94],0.0093961648408111
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.01 [0.94-1.09],0.720317273963022
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.19 [0.86-1.65],0.289223972524527
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.85 [0.68-1.05],0.133374689448851
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,PGA4,Pepsin A-4,Inverse variance weighted,9,0.82 [0.64-1.04],0.107087515644256
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,PRSS8,Prostasin,Inverse variance weighted,19,1.04 [0.88-1.22],0.641384781575075
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.75 [0.53-1.05],0.0890153167138959
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,LAYN,Layilin,Inverse variance weighted,23,1.03 [0.93-1.14],0.541878711834091
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,0.98 [0.88-1.09],0.701008793714163
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,BRK1,Protein BRICK1,Inverse variance weighted,10,0.91 [0.78-1.07],0.260292360250886
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.92-1.11],0.795219186059947
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,0.94 [0.88-1.00],0.0578799447235989
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,24,0.95 [0.85-1.06],0.387199458962382
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CD302,CD302 antigen,Inverse variance weighted,17,0.94 [0.85-1.04],0.22280015473417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,LGALS9,Galectin-9,Inverse variance weighted,39,1.05 [0.97-1.13],0.201797108177982
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.89 [0.65-1.22],0.461800284951038
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,CHGA,Chromogranin-A,Inverse variance weighted,8,1.00 [0.85-1.18],0.991533196614739
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.50 [0.26-0.94],0.0322689403331285
