Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,IL19,Interleukin-19,Inverse variance weighted,21,1.09 [1.04-1.13],6.74152876008937e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.96 [0.85-1.09],0.551109980353505
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.98 [0.90-1.07],0.64916813012217
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,IL6,Interleukin-6,Inverse variance weighted,6,1.07 [0.98-1.17],0.136262533672649
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CCL17,C-C motif chemokine 17,Inverse variance weighted,35,0.99 [0.95-1.04],0.818538072875552
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,31,0.99 [0.95-1.03],0.624651658602633
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,PRG3,Proteoglycan 3,Inverse variance weighted,46,1.02 [0.97-1.08],0.440346556540242
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.98 [0.91-1.06],0.59145290745172
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,1.02 [0.99-1.06],0.170926928057796
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.98 [0.94-1.02],0.348824084522772
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.08 [0.98-1.19],0.12256771294544
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,SPON2,Spondin-2,Inverse variance weighted,8,0.97 [0.91-1.05],0.475047032918277
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.99 [0.95-1.03],0.699370111429808
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,1.00 [0.97-1.03],0.903869837080346
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,WFDC12,WAP four-disulfide core domain protein 12,Inverse variance weighted,59,1.03 [0.99-1.07],0.103429834885727
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.89 [0.85-0.94],3.73459896840178e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.04 [1.00-1.09],0.0669131538240757
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.98 [0.90-1.08],0.726480005402087
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.09 [0.95-1.25],0.224318184031864
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,IL22,Interleukin-22,Inverse variance weighted,5,1.22 [0.99-1.49],0.0576884726269438
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ICAM3,Intercellular adhesion molecule 3,Inverse variance weighted,33,1.05 [0.99-1.12],0.10727803413796
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,21,1.05 [0.97-1.14],0.241528656235021
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,0.89 [0.69-1.13],0.333988250685071
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,PGF,Placenta growth factor,Inverse variance weighted,8,0.93 [0.77-1.14],0.495209637302772
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.03 [0.95-1.13],0.483440219846973
Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.05 [0.88-1.25],0.620242961677889
