Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Conduction disorders,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,27,1.03 [0.97-1.10],0.352277595387376
Chapter IX Diseases of the circulatory system,Conduction disorders,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.93 [0.76-1.14],0.482072519531174
Chapter IX Diseases of the circulatory system,Conduction disorders,EBI3_IL27,Interleukin-27,Inverse variance weighted,37,1.01 [0.95-1.07],0.825565960528357
Chapter IX Diseases of the circulatory system,Conduction disorders,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,63,1.04 [0.99-1.09],0.0828569174690375
Chapter IX Diseases of the circulatory system,Conduction disorders,FAM3B,Protein FAM3B,Inverse variance weighted,26,1.04 [0.99-1.09],0.162752004843859
Chapter IX Diseases of the circulatory system,Conduction disorders,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,10,1.06 [0.85-1.32],0.609642090111618
Chapter IX Diseases of the circulatory system,Conduction disorders,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.93 [0.74-1.16],0.512989705834134
Chapter IX Diseases of the circulatory system,Conduction disorders,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,1.05 [0.99-1.13],0.116856107856383
Chapter IX Diseases of the circulatory system,Conduction disorders,CTSL,Cathepsin L1,Inverse variance weighted,29,0.95 [0.86-1.05],0.352626684850339
Chapter IX Diseases of the circulatory system,Conduction disorders,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.89 [0.71-1.10],0.27001646853054
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,1.00 [0.54-1.86],0.999202260798291
Chapter IX Diseases of the circulatory system,Conduction disorders,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,1.01 [0.91-1.12],0.875069075107205
Chapter IX Diseases of the circulatory system,Conduction disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,1.07 [0.93-1.23],0.349838756047743
Chapter IX Diseases of the circulatory system,Conduction disorders,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,0.65 [0.48-0.89],0.0065994289470419
Chapter IX Diseases of the circulatory system,Conduction disorders,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.05 [0.85-1.29],0.667755008874127
Chapter IX Diseases of the circulatory system,Conduction disorders,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.01 [0.93-1.10],0.793737227712871
Chapter IX Diseases of the circulatory system,Conduction disorders,OCLN,Occludin,Inverse variance weighted,3,1.12 [0.91-1.39],0.286078445795064
Chapter IX Diseases of the circulatory system,Conduction disorders,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,Inverse variance weighted,36,1.02 [0.98-1.08],0.335474881411076
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.99 [0.93-1.07],0.867488968112944
Chapter IX Diseases of the circulatory system,Conduction disorders,PLXNB2,Plexin-B2,Inverse variance weighted,37,1.03 [1.00-1.07],0.0722950621523849
Chapter IX Diseases of the circulatory system,Conduction disorders,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,19,0.95 [0.89-1.02],0.140203989308362
Chapter IX Diseases of the circulatory system,Conduction disorders,CCL25,C-C motif chemokine 25,Inverse variance weighted,49,0.97 [0.93-1.01],0.0909356169724902
Chapter IX Diseases of the circulatory system,Conduction disorders,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.99 [0.92-1.08],0.876295281671892
Chapter IX Diseases of the circulatory system,Conduction disorders,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.02 [0.80-1.30],0.868018588323271
Chapter IX Diseases of the circulatory system,Conduction disorders,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.96 [0.92-0.99],0.0265865775801551
Chapter IX Diseases of the circulatory system,Conduction disorders,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.97 [0.79-1.19],0.778866311709473
Chapter IX Diseases of the circulatory system,Conduction disorders,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.96 [0.92-1.01],0.140390418286982
Chapter IX Diseases of the circulatory system,Conduction disorders,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,0.93 [0.77-1.13],0.480567016981936
Chapter IX Diseases of the circulatory system,Conduction disorders,CD276,CD276 antigen,Inverse variance weighted,47,0.95 [0.90-0.99],0.0173388808980513
Chapter IX Diseases of the circulatory system,Conduction disorders,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,0.97 [0.92-1.03],0.302444230485857
Chapter IX Diseases of the circulatory system,Conduction disorders,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.94-1.09],0.819142106641674
Chapter IX Diseases of the circulatory system,Conduction disorders,PLA2G10,Group 10 secretory phospholipase A2,Inverse variance weighted,26,1.05 [0.97-1.14],0.24496029582444
Chapter IX Diseases of the circulatory system,Conduction disorders,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.13 [0.97-1.33],0.123137233164826
