Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.01 [0.83-1.24],0.906057544454789
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,0.91 [0.81-1.03],0.136581425016413
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,0.90 [0.27-3.04],0.863791563998403
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,17,1.14 [0.94-1.39],0.192419556169253
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.87 [0.70-1.09],0.223738675206427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,NECTIN2,Nectin-2,Inverse variance weighted,8,0.95 [0.75-1.20],0.673801528726702
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,0.96 [0.61-1.51],0.852645321896277
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CD300E,CMRF35-like molecule 2,Inverse variance weighted,36,0.97 [0.81-1.16],0.731031996629454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,HIP1R,Huntingtin-interacting protein 1-related protein,Inverse variance weighted,2,1.74 [0.71-4.25],0.224850679806725
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.90 [0.46-1.76],0.758075329731099
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.86 [0.71-1.04],0.11464648712777
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CTSD,Cathepsin D,Inverse variance weighted,24,1.20 [1.01-1.44],0.038532316386154
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,KLK4,Kallikrein-4,Inverse variance weighted,20,0.83 [0.72-0.96],0.0126134753733961
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.06 [0.88-1.28],0.526346593748974
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.18 [0.93-1.50],0.167430208238807
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,1.02 [0.58-1.79],0.953329910071392
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.86 [0.75-0.98],0.0266560176543813
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.86 [0.66-1.12],0.259158013785849
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.13 [0.74-1.73],0.580720239154506
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,0.96 [0.68-1.35],0.804880435557468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,24,0.94 [0.73-1.21],0.642990336981668
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.58 [0.94-2.68],0.0869845534268728
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.15 [0.64-2.07],0.632344942349838
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,1.33 [0.79-2.23],0.287256064172898
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,42,0.88 [0.79-0.99],0.033777545467954
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,NCR1,Natural cytotoxicity triggering receptor 1,Inverse variance weighted,35,0.94 [0.79-1.11],0.451953830482257
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,14,1.03 [0.84-1.27],0.762739603493021
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,20,0.91 [0.78-1.06],0.211010080742969
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,THBS2,Thrombospondin-2,Inverse variance weighted,33,0.96 [0.85-1.09],0.522295431544434
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.17 [0.68-2.00],0.567194529204061
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.35 [0.63-2.86],0.439548212252815
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,AREG,Amphiregulin,Inverse variance weighted,7,0.82 [0.57-1.17],0.275367047585257
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,4,1.02 [0.67-1.54],0.935351755294532
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CDH2,Cadherin-2,Inverse variance weighted,21,0.97 [0.76-1.25],0.831388675298918
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,LGALS9,Galectin-9,Inverse variance weighted,39,0.97 [0.83-1.12],0.635715603138495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CTSZ,Cathepsin Z,Inverse variance weighted,16,0.97 [0.83-1.15],0.74473430028573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,SPON1,Spondin-1,Inverse variance weighted,25,0.97 [0.83-1.14],0.75538730871493
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.96 [0.84-1.09],0.500747547102909
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,DKK4,Dickkopf-related protein 4,Inverse variance weighted,18,1.09 [0.76-1.56],0.63476128510055
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.07 [0.98-1.17],0.127525606132904
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,LAYN,Layilin,Inverse variance weighted,23,1.09 [0.91-1.31],0.340693668009231
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.25 [0.63-2.49],0.526361928569237
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.71 [0.34-1.48],0.36501107153089
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,PGF,Placenta growth factor,Inverse variance weighted,8,1.03 [0.63-1.68],0.910388750739301
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,FGF5,Fibroblast growth factor 5,Inverse variance weighted,43,1.08 [0.97-1.20],0.166705317234329
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.58 [0.80-3.13],0.191058829123054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,WNT9A,Protein Wnt-9a,Inverse variance weighted,7,0.89 [0.61-1.30],0.551445976057435
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,23,1.01 [0.85-1.20],0.929228618094601
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.12 [0.77-1.63],0.555952601935494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,0.87 [0.66-1.16],0.347679844459678
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.19 [0.92-1.53],0.182552588863253
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,UMOD,Uromodulin,Inverse variance weighted,62,0.98 [0.90-1.06],0.592426342393228
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.02 [0.90-1.16],0.757262551327181
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.95 [0.79-1.15],0.621926418458583
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,FAM3C,Protein FAM3C,Inverse variance weighted,5,0.84 [0.24-2.97],0.787360702188423
