Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of liver,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.01 [0.95-1.07],0.795180605321815
Chapter XI Diseases of the digestive system,Diseases of liver,IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,0.98 [0.93-1.04],0.507595490076149
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,Inverse variance weighted,4,0.87 [0.76-0.99],0.032208276894518
Chapter XI Diseases of the digestive system,Diseases of liver,ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.09 [0.96-1.23],0.176968245609104
Chapter XI Diseases of the digestive system,Diseases of liver,GFER,FAD-linked sulfhydryl oxidase ALR,Wald ratio,1,0.72 [0.51-1.03],0.07129659289569
Chapter XI Diseases of the digestive system,Diseases of liver,IGSF8,Immunoglobulin superfamily member 8,Inverse variance weighted,6,0.93 [0.81-1.07],0.302185790810299
Chapter XI Diseases of the digestive system,Diseases of liver,OCLN,Occludin,Inverse variance weighted,3,1.04 [0.84-1.29],0.714545534247268
Chapter XI Diseases of the digestive system,Diseases of liver,ATRN,"Attractin, Isoform 2",Inverse variance weighted,21,1.03 [0.96-1.10],0.431261481450789
Chapter XI Diseases of the digestive system,Diseases of liver,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.09 [1.00-1.18],0.0407893427715772
Chapter XI Diseases of the digestive system,Diseases of liver,CES2,Cocaine esterase,Inverse variance weighted,6,0.70 [0.46-1.08],0.106002225503179
Chapter XI Diseases of the digestive system,Diseases of liver,SPP1,Osteopontin,Inverse variance weighted,19,1.01 [0.89-1.15],0.837303874496373
Chapter XI Diseases of the digestive system,Diseases of liver,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.97 [0.93-1.01],0.115377117249043
Chapter XI Diseases of the digestive system,Diseases of liver,CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.00 [0.79-1.26],0.998527891939893
Chapter XI Diseases of the digestive system,Diseases of liver,CSTB,Cystatin-B,Inverse variance weighted,25,1.02 [0.97-1.08],0.485846723107285
Chapter XI Diseases of the digestive system,Diseases of liver,PTX3,Pentraxin-related protein PTX3,Inverse variance weighted,14,1.01 [0.94-1.07],0.825313886575611
Chapter XI Diseases of the digestive system,Diseases of liver,SEMA7A,Semaphorin-7A,Inverse variance weighted,25,1.10 [0.85-1.40],0.474127847802755
Chapter XI Diseases of the digestive system,Diseases of liver,KYNU,Kynureninase,Inverse variance weighted,10,1.02 [0.94-1.11],0.591884447064902
Chapter XI Diseases of the digestive system,Diseases of liver,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,42,0.99 [0.95-1.04],0.742693603852988
Chapter XI Diseases of the digestive system,Diseases of liver,ACP5,Tartrate-resistant acid phosphatase type 5,Inverse variance weighted,29,0.91 [0.81-1.02],0.104322651025273
Chapter XI Diseases of the digestive system,Diseases of liver,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.00 [0.88-1.15],0.956302325433494
Chapter XI Diseases of the digestive system,Diseases of liver,AGRP,Agouti-related protein,Inverse variance weighted,20,0.96 [0.86-1.08],0.510841958839219
Chapter XI Diseases of the digestive system,Diseases of liver,UMOD,Uromodulin,Inverse variance weighted,62,1.01 [0.97-1.04],0.737007089702413
Chapter XI Diseases of the digestive system,Diseases of liver,TLR1,Toll-like receptor 1,Inverse variance weighted,17,1.10 [1.02-1.19],0.0190819214158069
Chapter XI Diseases of the digestive system,Diseases of liver,IL15,Interleukin-15,Inverse variance weighted,35,0.96 [0.87-1.06],0.400874938406923
Chapter XI Diseases of the digestive system,Diseases of liver,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.87 [0.57-1.33],0.523222371875423
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,75,1.01 [0.98-1.03],0.616484396226287
Chapter XI Diseases of the digestive system,Diseases of liver,PLXNB2,Plexin-B2,Inverse variance weighted,37,0.96 [0.92-0.99],0.0236358830392443
Chapter XI Diseases of the digestive system,Diseases of liver,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.01 [0.95-1.07],0.817409511465856
Chapter XI Diseases of the digestive system,Diseases of liver,SDC1,Syndecan-1,Inverse variance weighted,14,1.00 [0.90-1.12],0.935708876926598
Chapter XI Diseases of the digestive system,Diseases of liver,VNN1,Pantetheinase,Inverse variance weighted,62,1.01 [0.98-1.04],0.559718390654281
Chapter XI Diseases of the digestive system,Diseases of liver,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,32,1.04 [0.97-1.12],0.290140668864571
Chapter XI Diseases of the digestive system,Diseases of liver,GCG,Pro-glucagon,Inverse variance weighted,2,0.73 [0.48-1.11],0.1460759963863
Chapter XI Diseases of the digestive system,Diseases of liver,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.05 [0.96-1.14],0.279270224926526
Chapter XI Diseases of the digestive system,Diseases of liver,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.46 [0.84-2.55],0.17899062063349
Chapter XI Diseases of the digestive system,Diseases of liver,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.99 [0.91-1.07],0.728868293285523
Chapter XI Diseases of the digestive system,Diseases of liver,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,0.99 [0.96-1.02],0.508043486591299
Chapter XI Diseases of the digestive system,Diseases of liver,GRPEL1,"GrpE protein homolog 1, mitochondrial",Inverse variance weighted,3,1.81 [0.70-4.72],0.221078426095038
Chapter XI Diseases of the digestive system,Diseases of liver,HMOX1,Heme oxygenase 1,Inverse variance weighted,21,1.01 [0.94-1.09],0.764406738570945
Chapter XI Diseases of the digestive system,Diseases of liver,CCL25,C-C motif chemokine 25,Inverse variance weighted,49,1.00 [0.95-1.04],0.833474687211494
Chapter XI Diseases of the digestive system,Diseases of liver,GSTA1,Glutathione S-transferase A1,Inverse variance weighted,8,1.39 [0.76-2.54],0.288422680135186
Chapter XI Diseases of the digestive system,Diseases of liver,PI3,Elafin,Inverse variance weighted,20,0.92 [0.85-0.99],0.0218634256040209
Chapter XI Diseases of the digestive system,Diseases of liver,LGALS9,Galectin-9,Inverse variance weighted,39,1.06 [1.00-1.12],0.064802643755713
Chapter XI Diseases of the digestive system,Diseases of liver,PRTN3,Myeloblastin,Inverse variance weighted,41,1.01 [0.96-1.07],0.650675768251515
Chapter XI Diseases of the digestive system,Diseases of liver,LGALS1,Galectin-1,Inverse variance weighted,7,1.02 [0.94-1.11],0.617085994544748
Chapter XI Diseases of the digestive system,Diseases of liver,PRSS2,Trypsin-2,Inverse variance weighted,22,0.99 [0.90-1.08],0.758883850973099
