Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,0.97 [0.91-1.02],0.22488272341441
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.01 [0.94-1.09],0.766615557541216
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",CCL15,C-C motif chemokine 15,Inverse variance weighted,28,1.00 [0.98-1.02],0.823229548227361
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.04 [1.00-1.08],0.0538737594245945
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",MME,Neprilysin,Inverse variance weighted,49,1.02 [0.99-1.06],0.145546849228285
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.98-1.01],0.548292985432495
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,1.01 [0.91-1.12],0.908590014087699
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,0.99 [0.95-1.03],0.61224981417692
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.95 [0.86-1.05],0.355920329983965
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",NECTIN2,Nectin-2,Inverse variance weighted,8,1.03 [1.00-1.08],0.086431448431751
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.97 [0.91-1.03],0.343930981615752
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",KLK4,Kallikrein-4,Inverse variance weighted,20,0.99 [0.96-1.02],0.556440277271058
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,18,1.03 [0.96-1.10],0.433773722098546
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.95 [0.89-1.02],0.177069196108143
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.93 [0.83-1.05],0.253320251794391
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",MB,Myoglobin,Inverse variance weighted,10,0.93 [0.83-1.04],0.198571519130705
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,39,0.99 [0.96-1.01],0.331504566816954
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.01 [0.92-1.11],0.847428818882066
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.96 [0.88-1.05],0.410526464906555
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",ANXA10,Annexin A10,Wald ratio,1,1.08 [0.82-1.42],0.578224107953814
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.03 [0.97-1.09],0.293940161525743
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,28,0.98 [0.96-1.01],0.181759572593566
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",LGALS4,Galectin-4,Inverse variance weighted,19,0.99 [0.96-1.03],0.786163763191376
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,31,1.01 [0.96-1.06],0.644207951688008
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",CHGA,Chromogranin-A,Inverse variance weighted,8,1.04 [0.98-1.10],0.194529085033746
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.98 [0.92-1.04],0.566946623028446
Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",TFF3,Trefoil factor 3,Inverse variance weighted,10,1.01 [0.92-1.11],0.835923219402623
