Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,0.93 [0.77-1.12],0.450032401888963
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,LGALS3BP,Galectin-3-binding protein,Inverse variance weighted,30,1.02 [0.87-1.19],0.815073660161818
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,22,0.99 [0.89-1.10],0.853345280381503
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,SERPINA7,Thyroxine-binding globulin,Inverse variance weighted,5,0.83 [0.43-1.61],0.575281421387451
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.08 [0.85-1.37],0.523695229889636
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,PON2,Serum paraoxonase/arylesterase 2,Inverse variance weighted,53,1.02 [0.96-1.09],0.465357479351496
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.78 [0.55-1.11],0.166037525992014
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.03 [0.92-1.17],0.580835518773517
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,Inverse variance weighted,31,0.92 [0.78-1.10],0.374200015778314
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,0.98 [0.64-1.48],0.912527143861193
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.04 [0.79-1.38],0.761067487952502
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,15,1.03 [0.80-1.33],0.806416388008357
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.02 [0.83-1.25],0.874249021836012
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.87 [0.47-1.61],0.66526231103693
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ADGRE1,Adhesion G protein-coupled receptor E1,Inverse variance weighted,35,1.05 [0.93-1.18],0.457615604703377
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.90 [0.75-1.09],0.275523369045216
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,RIDA,2-iminobutanoate/2-iminopropanoate deaminase,Inverse variance weighted,10,0.95 [0.78-1.15],0.603878875737881
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.14 [0.81-1.61],0.444915737260061
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.05 [0.72-1.53],0.7977436828355
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,CD48,CD48 antigen,Inverse variance weighted,32,1.02 [0.93-1.13],0.622347265567521
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.19 [0.83-1.70],0.353220581335453
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,0.96 [0.81-1.14],0.677671028340075
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,0.96 [0.84-1.10],0.554642808612575
Chapter I Certain infectious and parasitic diseases,Viral hepatitis,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.98 [0.76-1.28],0.899377473873928
