Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,10,1.45 [0.93-2.24],0.0991711356348675
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.09 [0.81-1.47],0.572542134699523
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,EPO,Erythropoietin,Inverse variance weighted,14,0.90 [0.59-1.35],0.598384556554052
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.94 [0.70-1.26],0.688706244497236
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,24,1.31 [0.96-1.78],0.0872289600953178
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,1.37 [0.65-2.91],0.411002352005461
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,BCAM,Basal cell adhesion molecule,Inverse variance weighted,34,1.13 [0.90-1.44],0.293427465139616
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.34 [1.01-1.79],0.0438198172372387
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.83 [0.47-1.47],0.527308900213474
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,23,1.08 [0.75-1.56],0.687592359853701
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ADAMTSL2,ADAMTS-like protein 2,Inverse variance weighted,9,0.81 [0.41-1.57],0.527975749764241
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,23,1.15 [0.87-1.51],0.334505864487842
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,POF1B,Protein POF1B,Inverse variance weighted,4,0.86 [0.34-2.19],0.756820361463421
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,14,1.26 [0.91-1.76],0.16452023908141
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.04 [0.91-1.19],0.563085116157127
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,1.09 [0.74-1.61],0.670741282278584
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,0.97 [0.69-1.38],0.876703995734426
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.06 [0.85-1.32],0.595482598167189
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PI3,Elafin,Inverse variance weighted,20,1.07 [0.80-1.43],0.643262254940509
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.81 [0.54-1.23],0.319765126063052
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,2.08 [0.53-8.23],0.295427019462441
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,22,1.10 [0.90-1.34],0.352179129497256
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,0.85 [0.71-1.03],0.0985920492938997
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.23 [0.69-2.19],0.474856760173773
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CSTB,Cystatin-B,Inverse variance weighted,25,1.05 [0.83-1.33],0.672931127198818
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,AREG,Amphiregulin,Inverse variance weighted,7,1.57 [0.85-2.89],0.146672716143789
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.57 [1.01-2.45],0.0459374275202249
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.88 [0.40-1.95],0.752882393436101
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,24,1.21 [0.88-1.66],0.233534838124255
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,SHISA5,Protein shisa-5,Inverse variance weighted,16,0.97 [0.52-1.80],0.913286065522995
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.82 [0.62-1.10],0.181031991200433
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.92 [0.74-1.15],0.468490690295585
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,MME,Neprilysin,Inverse variance weighted,49,0.84 [0.67-1.06],0.14420366548708
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,18,0.93 [0.70-1.23],0.60939919296219
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,6,1.46 [0.73-2.92],0.28308560752434
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,1.20 [0.94-1.53],0.149639608893355
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,0.97 [0.56-1.70],0.925709020851419
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.34 [0.54-3.30],0.52558839831685
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.13 [0.55-2.33],0.741910552925548
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ANGPTL4,Angiopoietin-related protein 4,Inverse variance weighted,8,0.96 [0.64-1.44],0.846505660024022
