Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,NECTIN2,Nectin-2,Inverse variance weighted,8,0.96 [0.80-1.14],0.629189132365175
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.01 [0.88-1.16],0.897685142448371
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,LATS1,Serine/threonine-protein kinase LATS1,Inverse variance weighted,5,0.89 [0.75-1.06],0.179772934417803
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PTS,6-pyruvoyl tetrahydrobiopterin synthase,Inverse variance weighted,4,1.03 [0.94-1.12],0.52642307649113
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CCL17,C-C motif chemokine 17,Inverse variance weighted,35,0.98 [0.95-1.02],0.367003687156494
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,TP53I3,Quinone oxidoreductase PIG3,Inverse variance weighted,21,0.98 [0.95-1.01],0.134624124838188
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,TALDO1,Transaldolase,Inverse variance weighted,4,1.07 [0.92-1.24],0.410579329774832
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CLEC4D,C-type lectin domain family 4 member D,Inverse variance weighted,9,0.97 [0.89-1.06],0.496220804981618
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,Inverse variance weighted,14,0.93 [0.73-1.18],0.531778507996069
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,NHLRC3,NHL repeat-containing protein 3,Inverse variance weighted,9,0.99 [0.89-1.09],0.776076811218433
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,15,0.99 [0.96-1.01],0.338148628788291
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CD302,CD302 antigen,Inverse variance weighted,17,0.99 [0.93-1.04],0.62937147274644
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PLEKHO1,Pleckstrin homology domain-containing family O member 1,Inverse variance weighted,2,0.98 [0.82-1.17],0.830328796365276
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",Inverse variance weighted,4,1.16 [0.96-1.39],0.124536637195553
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,ADGRD1,Adhesion G-protein coupled receptor D1,Inverse variance weighted,36,1.01 [0.98-1.06],0.468210535810962
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,MYH9,Myosin-9,Inverse variance weighted,3,0.74 [0.62-0.89],0.0017270074986959
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PDCD5,Programmed cell death protein 5,Inverse variance weighted,14,0.93 [0.89-0.97],0.0015628583264052
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,ERBB3,Receptor tyrosine-protein kinase erbB-3,Inverse variance weighted,17,1.00 [0.94-1.06],0.964921240766185
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,COL2A1,Collagen alpha-1(II) chain,Inverse variance weighted,64,0.98 [0.97-1.00],0.0941526418631626
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.02 [0.88-1.18],0.82341905674528
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,TRIAP1,TP53-regulated inhibitor of apoptosis 1,Inverse variance weighted,9,1.05 [0.94-1.17],0.37426720038229
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,DNAJB14,DnaJ homolog subfamily B member 14,Wald ratio,1,0.90 [0.65-1.23],0.499363496417091
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CCL11,Eotaxin,Inverse variance weighted,11,1.03 [0.96-1.10],0.407398149915938
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,FCN1,Ficolin-1,Inverse variance weighted,50,0.99 [0.95-1.02],0.389803238417841
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,CD63,CD63 antigen,Inverse variance weighted,13,0.98 [0.87-1.10],0.714823278110283
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,GM2A,Ganglioside GM2 activator,Inverse variance weighted,26,1.03 [1.01-1.06],0.0111597148630765
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,OLR1,Oxidized low-density lipoprotein receptor 1,Inverse variance weighted,19,0.96 [0.90-1.03],0.242639138965187
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,1.00 [0.94-1.07],0.901936847715795
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,PPP1R2,Protein phosphatase inhibitor 2,Wald ratio,1,0.86 [0.60-1.22],0.39263001169446
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,1.00 [0.96-1.05],0.855574662548018
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.99 [0.95-1.04],0.814425230082508
