Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other disorders of nervous system,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.61 [0.19-1.97],0.411501006077451
Chapter VI Diseases of the nervous system,Other disorders of nervous system,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,0.87 [0.77-0.98],0.0250144648143473
Chapter VI Diseases of the nervous system,Other disorders of nervous system,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.09 [0.77-1.56],0.623799829923705
Chapter VI Diseases of the nervous system,Other disorders of nervous system,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.09 [0.88-1.35],0.415899061212614
Chapter VI Diseases of the nervous system,Other disorders of nervous system,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.01 [0.64-1.59],0.979882550890015
Chapter VI Diseases of the nervous system,Other disorders of nervous system,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,19,1.11 [0.91-1.36],0.29785840671119
Chapter VI Diseases of the nervous system,Other disorders of nervous system,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.01 [0.50-2.03],0.97940584817744
Chapter VI Diseases of the nervous system,Other disorders of nervous system,AREG,Amphiregulin,Inverse variance weighted,7,0.94 [0.62-1.41],0.750503201174609
Chapter VI Diseases of the nervous system,Other disorders of nervous system,LGALS4,Galectin-4,Inverse variance weighted,19,0.98 [0.80-1.18],0.803472596475466
Chapter VI Diseases of the nervous system,Other disorders of nervous system,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.00 [0.51-1.95],0.988481095074806
Chapter VI Diseases of the nervous system,Other disorders of nervous system,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.99 [0.86-1.15],0.933291446607991
Chapter VI Diseases of the nervous system,Other disorders of nervous system,CD276,CD276 antigen,Inverse variance weighted,47,0.95 [0.86-1.05],0.331784565212118
Chapter VI Diseases of the nervous system,Other disorders of nervous system,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.86 [0.48-1.54],0.608305055267441
Chapter VI Diseases of the nervous system,Other disorders of nervous system,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.09 [0.96-1.24],0.202812011613901
Chapter VI Diseases of the nervous system,Other disorders of nervous system,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.23 [0.64-2.36],0.524950397789395
Chapter VI Diseases of the nervous system,Other disorders of nervous system,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.97 [0.85-1.11],0.636840175592211
Chapter VI Diseases of the nervous system,Other disorders of nervous system,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.00 [0.92-1.10],0.950859783641041
