Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SERPINB8,Serpin B8,Inverse variance weighted,29,1.01 [0.97-1.06],0.601648782436793
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ARHGEF5,Rho guanine nucleotide exchange factor 5,Inverse variance weighted,21,0.97 [0.91-1.04],0.415315578105823
Chapter XIV Diseases of the genitourinary system,Acute renal failure,HYAL1,Hyaluronidase-1,Inverse variance weighted,23,0.99 [0.91-1.07],0.750272754223978
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MYL3,Myosin light chain 3,Inverse variance weighted,13,1.12 [0.89-1.41],0.313445808133221
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SEZ6L,Seizure 6-like protein,Inverse variance weighted,18,1.01 [0.90-1.14],0.833401693516622
Chapter XIV Diseases of the genitourinary system,Acute renal failure,TNFAIP2,Tumor necrosis factor alpha-induced protein 2,Inverse variance weighted,3,0.91 [0.69-1.20],0.498517506212761
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SETMAR,Histone-lysine N-methyltransferase SETMAR,Inverse variance weighted,8,1.14 [0.96-1.36],0.13850195989124
Chapter XIV Diseases of the genitourinary system,Acute renal failure,AMIGO2,Amphoterin-induced protein 2,Inverse variance weighted,26,1.03 [0.91-1.17],0.641648779499291
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LMNB2,Lamin-B2,Inverse variance weighted,9,1.06 [0.75-1.48],0.749925775733979
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.11 [0.94-1.30],0.220621903064581
Chapter XIV Diseases of the genitourinary system,Acute renal failure,MCAM,Cell surface glycoprotein MUC18,Inverse variance weighted,13,1.02 [0.89-1.17],0.770468068971578
Chapter XIV Diseases of the genitourinary system,Acute renal failure,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.91 [0.68-1.22],0.542107571394014
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,22,1.08 [0.96-1.22],0.220247601060426
Chapter XIV Diseases of the genitourinary system,Acute renal failure,HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.05 [0.97-1.12],0.231602873098522
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,14,0.93 [0.82-1.06],0.274908570838078
Chapter XIV Diseases of the genitourinary system,Acute renal failure,TYMP,Thymidine phosphorylase,Inverse variance weighted,4,0.94 [0.77-1.14],0.526540782760264
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PADI2,Protein-arginine deiminase type-2,Inverse variance weighted,2,1.03 [0.76-1.38],0.867704339127414
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,Inverse variance weighted,2,1.10 [0.66-1.86],0.709995397653753
Chapter XIV Diseases of the genitourinary system,Acute renal failure,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.29 [0.96-1.72],0.0884194427515558
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ATOX1,Copper transport protein ATOX1,Inverse variance weighted,2,1.01 [0.62-1.66],0.953853756793107
Chapter XIV Diseases of the genitourinary system,Acute renal failure,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,22,0.89 [0.80-1.00],0.0544549614205062
Chapter XIV Diseases of the genitourinary system,Acute renal failure,BCL2L15,Bcl-2-like protein 15,Inverse variance weighted,8,1.23 [1.03-1.47],0.0241304311939977
Chapter XIV Diseases of the genitourinary system,Acute renal failure,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.94 [0.50-1.78],0.853309569846568
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SELENOP,Selenoprotein P,Inverse variance weighted,5,0.94 [0.71-1.23],0.648654476519317
Chapter XIV Diseases of the genitourinary system,Acute renal failure,DMP1,Dentin matrix acidic phosphoprotein 1,Inverse variance weighted,17,0.92 [0.77-1.09],0.328939654419509
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.41 [1.01-1.98],0.0449138308099091
Chapter XIV Diseases of the genitourinary system,Acute renal failure,GBP1,Guanylate-binding protein 1,Inverse variance weighted,15,1.00 [0.91-1.10],0.996109231748181
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,1.00 [0.94-1.05],0.947951285892876
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,1.07 [0.97-1.16],0.162236108619387
Chapter XIV Diseases of the genitourinary system,Acute renal failure,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,16,1.14 [1.01-1.28],0.0396908214830058
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LEP,Leptin,Inverse variance weighted,4,1.44 [0.68-3.05],0.345967383454796
Chapter XIV Diseases of the genitourinary system,Acute renal failure,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,0.98 [0.88-1.10],0.742595508939775
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CCL8,C-C motif chemokine 8,Inverse variance weighted,42,1.00 [0.94-1.06],0.943651019008205
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SRPX,Sushi repeat-containing protein SRPX,Inverse variance weighted,2,1.80 [0.96-3.38],0.0659829203893339
Chapter XIV Diseases of the genitourinary system,Acute renal failure,USP28,Ubiquitin carboxyl-terminal hydrolase 28,Inverse variance weighted,2,0.70 [0.43-1.15],0.158191529660843
Chapter XIV Diseases of the genitourinary system,Acute renal failure,THBS4,Thrombospondin-4,Inverse variance weighted,20,0.89 [0.80-0.99],0.0313368038084529
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CA4,Carbonic anhydrase 4,Inverse variance weighted,25,1.04 [0.97-1.11],0.293208986495665
Chapter XIV Diseases of the genitourinary system,Acute renal failure,SPOCK1,Testican-1,Inverse variance weighted,31,0.98 [0.87-1.10],0.711602650362617
Chapter XIV Diseases of the genitourinary system,Acute renal failure,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,15,1.04 [0.92-1.17],0.564200762663845
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CLEC3B,Tetranectin,Inverse variance weighted,9,1.02 [0.88-1.18],0.810908966334572
Chapter XIV Diseases of the genitourinary system,Acute renal failure,RASSF2,Ras association domain-containing protein 2,Inverse variance weighted,2,0.90 [0.64-1.26],0.534290395222877
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NEO1,Neogenin,Wald ratio,1,1.11 [0.68-1.81],0.672573012838347
Chapter XIV Diseases of the genitourinary system,Acute renal failure,VASN,Vasorin,Inverse variance weighted,19,1.03 [0.96-1.10],0.453447739999728
Chapter XIV Diseases of the genitourinary system,Acute renal failure,BSG,Basigin,Inverse variance weighted,8,1.17 [0.96-1.43],0.128756640277552
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NEB,Nebulin,Wald ratio,1,1.76 [0.98-3.15],0.0587675321164358
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CCN3,CCN family member 3,Inverse variance weighted,20,1.11 [1.00-1.24],0.0575155833976601
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD5L,CD5 antigen-like,Inverse variance weighted,54,1.04 [0.95-1.14],0.353552071321379
Chapter XIV Diseases of the genitourinary system,Acute renal failure,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,1.01 [0.91-1.11],0.891805177204782
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CD244,Natural killer cell receptor 2B4,Inverse variance weighted,28,1.04 [0.96-1.13],0.311709951308593
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,1.27 [1.01-1.58],0.0381327815009498
Chapter XIV Diseases of the genitourinary system,Acute renal failure,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.87 [0.58-1.32],0.510275707625341
Chapter XIV Diseases of the genitourinary system,Acute renal failure,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,18,0.91 [0.79-1.04],0.173846648336818
Chapter XIV Diseases of the genitourinary system,Acute renal failure,COCH,Cochlin,Inverse variance weighted,37,1.03 [0.98-1.09],0.242225415606799
Chapter XIV Diseases of the genitourinary system,Acute renal failure,PRL,Prolactin,Inverse variance weighted,7,0.79 [0.57-1.10],0.162506921167335
Chapter XIV Diseases of the genitourinary system,Acute renal failure,HS3ST3B1,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,Inverse variance weighted,22,0.99 [0.92-1.07],0.824961120260533
Chapter XIV Diseases of the genitourinary system,Acute renal failure,CCL4,C-C motif chemokine 4,Inverse variance weighted,38,1.05 [0.96-1.14],0.314569894283336
Chapter XIV Diseases of the genitourinary system,Acute renal failure,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,12,0.98 [0.87-1.09],0.657153257805513
Chapter XIV Diseases of the genitourinary system,Acute renal failure,TNC,Tenascin,Inverse variance weighted,57,1.01 [0.95-1.08],0.77884876686358
