Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Inverse variance weighted,36,1.02 [0.94-1.10],0.698027363573335
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.08 [0.92-1.26],0.337463634638288
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,0.97 [0.79-1.20],0.790889098736032
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.12 [0.97-1.29],0.112871787316067
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.91 [0.79-1.04],0.146811178978984
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,0.99 [0.93-1.07],0.855327294152932
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NECTIN4,Nectin-4,Inverse variance weighted,12,0.94 [0.85-1.05],0.285830515378599
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.94 [0.89-1.00],0.0349376944398114
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NECTIN2,Nectin-2,Inverse variance weighted,8,1.02 [0.92-1.13],0.689599658974281
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.08 [0.78-1.49],0.646070726385495
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.89 [0.63-1.27],0.521857884827167
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,FAM3C,Protein FAM3C,Inverse variance weighted,5,1.07 [0.67-1.70],0.785727470633338
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.98 [0.85-1.13],0.778831426093053
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA4,Ephrin-A4,Inverse variance weighted,5,0.99 [0.67-1.47],0.95234287914244
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.01 [0.74-1.39],0.929814077343137
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,AGRN,Agrin,Inverse variance weighted,31,0.96 [0.87-1.05],0.374176832043058
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD59,CD59 glycoprotein,Inverse variance weighted,8,0.91 [0.79-1.04],0.177097972563695
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,5,0.99 [0.71-1.36],0.934488095934596
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.04 [0.84-1.28],0.736026966141537
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.11 [0.96-1.28],0.168775854578857
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.07 [0.99-1.16],0.0962465900340883
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD27,CD27 antigen,Inverse variance weighted,18,0.99 [0.90-1.10],0.913876660089333
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,1.00 [0.75-1.34],0.996757782523787
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.98 [0.68-1.42],0.92530452715119
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.29 [0.79-2.13],0.310688010741442
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,LAYN,Layilin,Inverse variance weighted,23,1.04 [0.93-1.15],0.532462991080232
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.95 [0.82-1.10],0.477375707297517
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,1.17 [0.87-1.56],0.292749437499942
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.07 [0.88-1.31],0.472259821787837
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,1.01 [0.96-1.06],0.818586301731942
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.14 [0.79-1.64],0.491753319122818
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CTSL,Cathepsin L1,Inverse variance weighted,29,1.04 [0.91-1.20],0.553473662384486
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,17,1.05 [0.95-1.16],0.346646637861318
"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.10 [0.96-1.26],0.157929855831217
