Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",LEFTY2,Left-right determination factor 2,Inverse variance weighted,47,1.00 [0.98-1.03],0.80811290388324
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,3,1.70 [1.19-2.43],0.0035281360904283
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.95 [0.84-1.06],0.35569170280136
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",KLK4,Kallikrein-4,Inverse variance weighted,20,1.01 [0.97-1.05],0.685982011292622
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",CDH3,Cadherin-3,Inverse variance weighted,12,0.96 [0.86-1.07],0.481027484204085
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",CHRDL2,Chordin-like protein 2,Inverse variance weighted,17,0.95 [0.89-1.02],0.134659258084993
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.09 [1.00-1.19],0.0576479019320415
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",TSPAN1,Tetraspanin-1,Inverse variance weighted,6,1.01 [0.84-1.21],0.89867429248377
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",RSPO1,R-spondin-1,Inverse variance weighted,14,1.02 [0.95-1.10],0.548979886985171
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",FSHB,Follitropin subunit beta,Inverse variance weighted,3,2.10 [1.36-3.26],0.0008825943634952
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",EPO,Erythropoietin,Inverse variance weighted,14,0.95 [0.89-1.02],0.194927499421947
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,14,1.15 [1.08-1.22],1.5136250214018e-05
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,36,0.97 [0.93-1.02],0.23544466728181
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",PAEP,Glycodelin,Inverse variance weighted,29,1.03 [1.00-1.07],0.0584221352224224
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",TFRC,Transferrin receptor protein 1,Inverse variance weighted,48,0.99 [0.95-1.03],0.584790556956075
Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,16,1.04 [0.98-1.10],0.196439259899114
