Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.96 [0.83-1.11],0.582840993115606
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CHGA,Chromogranin-A,Inverse variance weighted,8,1.00 [0.86-1.17],0.979919222479399
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.99 [0.95-1.03],0.573670847636393
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GAST,Gastrin,Inverse variance weighted,9,0.83 [0.68-1.00],0.050145560959726
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.97 [0.85-1.09],0.574189117309412
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.28 [0.99-1.65],0.058554811027865
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,0.97 [0.93-1.00],0.0473859298268731
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,RNASET2,Ribonuclease T2,Inverse variance weighted,25,0.98 [0.92-1.04],0.450962013499178
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.04 [0.90-1.20],0.620473641281731
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.91 [0.76-1.10],0.333915000513527
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,1.29 [0.87-1.90],0.204971324235073
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,LGALS3,Galectin-3,Inverse variance weighted,42,1.03 [0.97-1.08],0.3133066041199
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.04 [0.88-1.22],0.67046644316982
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,LGALS9,Galectin-9,Inverse variance weighted,39,0.97 [0.90-1.04],0.365214720408999
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,AREG,Amphiregulin,Inverse variance weighted,7,1.07 [0.85-1.34],0.558988807982762
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.99 [0.86-1.14],0.887608541645038
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,PGA4,Pepsin A-4,Inverse variance weighted,9,1.04 [0.81-1.32],0.776907596281187
Chapter XI Diseases of the digestive system,Irritable bowel syndrome,CD302,CD302 antigen,Inverse variance weighted,17,0.93 [0.86-1.01],0.0937743353792602
