Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",C19orf12,Protein C19orf12,Inverse variance weighted,4,2.93 [1.25-6.89],0.0135832047634492
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",PCDH17,Protocadherin-17,Inverse variance weighted,47,0.94 [0.81-1.08],0.395629929934017
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.09 [0.65-1.84],0.742134863920233
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",NFASC,Neurofascin,Inverse variance weighted,19,1.14 [0.89-1.47],0.286106517865794
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,10,0.92 [0.44-1.90],0.818106357438844
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.99 [0.72-1.36],0.944263042796996
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.14 [0.93-1.40],0.212137618996491
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,1.05 [0.73-1.52],0.782408406741272
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",AGRN,Agrin,Inverse variance weighted,31,0.87 [0.68-1.11],0.271890710667886
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CCN3,CCN family member 3,Inverse variance weighted,20,0.89 [0.68-1.16],0.38636518086666
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",SDHB,Succinate dehydrogenase,Inverse variance weighted,10,1.85 [0.88-3.89],0.106113147881228
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,1.16 [0.60-2.23],0.654500903454206
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",GOLM2,Protein GOLM2,Inverse variance weighted,14,0.71 [0.53-0.95],0.0218686170058935
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CD59,CD59 glycoprotein,Inverse variance weighted,8,1.05 [0.68-1.63],0.811924752572742
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CA12,Carbonic anhydrase 12,Inverse variance weighted,20,1.04 [0.80-1.37],0.75257484330038
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CD244,Natural killer cell receptor 2B4,Inverse variance weighted,28,1.04 [0.88-1.24],0.641959451582047
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.07 [0.79-1.46],0.657550072698411
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",HNMT,Histamine N-methyltransferase,Inverse variance weighted,32,1.08 [0.94-1.23],0.268758322755519
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",ACP5,Tartrate-resistant acid phosphatase type 5,Inverse variance weighted,29,0.92 [0.64-1.32],0.645250190236196
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",Inverse variance weighted,4,0.94 [0.52-1.69],0.834675541883742
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,16,1.12 [0.77-1.64],0.549401767683958
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",GPD1,Glycerol-3-phosphate dehydrogenase,Wald ratio,1,2.37 [0.47-11.95],0.296358804666513
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,1.02 [0.93-1.10],0.726834062290636
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",CCL20,C-C motif chemokine 20,Inverse variance weighted,8,1.84 [1.08-3.13],0.0246499124206754
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",EBI3_IL27,Interleukin-27,Inverse variance weighted,37,0.90 [0.74-1.09],0.285541601016688
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.09 [0.91-1.30],0.362632217935065
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",MTUS1,Microtubule-associated tumor suppressor 1,Inverse variance weighted,6,1.19 [0.75-1.87],0.459187039004654
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,9,0.60 [0.32-1.13],0.113272174890611
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",IL32,Interleukin-32,Inverse variance weighted,20,0.96 [0.73-1.26],0.776349848003808
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",TFF3,Trefoil factor 3,Inverse variance weighted,10,1.16 [0.74-1.83],0.522671541903164
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",ADGRD1,Adhesion G-protein coupled receptor D1,Inverse variance weighted,36,0.95 [0.83-1.10],0.510045852613848
Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.02 [0.77-1.35],0.906383573203939
