Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",NCAN,Neurocan core protein,Inverse variance weighted,23,1.05 [0.91-1.22],0.479112128002852
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.34 [0.87-2.08],0.189542066676935
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.00 [0.81-1.22],0.971031814821832
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,1.04 [0.81-1.32],0.762952703890604
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",LGALS4,Galectin-4,Inverse variance weighted,19,0.96 [0.89-1.04],0.324777460853801
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.05 [0.81-1.37],0.715355739133764
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",EFNA1,Ephrin-A1,Inverse variance weighted,15,1.11 [1.02-1.21],0.0142070641108626
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",MMP7,Matrilysin,Inverse variance weighted,15,0.93 [0.87-1.00],0.0553990204189025
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",NTRK3,NT-3 growth factor receptor,Inverse variance weighted,15,0.99 [0.90-1.08],0.795093030239575
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,6,1.06 [0.96-1.19],0.255357057107784
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.96 [0.72-1.29],0.799745191426139
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",HSPB6,Heat shock protein beta-6,Inverse variance weighted,5,0.91 [0.66-1.24],0.545829587662503
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",PLTP,Phospholipid transfer protein,Inverse variance weighted,30,1.00 [0.93-1.07],0.944330526242852
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.04 [0.97-1.10],0.268341514001941
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.30 [0.58-2.95],0.52678030636311
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",PGF,Placenta growth factor,Inverse variance weighted,8,1.19 [0.92-1.54],0.194702811720601
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",REN,Renin,Inverse variance weighted,12,1.01 [0.92-1.11],0.793773228607217
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.96 [0.88-1.06],0.41889778069168
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,13,0.93 [0.85-1.01],0.084926629061496
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CXCL17,C-X-C motif chemokine 17,Inverse variance weighted,8,1.04 [0.83-1.29],0.754286533751987
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.08 [1.00-1.16],0.0460070080083931
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",GPR37,Prosaposin receptor GPR37,Inverse variance weighted,62,0.98 [0.93-1.03],0.463074614634387
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CD1C,T-cell surface glycoprotein CD1c,Inverse variance weighted,31,1.05 [0.95-1.15],0.32505907992365
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.04 [0.95-1.13],0.441497531310649
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.04 [0.85-1.27],0.696230831936418
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.93 [0.71-1.22],0.606407793470748
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,0.98 [0.89-1.08],0.62651124959234
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,0.98 [0.86-1.12],0.799437150571742
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.02 [0.92-1.12],0.737595241969306
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CPM,Carboxypeptidase M,Inverse variance weighted,23,1.10 [0.98-1.23],0.103008602235686
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CHGA,Chromogranin-A,Inverse variance weighted,8,0.92 [0.82-1.04],0.173890501373481
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.96 [0.82-1.14],0.655932007193463
