Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
BOLA2_BOLA2B,BolA-like protein 2,Lifestyle factors,X1050.Time spend outdoors in summer,45154,0.0319402682981929,0.0228340759176518,-0.0128145205004047,0.0766950570967904,0.161888435230521
BOLA2_BOLA2B,BolA-like protein 2,Lifestyle factors,X1060.Time spent outdoors in winter,42004,0.0622765090413634,0.026068176452999,0.0111828831934854,0.113370134889241,0.0169054424276437
BOLA2_BOLA2B,BolA-like protein 2,Physical activities,X1070.Time spent watching television (TV),46495,0.0184252675945064,0.0231078227336776,-0.0268660649635018,0.0637166001525146,0.42525021897616
BOLA2_BOLA2B,BolA-like protein 2,Physical activities,X1080.Time spent using computer,42015,-0.0188634443071873,0.0247486252033477,-0.0673707497057488,0.0296438610913743,0.445949865294159
BOLA2_BOLA2B,BolA-like protein 2,Physical activities,X1090.Time spent driving,39809,-0.0344239404179129,0.02682088490034,-0.0869928748225793,0.0181449939867534,0.199345012933887
BOLA2_BOLA2B,BolA-like protein 2,Lifestyle factors,X1160.Sleep duration,47786,-0.0103900040515259,0.0210093274672511,-0.0515682858873381,0.0307882777842863,0.620927798189913
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32446,0.0101159224930192,0.0217225844487715,-0.032460343026573,0.0526921880126114,0.641452334459177
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32446,0.0231865246740132,0.0193795596973164,-0.0147974123327271,0.0611704616807534,0.231559491849357
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32446,-0.00265226054499476,0.0228151669238558,-0.0473699877157522,0.0420654666257627,0.907457421820301
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32446,0.0347121566904981,0.0232055985451959,-0.0107708164580857,0.080195129839082,0.134731526517072
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32446,0.00636592729869263,0.0236757268169399,-0.0400384972625097,0.0527703518598949,0.788029036020489
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32446,0.0181685762665714,0.0450847729740678,-0.0701975787626014,0.106534731295744,0.686968583414523
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32446,0.0563491864862257,0.0444227736695308,-0.0307194499060546,0.143417822878506,0.204665240866785
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32446,0.0314657848656146,0.0352726133497725,-0.0376685372999395,0.100600107031169,0.372380066084037
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32446,0.0073270813341036,0.0250996413853172,-0.0418682157811182,0.0565223784493254,0.770355548572262
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32446,0.0131688016312066,0.0173933606638436,-0.0209221852699268,0.04725978853234,0.449002339822174
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32446,0.0403567638216931,0.0241571749736581,-0.00699129912667679,0.087704826770063,0.0948415990563689
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32446,0.00269659052314542,0.0147522464703328,-0.0262178125587069,0.0316109936049977,0.854965973722511
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32446,0.00367886831577195,0.0183233152586283,-0.0322348295911394,0.0395925662226833,0.840879419367538
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32446,0.022575554216143,0.0262396077374299,-0.0288540769492196,0.0740051853815055,0.389615478602859
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,32446,0.0138378734658737,0.0246065012196289,-0.0343908689245991,0.0620666158563464,0.573882065718305
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,32446,0.0327649142727624,0.0342916890847556,-0.0344467963333587,0.0999766248788834,0.339365510940632
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,32446,0.0332560474180091,0.0327252453524081,-0.0308854334727107,0.0973975283087289,0.309555410004667
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#7.Location of pain during the past week_Left hip,32446,0.0437640691376378,0.0195475248149346,0.00545092050036607,0.0820772177749096,0.0251927714950141
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#8.Location of pain during the past week_Right hip,32446,0.00206059963464187,0.0182426994403128,-0.0336950912683713,0.037816290537655,0.910069262610565
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,32446,0.0581634102034613,0.0241962611537307,0.0107387383421491,0.105588082064774,0.016247464951769
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120040.Fatigue severity over the past week,32453,0.0038135760555758,0.036315762638623,-0.0673653187161252,0.0749924708272768,0.916369243311371
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120041.Waking unrefreshed severity over the past week,32451,0.0135379569526518,0.0361225327898347,-0.0572622073154242,0.0843381212207278,0.707834972470879
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120042.Cognitive symptoms severity over the past week,32451,0.0660164045883329,0.0389814211273688,-0.0103871808213099,0.142419989997976,0.0903926057888567
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120098.Mobility problems today,32456,0.117177442151789,0.0433505647926574,0.0322103351581807,0.202144549145398,0.00688577140554431
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120099.Self-care problems today,32456,0.0564025721615407,0.0679633334050291,-0.0768055613123164,0.189610705635398,0.406621734243653
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120100.Problems doing usual activities,32456,0.086907401022837,0.0409141823981942,0.00671560352237639,0.167099198523298,0.0336891265154839
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120101.Pain or discomfort today,32456,0.0621338046703104,0.036660516380401,-0.00972080743527558,0.133988416775896,0.0901441984036682
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120102.Anxiety or depression today,32456,0.0941386974838719,0.0431478966938171,0.00956881996399035,0.178708575003753,0.0291556632706632
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120103.Scale to indicate how health is today,32418,-0.0111497034419364,0.00636994263006852,-0.0236347909968707,0.00133538411299785,0.08009442046875
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,32433,0.0203133780042596,0.0443108349041349,-0.0665358584078448,0.107162614416364,0.646656644637142
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",32411,0.0568448198117036,0.0446942954390603,-0.0307559992488545,0.144445638872262,0.20346056779031
BOLA2_BOLA2B,BolA-like protein 2,Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",32439,0.0739293290530744,0.0358776698304958,0.00360909618530264,0.144249561920846,0.0393740602445059
