Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PPBP,Platelet basic protein,Lifestyle factors,X1050.Time spend outdoors in summer,45604,0.0132355534911218,0.0149548437032115,-0.0160759401671728,0.0425470471494164,0.376148053793152
PPBP,Platelet basic protein,Lifestyle factors,X1060.Time spent outdoors in winter,42406,0.0432696658533297,0.017017953530855,0.00991447693285388,0.0766248547738056,0.0110117725852038
PPBP,Platelet basic protein,Physical activities,X1070.Time spent watching television (TV),46970,0.0333687406583066,0.0151889466649339,0.00359840519503623,0.063139076121577,0.0280370651227467
PPBP,Platelet basic protein,Physical activities,X1080.Time spent using computer,42387,-0.0544756158890211,0.016044664930705,-0.0859231591532028,-0.0230280726248394,0.000687150738738207
PPBP,Platelet basic protein,Physical activities,X1090.Time spent driving,40121,-0.00696268529297231,0.0176661991401103,-0.0415884356075885,0.0276630650216438,0.693494345682441
PPBP,Platelet basic protein,Lifestyle factors,X1160.Sleep duration,48267,-0.00866072147229247,0.0137234818126913,-0.0355587458251675,0.0182373028805826,0.527989197015122
PPBP,Platelet basic protein,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32609,0.0840575615371259,0.0321170224078665,0.0211081976177076,0.147006925456544,0.00888107810167077
PPBP,Platelet basic protein,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32609,-0.0223182453030567,0.028617296797836,-0.0784081470268153,0.0337716564207018,0.435480274832479
PPBP,Platelet basic protein,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32609,-0.0392945598099244,0.0339718408774843,-0.105879367929794,0.0272902483099449,0.247436865604587
PPBP,Platelet basic protein,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32609,0.00749796063150329,0.0344539629659193,-0.0600318067816985,0.0750277280447051,0.827728625846625
PPBP,Platelet basic protein,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32609,-0.0103264264390164,0.0350184721892949,-0.0789626319300343,0.0583097790520016,0.768089142438835
PPBP,Platelet basic protein,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32609,-0.113630336197393,0.0672856373690454,-0.245510185440722,0.0182495130459357,0.0913006810349205
PPBP,Platelet basic protein,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32609,-0.0311741687483201,0.0656138882441264,-0.159777389706808,0.0974290522101676,0.634717443544493
PPBP,Platelet basic protein,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32609,0.0832768808282654,0.052180221937123,-0.0189963541684956,0.185550115825026,0.110539313341839
PPBP,Platelet basic protein,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32609,-0.0157776273388191,0.0370781758525731,-0.0884508520098624,0.0568955973322242,0.670466473924937
PPBP,Platelet basic protein,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32609,-0.0339785300665,0.0257542680698776,-0.0844568954834601,0.0164998353504601,0.18709387702392
PPBP,Platelet basic protein,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32609,0.0109763582396667,0.0358514887603093,-0.0592925597305396,0.0812452762098729,0.759489228980652
PPBP,Platelet basic protein,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32609,0.00760262672901311,0.0218725712888918,-0.0352676129972148,0.0504728664552411,0.728159157187052
PPBP,Platelet basic protein,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32609,-0.00986629352715385,0.0271956705630864,-0.0631698078308032,0.0434372207764955,0.716771815963411
PPBP,Platelet basic protein,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32609,-0.022414513295232,0.0390412653902978,-0.0989353934602156,0.0541063668697517,0.565899969581939
PPBP,Platelet basic protein,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,32609,-0.00233563829130847,0.0366113607641745,-0.0740939053890904,0.0694226288064735,0.949134663225288
PPBP,Platelet basic protein,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,32609,-0.0297003136747286,0.0510934263930724,-0.12984342940515,0.0704428020556933,0.561058233930108
PPBP,Platelet basic protein,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,32609,-0.0758590209081264,0.0482974335492498,-0.170521990664656,0.0188039488484032,0.116299594372168
PPBP,Platelet basic protein,Health and medical history,X120039#7.Location of pain during the past week_Left hip,32609,-0.0278741269669598,0.0289604849705741,-0.0846366775092851,0.0288884235753655,0.335832925306679
PPBP,Platelet basic protein,Health and medical history,X120039#8.Location of pain during the past week_Right hip,32609,-0.0356665495421512,0.0270106043456851,-0.0886073340596941,0.0172742349753916,0.186716962475072
PPBP,Platelet basic protein,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,32609,-0.00116257639074645,0.0358508801695927,-0.0714303015231481,0.0691051487416552,0.97413143679882
PPBP,Platelet basic protein,Health and medical history,X120040.Fatigue severity over the past week,32617,-0.0257554121907492,0.024016707495866,-0.0728281588826466,0.0213173345011482,0.283574071717527
PPBP,Platelet basic protein,Health and medical history,X120041.Waking unrefreshed severity over the past week,32614,-0.0248233972356533,0.0238729174575887,-0.0716143154525272,0.0219675209812206,0.298457064683844
PPBP,Platelet basic protein,Health and medical history,X120042.Cognitive symptoms severity over the past week,32613,-0.0368230242357508,0.0257938619515888,-0.0873789936608647,0.0137329451893632,0.153448567483135
PPBP,Platelet basic protein,Health and medical history,X120098.Mobility problems today,32619,0.0121280677134703,0.028558456386379,-0.0438465068038325,0.0681026422307731,0.671084667987494
PPBP,Platelet basic protein,Health and medical history,X120099.Self-care problems today,32619,-0.0197509187109835,0.0451311222039699,-0.108207918230765,0.0687060808087975,0.661663114064701
PPBP,Platelet basic protein,Health and medical history,X120100.Problems doing usual activities,32619,0.0173704566743733,0.0270537403723603,-0.0356548744554528,0.0703957878041995,0.520844283312678
PPBP,Platelet basic protein,Health and medical history,X120101.Pain or discomfort today,32619,0.000102136468980774,0.0242381060464733,-0.047404551382107,0.0476088243200685,0.996637923157971
PPBP,Platelet basic protein,Health and medical history,X120102.Anxiety or depression today,32619,0.0160224736576598,0.0285061175258948,-0.0398495166930939,0.0718944640084136,0.574082797682261
PPBP,Platelet basic protein,Health and medical history,X120103.Scale to indicate how health is today,32580,0.0158204118619872,0.00942979612944407,-0.00266198855172318,0.0343028122756976,0.0934432382275105
PPBP,Platelet basic protein,Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,32594,0.00630928656089898,0.0294822989176631,-0.0514760193177206,0.0640945924395186,0.830550444238755
PPBP,Platelet basic protein,Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",32573,0.00263900452671458,0.0295761364245332,-0.0553302228653705,0.0606082319187997,0.92890331651994
PPBP,Platelet basic protein,Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",32603,-0.00659491024511589,0.0237134783536895,-0.0530733278183473,0.0398835073281155,0.780936439070244
PPBP,Platelet basic protein,Health and medical history,X120107.Feeling tired or having little energy over the last two weeks,32601,-0.0299641949428116,0.0245331500054156,-0.0780491689534261,0.018120779067803,0.221979119538507
PPBP,Platelet basic protein,Health and medical history,X120108.Poor appetite or overeating over the last two weeks,32604,-0.00719658749916031,0.0299255284771342,-0.0658506233143433,0.0514574483160227,0.809961717480667
PPBP,Platelet basic protein,Health and medical history,X120109.Feeling bad about self over the last two weeks,32580,-0.013071560819403,0.030875892993886,-0.0735883110874195,0.0474451894486136,0.672045180880204
PPBP,Platelet basic protein,Health and medical history,X120110.Trouble concentrating over the last two weeks,32601,-0.0378259004492898,0.0320360928247612,-0.100616642385822,0.024964841487242,0.237745404926884
PPBP,Platelet basic protein,Health and medical history,X120111.Moving or speaking slower or faster than usual over the last two weeks,32592,-0.00942623559285582,0.0468928362561948,-0.101336194654998,0.0824837234692861,0.840690666309328
PPBP,Platelet basic protein,Health and medical history,X120112.Thoughts of being better off dead or of hurting self over the last two weeks,32557,-0.035712849818043,0.0643493127841734,-0.161837502875023,0.0904118032389368,0.578920808600875
PPBP,Platelet basic protein,Health and medical history,"X120113.Level of difficultly depression has made to do work, take care of things at home, or get along with other people",30576,-0.00882799551950573,0.0317080489129158,-0.0709757713888207,0.0533197803498093,0.78070323132225
PPBP,Platelet basic protein,Lifestyle factors,X1269.Exposure to tobacco smoke at home,46207,0.0404992462690767,0.0335484247253829,-0.0252556661926738,0.106254158730827,0.227372985151638
PPBP,Platelet basic protein,Lifestyle factors,X1279.Exposure to tobacco smoke outside home,44578,0.0463153279335316,0.0217685774729504,0.00364891608654885,0.0889817397805143,0.0333804680939708
PPBP,Platelet basic protein,Diet and food preferences,X1289.Cooked vegetable intake,47785,-0.0385817422616032,0.0143832662321002,-0.0667729440765196,-0.0103905404466869,0.00731464354653087
PPBP,Platelet basic protein,Diet and food preferences,X1299.Salad  or  raw vegetable intake,47363,-0.0585488564336229,0.0155456344093302,-0.0890182998759102,-0.0280794129913356,0.000166127484140718
