Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NUDT16,U8 snoRNA-decapping enzyme,Lifestyle factors,X1050.Time spend outdoors in summer,45567,0.0163889576312061,0.0144194121727704,-0.0118730902274238,0.044651005489836,0.255722681372597
NUDT16,U8 snoRNA-decapping enzyme,Lifestyle factors,X1060.Time spent outdoors in winter,42349,0.0256518133966962,0.0164573694074249,-0.00660463064185663,0.057908257435249,0.119089232749827
NUDT16,U8 snoRNA-decapping enzyme,Physical activities,X1070.Time spent watching television (TV),46931,0.0642821856765716,0.0146144370070552,0.0356378891427434,0.0929264822103998,1.09482161798865e-05
NUDT16,U8 snoRNA-decapping enzyme,Physical activities,X1080.Time spent using computer,42356,-0.0657588402424816,0.0155151602545043,-0.09616855434131,-0.0353491261436532,2.26285636882715e-05
NUDT16,U8 snoRNA-decapping enzyme,Physical activities,X1090.Time spent driving,40092,-0.0143666437409906,0.0169651593873138,-0.0476183561401256,0.0188850686581444,0.397101599513528
NUDT16,U8 snoRNA-decapping enzyme,Lifestyle factors,X1160.Sleep duration,48231,-0.0105621031769224,0.0132448733000103,-0.0365220548449426,0.0153978484910978,0.425198615579201
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32587,0.0728463633811883,0.0331464235971438,0.00787937313078642,0.13781335363159,0.0279975647362116
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32587,0.053474727298027,0.0298762768899878,-0.00508277540634899,0.112032230002403,0.0735115861170702
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32587,-0.0543634621209242,0.0352419762836873,-0.123437735636951,0.0147108113951028,0.122972337763639
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32587,0.00883177923058737,0.035787887788298,-0.0613124808344767,0.0789760392956514,0.805083758886074
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32587,-0.0348522045530802,0.0363638595597119,-0.106125369290116,0.0364209601839552,0.337874586214536
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32587,-0.0904268418538902,0.0704366363101007,-0.228482649021688,0.0476289653139073,0.199247076191655
NUDT16,U8 snoRNA-decapping enzyme,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32587,0.0215202257148899,0.0684438379863578,-0.112629696738371,0.155670148168151,0.753208864334138
