Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1050.Time spend outdoors in summer,45665,0.0101662245693428,0.027576139208866,-0.0438830082800346,0.0642154574187202,0.712384708786736
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1060.Time spent outdoors in winter,42444,0.042886651250591,0.0314520259468535,-0.0187593196052419,0.104532622106424,0.172723883211397
DXO,Decapping and exoribonuclease protein,Physical activities,X1070.Time spent watching television (TV),47035,0.0711461521210432,0.0280084534027772,0.0162495834515998,0.126042720790487,0.0110865919216171
DXO,Decapping and exoribonuclease protein,Physical activities,X1080.Time spent using computer,42439,-0.0420401378768837,0.0299100108505952,-0.10066375914405,0.0165834833902828,0.15987385191102
DXO,Decapping and exoribonuclease protein,Physical activities,X1090.Time spent driving,40173,0.00399242948608168,0.0324710448351787,-0.0596508183908685,0.0676356773630318,0.902145470575642
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1160.Sleep duration,48341,-0.0119663300443976,0.0253444332902944,-0.0616414192933746,0.0377087592045793,0.636825281425605
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32653,0.0156222430739532,0.01736808845185,-0.0184192102916729,0.0496636964395793,0.368423610772202
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32653,0.0137538478619657,0.0154813317698551,-0.0165895624069503,0.0440972581308816,0.374343598221248
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32653,-0.0187721951467909,0.0182923694977856,-0.0546252393624508,0.017080849068869,0.304813018445721
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32653,0.0103510985741052,0.0186324635963404,-0.026168530074722,0.0468707272229324,0.578539787193415
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32653,0.000657814372650944,0.0189049672718429,-0.0363959214801611,0.037711550225463,0.972243378063683
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32653,-0.0380353981973046,0.0361955260426502,-0.108978629240899,0.0329078328462898,0.293366958019648
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32653,-0.00672491686335188,0.0354035125538386,-0.0761158014688756,0.0626659677421718,0.849352577467963
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32653,0.0297231877245546,0.0279837639288586,-0.0251249895760082,0.0845713650251175,0.288195093580219
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32653,-0.0186505677298696,0.0201419886459389,-0.0581288654759098,0.0208277300161706,0.354496803400463
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32653,0.0164816026125729,0.013914390513094,-0.0107906027930913,0.0437538080182372,0.236249322300421
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32653,0.026794357814247,0.0192493480332736,-0.0109343643309693,0.0645230799594633,0.163971701942391
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32653,-0.00367730430086761,0.0118413952854018,-0.0268864390602552,0.01953183045852,0.756153267724781
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32653,-0.00753804672842004,0.0147173540293676,-0.0363840606259806,0.0213079671691405,0.608533489840571
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32653,0.00394026190219983,0.0210170452301016,-0.0372531467487993,0.045133670553199,0.851289453789536
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,32653,-0.0127004738594456,0.0197853591809959,-0.0514797778541975,0.0260788301353063,0.52094779177238
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,32653,0.0216005178985756,0.0277132113814767,-0.0327173764091187,0.0759184122062699,0.435748745810851
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,32653,-0.0351345028594951,0.0262354649966574,-0.0865560142529437,0.0162870085339535,0.180543082152377
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#7.Location of pain during the past week_Left hip,32653,0.00289999528201959,0.0156730880073074,-0.027819257212303,0.0336192477763422,0.853209890120887
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#8.Location of pain during the past week_Right hip,32653,0.00546047816925937,0.0146082452226447,-0.0231716824671243,0.034092638805643,0.70856705521023
DXO,Decapping and exoribonuclease protein,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,32653,0.028255686524154,0.0193746099320997,-0.00971854894276147,0.0662299219910694,0.144772093227312
DXO,Decapping and exoribonuclease protein,Health and medical history,X120040.Fatigue severity over the past week,32660,-0.0116928654194628,0.0440937636978212,-0.0981166422671924,0.0747309114282668,0.790876044171513
DXO,Decapping and exoribonuclease protein,Health and medical history,X120041.Waking unrefreshed severity over the past week,32658,0.0144538526460083,0.0438828874053839,-0.0715566066685441,0.100464311960561,0.741881933931713
DXO,Decapping and exoribonuclease protein,Health and medical history,X120042.Cognitive symptoms severity over the past week,32657,0.0364859342545934,0.0471736651722895,-0.0559744494830941,0.128946317992281,0.439285131581711
DXO,Decapping and exoribonuclease protein,Health and medical history,X120098.Mobility problems today,32663,0.0687897837024444,0.0523953792950061,-0.0339051597157675,0.171484727120656,0.189254057729987
DXO,Decapping and exoribonuclease protein,Health and medical history,X120099.Self-care problems today,32663,0.0382878818382712,0.0820102916855101,-0.122452289865329,0.199028053541871,0.640607576746813
DXO,Decapping and exoribonuclease protein,Health and medical history,X120100.Problems doing usual activities,32663,0.0587466353769057,0.0493593771139522,-0.0379977437664406,0.155491014520252,0.234009342605112
DXO,Decapping and exoribonuclease protein,Health and medical history,X120101.Pain or discomfort today,32663,0.00049736887570112,0.0441446793659388,-0.0860262026815389,0.0870209404329411,0.99101086542632
DXO,Decapping and exoribonuclease protein,Health and medical history,X120102.Anxiety or depression today,32663,0.016040027178896,0.0522164778661166,-0.0863042694386926,0.118384323796485,0.758711689986299
DXO,Decapping and exoribonuclease protein,Health and medical history,X120103.Scale to indicate how health is today,32624,0.000167209903167246,0.00510807024079246,-0.00984460776878598,0.0101790275751205,0.973887145716197
DXO,Decapping and exoribonuclease protein,Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,32638,-3.27680153639348e-05,0.0537695692288608,-0.105421123703931,0.105355587673203,0.999513771569108
DXO,Decapping and exoribonuclease protein,Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",32616,0.0285735070151895,0.054040345284057,-0.0773455697415621,0.134492583771941,0.596997443906039
DXO,Decapping and exoribonuclease protein,Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",32649,0.0436224429414008,0.0438067136590767,-0.0422387158303896,0.129483601713191,0.319379865748682
DXO,Decapping and exoribonuclease protein,Health and medical history,X120107.Feeling tired or having little energy over the last two weeks,32645,-0.012450964952325,0.0448779158554688,-0.100411680029044,0.0755097501243939,0.781448657147609
DXO,Decapping and exoribonuclease protein,Health and medical history,X120108.Poor appetite or overeating over the last two weeks,32648,0.00811695569110421,0.0547542648636029,-0.0992014034415574,0.115435314823766,0.88215436851799
DXO,Decapping and exoribonuclease protein,Health and medical history,X120109.Feeling bad about self over the last two weeks,32623,0.0763781449194804,0.0564194987632724,-0.0342040726565335,0.186960362495494,0.175852196928037
DXO,Decapping and exoribonuclease protein,Health and medical history,X120110.Trouble concentrating over the last two weeks,32646,-0.0437721692015349,0.0588809806064221,-0.159178891190122,0.0716345527870524,0.45726036778395
DXO,Decapping and exoribonuclease protein,Health and medical history,X120111.Moving or speaking slower or faster than usual over the last two weeks,32636,-0.0462397238788008,0.0861936582672612,-0.215179294082633,0.122699846325031,0.591653062434222
DXO,Decapping and exoribonuclease protein,Health and medical history,X120112.Thoughts of being better off dead or of hurting self over the last two weeks,32602,0.164317925746453,0.116152106488294,-0.0633402029706038,0.39197605446351,0.157200897588277
DXO,Decapping and exoribonuclease protein,Health and medical history,"X120113.Level of difficultly depression has made to do work, take care of things at home, or get along with other people",30611,0.0475572477514011,0.059225499801582,-0.0685247318596997,0.163639227362502,0.422013816544216
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1269.Exposure to tobacco smoke at home,46291,0.052532224739273,0.0609188024282823,-0.0668686280201604,0.171933077498706,0.388514389756645
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1279.Exposure to tobacco smoke outside home,44651,0.0383504638161668,0.0395957206780249,-0.039257148712762,0.115958076345096,0.332780997990224
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1289.Cooked vegetable intake,47865,-0.0567046024122555,0.0263944670805461,-0.108437757890126,-0.00497144693438514,0.0316960404369917
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1299.Salad  or  raw vegetable intake,47440,-0.099534756459098,0.0285211031185327,-0.155436118571422,-0.0436333943467739,0.000484172412777279
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1309.Fresh fruit intake,47921,-0.0907613531150563,0.0274649125780354,-0.144592581768006,-0.0369301244621069,0.000952445625557033
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1319.Dried fruit intake,46421,-0.0665080796255269,0.0276155234844801,-0.120634505655108,-0.0123816535959459,0.0160326208201053
DXO,Decapping and exoribonuclease protein,Health and medical history,X134.Number of self-reported cancers,48600,0.0579563620356347,0.0452307952067639,-0.0306959965696225,0.146608720640892,0.200083974784801
DXO,Decapping and exoribonuclease protein,Health and medical history,X135.Number of self-reported non-cancer illnesses,48600,0.072435267518936,0.0261515915983854,0.0211781479861007,0.123692387051771,0.00561296718733234
DXO,Decapping and exoribonuclease protein,Health and medical history,"X136.Number of operations, self-reported",48600,-2.7324152316948e-05,0.0265240052056035,-0.0520143743552997,0.0519597260506658,0.999178054387714
DXO,Decapping and exoribonuclease protein,Health and medical history,X137.Number of treatments or medications taken,48600,0.0978566495996329,0.0257822269601081,0.0473234847578211,0.148389814441445,0.000147701286027756
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1438.Bread intake,47768,-0.002589279725042,0.00335404415497842,-0.00916320626879969,0.0039846468187157,0.440129732421132
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1458.Cereal intake,47376,-0.0427949123948629,0.0261220867228019,-0.0939942023715547,0.00840437758182885,0.101380054262245
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1488.Tea intake,47782,-0.0087442912123733,0.00312105206130104,-0.0148615532525233,-0.00262702917222325,0.00508739870074029
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1498.Coffee intake,46708,-0.0182339584172171,0.0264800465566043,-0.0701348496681615,0.0336669328337273,0.491086992241002
DXO,Decapping and exoribonuclease protein,Diet and food preferences,X1528.Water intake,47101,0.0156720292672469,0.0269286638317849,-0.0371081518430516,0.0684522103775454,0.56058380692643
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1568.Average weekly red wine intake,39192,0.000565629038947238,0.0319554415561123,-0.062067036411033,0.0631982944889274,0.985877977775103
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1578.Average weekly champagne plus white wine intake,39187,0.0764213893261438,0.0320174282714975,0.0136672299140087,0.139175548738279,0.017005108104962
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1588.Average weekly beer plus cider intake,39214,-0.0871450853664818,0.0407276719687924,-0.166971322425315,-0.00731884830764866,0.0323951974199478
DXO,Decapping and exoribonuclease protein,Lifestyle factors,X1598.Average weekly spirits intake,39149,0.0674356158469072,0.0358641277444406,-0.00285807453219628,0.137729306226011,0.060085838493264
