Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
GSTM4,Glutathione S-transferase Mu 4,Lifestyle factors,X1050.Time spend outdoors in summer,45047,0.0314713746778742,0.0181374956040759,-0.00407811670611457,0.067020866061863,0.0827282315270275
GSTM4,Glutathione S-transferase Mu 4,Lifestyle factors,X1060.Time spent outdoors in winter,41927,0.0349545745367241,0.0202501055480855,-0.00473563233752343,0.0746447814109716,0.0843393962678352
GSTM4,Glutathione S-transferase Mu 4,Physical activities,X1070.Time spent watching television (TV),46347,0.00853759295782904,0.0184150814392143,-0.0275559666630311,0.0446311525786891,0.642924907783258
GSTM4,Glutathione S-transferase Mu 4,Physical activities,X1080.Time spent using computer,41893,-0.0142891176290181,0.0192107658917976,-0.0519422187769414,0.0233639835189052,0.457002777629174
GSTM4,Glutathione S-transferase Mu 4,Physical activities,X1090.Time spent driving,39712,0.0153353781875632,0.0211222002821734,-0.0260641343654967,0.0567348907406231,0.467830728250958
GSTM4,Glutathione S-transferase Mu 4,Lifestyle factors,X1160.Sleep duration,47633,0.0167890031629559,0.0164511137320591,-0.0154551797518798,0.0490331860777917,0.307483553393938
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32384,0.0129396978594733,0.0275358635261074,-0.0410305946516972,0.0669099903706437,0.638423929044109
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32384,0.0202126088600069,0.0245743598572971,-0.0279531364602954,0.0683783541803092,0.410812530413846
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32384,0.0707088033102043,0.0289346509959615,0.0139968873581197,0.127420719262289,0.0145574824530963
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32384,-0.00838375410108545,0.029538106409879,-0.0662784426644483,0.0495109344622774,0.776549281028802
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32384,-0.00753328534173369,0.0299888174771282,-0.066311367596905,0.0512447969134376,0.801663558284291
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32384,-0.0140389499851419,0.0575759985342688,-0.126887907112309,0.0988100071420249,0.807366177578124
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32384,0.0401901767195556,0.0565648617174293,-0.0706769522466058,0.151057305685717,0.477405787635437
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32384,0.0132739559817565,0.0443539221090223,-0.0736597313519272,0.10020764331544,0.764739170757545
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32384,0.0385183141443529,0.0316716458557111,-0.0235581117328408,0.100594740021547,0.223953851025778
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32384,-0.0148475621665104,0.0220668202466599,-0.0580985298499638,0.0284034055169429,0.501065146361148
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32384,0.047148505124489,0.0305293995994447,-0.0126891180904225,0.106986128339401,0.122540073382338
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32384,-0.000486415773478283,0.0187107516306242,-0.0371594889695018,0.0361866574225452,0.979260710801464
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32384,-0.0090722435246946,0.0233462989301947,-0.0548309894278763,0.0366865023784871,0.697586560506817
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32384,0.0364525064131344,0.0332064224546985,-0.0286320815980746,0.101537094424343,0.272344938080856
GSTM4,Glutathione S-transferase Mu 4,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,32384,0.0002290345841575,0.0314074733628224,-0.0613296132069744,0.0617876823752894,0.994181773965714
