Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
HMCN2,Hemicentin-2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18920,3501,1.11 [1.04-1.17],0.0006696332259957
HMCN2,Hemicentin-2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16252,392,1.26 [1.06-1.50],0.0081499837532254
HMCN2,Hemicentin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,17803,105,1.57 [1.12-2.21],0.0092973080370572
HMCN2,Hemicentin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19406,1165,1.15 [1.04-1.28],0.0048733018958198
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,18446,85,0.62 [0.45-0.86],0.0045329169267522
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,13179,127,0.66 [0.50-0.88],0.0044954726864207
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,19695,240,1.63 [1.30-2.03],1.76110338188352e-05
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,17360,156,1.75 [1.33-2.31],6.761269460841597e-05
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with renal complications,2071,47,2.24 [1.36-3.69],0.0016064049530345
HMCN2,Hemicentin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19016,1812,1.30 [1.20-1.41],1.9893994443304607e-10
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",18480,229,1.37 [1.09-1.72],0.0064431454676653
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Cardiomyopathy,14701,170,1.53 [1.17-2.00],0.0018060680420857
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",19464,1372,1.19 [1.08-1.30],0.0002702021748482
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10450,127,1.96 [1.44-2.66],1.751473672571513e-05
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,19153,891,1.19 [1.06-1.33],0.0029107283362446
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,15714,1183,1.17 [1.06-1.29],0.0016713526887567
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,18295,50,2.11 [1.29-3.45],0.0029755639103102
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,18853,602,1.33 [1.15-1.52],8.125571181137314e-05
HMCN2,Hemicentin-2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,19059,461,1.29 [1.10-1.51],0.0015439347197274
