Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,22861,50,1.70 [1.18-2.46],0.0042846884119638
NAAA,N-acylethanolamine-hydrolyzing acid amidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,22591,1425,1.16 [1.07-1.25],0.0002550521925728
NAAA,N-acylethanolamine-hydrolyzing acid amidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,19242,1379,1.18 [1.09-1.28],4.958500519854156e-05
NAAA,N-acylethanolamine-hydrolyzing acid amidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,19426,4550,0.93 [0.89-0.97],0.0013010063434885
NAAA,N-acylethanolamine-hydrolyzing acid amidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22042,2123,0.91 [0.85-0.97],0.0035078864303008
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter V Mental and behavioural disorders,Any mental disorder,22346,4190,1.07 [1.02-1.12],0.0037416737999008
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19607,1451,1.15 [1.07-1.25],0.0002725985756898
NAAA,N-acylethanolamine-hydrolyzing acid amidase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Corneal degeneration,22561,220,1.29 [1.07-1.57],0.0084127399179058
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21765,3104,1.10 [1.05-1.16],0.0003135065200432
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,19773,2531,1.09 [1.03-1.16],0.0038519975203776
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",20343,4545,1.07 [1.02-1.11],0.0045770351473199
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,16883,1085,1.17 [1.07-1.28],0.0006652067202758
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,18768,4983,1.07 [1.02-1.11],0.0034592194142684
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,19405,575,1.19 [1.05-1.34],0.0054596525774513
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14567,782,0.81 [0.73-0.91],0.0002960351818885
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",22779,775,0.79 [0.70-0.88],3.223978614097564e-05
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux rigidus,13863,78,1.68 [1.24-2.28],0.000755031051068
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,21794,1565,1.11 [1.03-1.19],0.0081002136969802
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,16893,3108,1.08 [1.03-1.14],0.0039280200765912
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,19049,75,1.56 [1.14-2.13],0.0059726164773789
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,15941,2156,1.11 [1.04-1.19],0.0013290202702519
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,17785,870,1.16 [1.05-1.28],0.0037552662469516
NAAA,N-acylethanolamine-hydrolyzing acid amidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,19532,702,1.17 [1.05-1.31],0.0058324403151434
