Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Blood and urine assays,X30720.Cystatin C,ACTA2,"Actin, aortic smooth muscle",50760,0.18119692030939,0.00369123368033174,0.17396210229594,0.18843173832284,0
Blood and urine assays,X30720.Cystatin C,ACVRL1,Serine/threonine-protein kinase receptor R3,50937,0.183699503606559,0.00190286393038425,0.179969890303005,0.187429116910112,0
Blood and urine assays,X30720.Cystatin C,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50978,0.20659257878957,0.0029398545863458,0.200830463800333,0.212354693778808,0
Blood and urine assays,X30720.Cystatin C,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51342,0.10994641606273,0.00254245735156892,0.104963199653655,0.114929632471805,0
Blood and urine assays,X30720.Cystatin C,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,48088,0.134243040030105,0.00258062992503817,0.129185005377031,0.13930107468318,0
Blood and urine assays,X30720.Cystatin C,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,51069,0.197265441362414,0.00349700125415284,0.190411318904275,0.204119563820554,0
Blood and urine assays,X30720.Cystatin C,ADM,Pro-adrenomedullin,51373,0.179489076271408,0.00202087521061948,0.175528160858594,0.183449991684222,0
Blood and urine assays,X30720.Cystatin C,AGER,Advanced glycosylation end product-specific receptor,51107,0.168777676885352,0.00349582737330017,0.161925855233684,0.175629498537021,0
Blood and urine assays,X30720.Cystatin C,AGRN,Agrin,51259,0.226813340532428,0.00275722494461186,0.221409179640989,0.232217501423868,0
Blood and urine assays,X30720.Cystatin C,AHNAK,Neuroblast differentiation-associated protein AHNAK,47614,0.134261443422821,0.00277801568080697,0.128816532688439,0.139706354157202,0
Blood and urine assays,X30720.Cystatin C,ALCAM,CD166 antigen,51464,0.0666705544649533,0.00169892434342487,0.0633406627518405,0.070000446178066,0
Blood and urine assays,X30720.Cystatin C,AMBP,Protein AMBP,51338,0.116462270520078,0.00162472698042351,0.113277805638448,0.119646735401708,0
Blood and urine assays,X30720.Cystatin C,ANG,Angiogenin,51152,0.124581885659284,0.00283810062771441,0.119019208428964,0.130144562889605,0
Blood and urine assays,X30720.Cystatin C,ANGPTL4,Angiopoietin-related protein 4,51223,0.210476297936854,0.0037619206359559,0.203102933490381,0.217849662383328,0
Blood and urine assays,X30720.Cystatin C,ART3,Ecto-ADP-ribosyltransferase 3,51288,0.190907593237657,0.0029456793874122,0.185134061638329,0.196681124836985,0
Blood and urine assays,X30720.Cystatin C,ASGR1,Asialoglycoprotein receptor 1,50978,0.164061791840061,0.00247022728611399,0.159220146359278,0.168903437320845,0
Blood and urine assays,X30720.Cystatin C,ASGR2,Asialoglycoprotein receptor 2,48177,0.110843105411485,0.00224936369402456,0.106434352571197,0.115251858251774,0
Blood and urine assays,X30720.Cystatin C,ATRAID,All-trans retinoic acid-induced differentiation factor,48088,0.179561245463274,0.00235855547822141,0.17493847672596,0.184184014200588,0
Blood and urine assays,X30720.Cystatin C,AXL,Tyrosine-protein kinase receptor UFO,51288,0.116481857721746,0.0023172205073688,0.111940105527303,0.121023609916189,0
Blood and urine assays,X30720.Cystatin C,B2M,Beta-2-microglobulin,48173,0.206613679552515,0.00239099396131423,0.201927331388339,0.211300027716691,0
Blood and urine assays,X30720.Cystatin C,B4GALT1,"Beta-1,4-galactosyltransferase 1",51259,0.141708403507522,0.00230155015223259,0.137197365209146,0.146219441805897,0
Blood and urine assays,X30720.Cystatin C,BAG3,BAG family molecular chaperone regulator 3,50937,0.145366158739567,0.00350887764709283,0.138488758551265,0.152243558927869,0
