Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X21040.Satisfaction with bowel habits,ITGAV,Integrin alpha-V,36419,-0.56656985983436,0.110984127388058,-0.784098749514953,-0.349040970153767,3.38670013354055e-07
Health and medical history,X21040.Satisfaction with bowel habits,GAST,Gastrin,35177,0.0880233763100238,0.0181539464930158,0.0524416411837128,0.123605111436335,1.271205403496e-06
Health and medical history,X21040.Satisfaction with bowel habits,ANGPT2,Angiopoietin-2,36419,0.223903401864092,0.0481338534435774,0.12956104911468,0.318245754613503,3.34655028217303e-06
Health and medical history,X21040.Satisfaction with bowel habits,DNER,Delta and Notch-like epidermal growth factor-related receptor,36352,-0.328389106261519,0.0707235951503557,-0.467007352756217,-0.189770859766822,3.48581327466348e-06
Health and medical history,X21040.Satisfaction with bowel habits,RNASE6,Ribonuclease K6,35146,0.355568147932094,0.0768174708132575,0.205005905138109,0.506130390726078,3.75000173237447e-06
Health and medical history,X21040.Satisfaction with bowel habits,GDF15,Growth/differentiation factor 15,36459,0.206255769799339,0.0462346005210741,0.115635952778034,0.296875586820644,8.26877445230777e-06
Health and medical history,X21040.Satisfaction with bowel habits,INHBC,Inhibin beta C chain,36360,0.184900785011167,0.0451146037930541,0.0964761615767812,0.273325408445553,4.20134785002359e-05
Health and medical history,X21040.Satisfaction with bowel habits,SHISA5,Protein shisa-5,35203,0.385164414006856,0.094483272525302,0.199977199857264,0.570351628156448,4.62489943351346e-05
Health and medical history,X21040.Satisfaction with bowel habits,CHGA,Chromogranin-A,35203,0.113679409600708,0.0280768555840565,0.058648772655957,0.168710046545458,5.2055994011052e-05
Health and medical history,X21040.Satisfaction with bowel habits,PNLIPRP1,Inactive pancreatic lipase-related protein 1,35177,0.104345512494869,0.0265479683021732,0.0523114946226095,0.156379530367128,8.5657286112582e-05
Health and medical history,X21040.Satisfaction with bowel habits,PTGDS,Prostaglandin-H2 D-isomerase,36300,0.24145431316257,0.0626734575811587,0.118614336303499,0.364294290021641,0.000117831233322999
Health and medical history,X21040.Satisfaction with bowel habits,PON3,Serum paraoxonase/lactonase 3,36396,-0.252448216406783,0.0660251203235495,-0.38185745224094,-0.123038980572626,0.000132587398568341
Health and medical history,X21040.Satisfaction with bowel habits,REG3A,Regenerating islet-derived protein 3-alpha,36459,0.111366090725085,0.0292055625825378,0.0541231880633109,0.168608993386859,0.00013824042026058
Health and medical history,X21040.Satisfaction with bowel habits,CLEC4A,C-type lectin domain family 4 member A,36349,-0.193658121274008,0.0514672960486316,-0.294534021529326,-0.0927822210186898,0.000169302544963564
Health and medical history,X21040.Satisfaction with bowel habits,APOF,Apolipoprotein F,35200,-0.340971891250471,0.0918223382632188,-0.52094367424638,-0.161000108254563,0.000206192356586045
Health and medical history,X21040.Satisfaction with bowel habits,ADAMTSL2,ADAMTS-like protein 2,35203,0.258717212817497,0.0696752160923316,0.122153789276527,0.395280636358467,0.000206353208665457
Health and medical history,X21040.Satisfaction with bowel habits,PLTP,Phospholipid transfer protein,36437,-0.173154783545529,0.0480502884325423,-0.267333348873312,-0.0789762182177456,0.000315769018073269
Health and medical history,X21040.Satisfaction with bowel habits,KRT18,"Keratin, type I cytoskeletal 18",36308,0.0811341032109057,0.022713188579208,0.0366162535956581,0.125651952826153,0.000356273899280471
Health and medical history,X21040.Satisfaction with bowel habits,GFRA1,GDNF family receptor alpha-1,36412,0.244508420583966,0.068749360566723,0.109759673873189,0.379257167294743,0.000378029007331689
Health and medical history,X21040.Satisfaction with bowel habits,FTCD,Formimidoyltransferase-cyclodeaminase,35163,0.0917326681306919,0.0258343087965377,0.041097422889478,0.142367913371906,0.000386746099332583
Health and medical history,X21040.Satisfaction with bowel habits,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,35195,0.107241886913063,0.0305295502776496,0.0474039683688697,0.167079805457256,0.000446513094322408
Health and medical history,X21040.Satisfaction with bowel habits,SHBG,Sex hormone-binding globulin,35200,-0.160583473187788,0.0457386797935294,-0.250231285583105,-0.0709356607924701,0.000449596957052348
Health and medical history,X21040.Satisfaction with bowel habits,SIT1,Signaling threshold-regulating transmembrane adapter 1,36239,0.118985682995327,0.0339859269217056,0.0523732662287839,0.18559809976187,0.000466116648203322
Health and medical history,X21040.Satisfaction with bowel habits,LGALS9,Galectin-9,36353,0.214347206002862,0.0613330024494753,0.0941345212018908,0.334559890803834,0.000477053254827935
Health and medical history,X21040.Satisfaction with bowel habits,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,36360,0.180554906979697,0.0518763948505948,0.0788771730725315,0.282232640886863,0.000503266041294431
Health and medical history,X21040.Satisfaction with bowel habits,ITGA11,Integrin alpha-11,36349,-0.194099976536478,0.0560414859624463,-0.303941289022873,-0.0842586640500837,0.00053607256188703
Health and medical history,X21040.Satisfaction with bowel habits,RNASE1,Ribonuclease pancreatic,35200,0.314194735641257,0.0909838164865657,0.135866455327588,0.492523015954926,0.000557248173345254
Health and medical history,X21040.Satisfaction with bowel habits,CCL7,C-C motif chemokine 7,36349,0.111434941125189,0.0326966941947029,0.047349420503571,0.175520461746807,0.000657405246515822
Health and medical history,X21040.Satisfaction with bowel habits,LGALS3,Galectin-3,36386,0.210043736461234,0.0619804909463437,0.0885619742064003,0.331525498716068,0.000705302576449938
Health and medical history,X21040.Satisfaction with bowel habits,COL18A1,Collagen alpha-1(XVIII) chain,36397,0.270355704435199,0.0801704272964196,0.113221666934217,0.427489741936181,0.000749165346685724
Health and medical history,X21040.Satisfaction with bowel habits,RNASE4,Ribonuclease 4,34993,0.270821224909974,0.0804235552378511,0.113191056643786,0.428451393176162,0.000763190062976645
Health and medical history,X21040.Satisfaction with bowel habits,CFH,Complement factor H,34798,0.319212376521784,0.0949727028916412,0.133065878854167,0.505358874189401,0.000781039713509725
Health and medical history,X21040.Satisfaction with bowel habits,CTSO,Cathepsin O,36444,0.198228360059444,0.0592939204345865,0.082012276007655,0.314444444111234,0.000832219636287218
Health and medical history,X21040.Satisfaction with bowel habits,GAS2,Growth arrest-specific protein 2,35065,0.138373482945975,0.041421592989893,0.0571871606857845,0.219559805206165,0.00084068234518719
Health and medical history,X21040.Satisfaction with bowel habits,CA14,Carbonic anhydrase 14,36419,-0.166734296988418,0.0500105289319221,-0.264754933694985,-0.0687136602818509,0.000860101446615176
Health and medical history,X21040.Satisfaction with bowel habits,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,36308,0.149200222171868,0.044841237741224,0.0613113961990692,0.237089048144667,0.000881031376805495
Health and medical history,X21040.Satisfaction with bowel habits,FUOM,Fucose mutarotase,35059,0.119443957431719,0.036084211116574,0.0487189036432335,0.190169011220204,0.000937597089159382
Health and medical history,X21040.Satisfaction with bowel habits,RNASET2,Ribonuclease T2,36419,0.228387494110547,0.0690997363782841,0.0929520108091097,0.363822977411983,0.000953411555210877
Health and medical history,X21040.Satisfaction with bowel habits,BCHE,Cholinesterase,35062,0.264559942949429,0.0801109718278082,0.107542438166925,0.421577447731933,0.000963764520225091
Health and medical history,X21040.Satisfaction with bowel habits,RTN4R,Reticulon-4 receptor,36419,0.182725909124874,0.0554314925587765,0.0740801837096716,0.291371634540076,0.000983598792045883
Health and medical history,X21040.Satisfaction with bowel habits,APOA1,Apolipoprotein A-I,35204,-0.257956889449827,0.0785778107069142,-0.411969398435379,-0.103944380464276,0.00103308995599594
Health and medical history,X21040.Satisfaction with bowel habits,SPINK1,Serine protease inhibitor Kazal-type 1,36360,0.156109683601208,0.0483324478254251,0.0613780858633752,0.250841281339041,0.00124343599128345
Health and medical history,X21040.Satisfaction with bowel habits,UPB1,Beta-ureidopropionase,35195,0.0793875506871282,0.0246562878561606,0.0310612264890534,0.127713874885203,0.00128916516929483
Health and medical history,X21040.Satisfaction with bowel habits,AGR3,Anterior gradient protein 3,36159,0.0993156428783658,0.0309678595241451,0.0386186382110415,0.16001264754569,0.00134660473223379
Health and medical history,X21040.Satisfaction with bowel habits,FGFR2,Fibroblast growth factor receptor 2,36393,0.274266155593531,0.0856415251204072,0.106408766357533,0.442123544829529,0.00136793156173367
Health and medical history,X21040.Satisfaction with bowel habits,MEGF10,Multiple epidermal growth factor-like domains protein 10,36358,-0.147384723873903,0.0460429395668874,-0.237628885425002,-0.0571405623228033,0.00137491007627151
Health and medical history,X21040.Satisfaction with bowel habits,NTRK3,NT-3 growth factor receptor,36438,-0.274764661664053,0.0862271542837131,-0.443769884060131,-0.105759439267976,0.00144560500916334
Health and medical history,X21040.Satisfaction with bowel habits,CA6,Carbonic anhydrase 6,36338,-0.0920912591573496,0.0289195271234162,-0.148773532319245,-0.0354089859954538,0.00145631592236376
Health and medical history,X21040.Satisfaction with bowel habits,GRN,Progranulin,36321,0.240522865894799,0.0755712020832532,0.0924033098116226,0.388642421977975,0.00146471913998887
Health and medical history,X21040.Satisfaction with bowel habits,RARRES2,Retinoic acid receptor responder protein 2,36402,0.1209157033109,0.0380857524935256,0.0462676284235895,0.19556377819821,0.001505091354248
Health and medical history,X21040.Satisfaction with bowel habits,SELENOP,Selenoprotein P,35204,-0.304826196454567,0.0962226887583297,-0.493422666420893,-0.116229726488241,0.00154232243306711
Health and medical history,X21040.Satisfaction with bowel habits,NELL1,Protein kinase C-binding protein NELL1,36393,-0.1395996939663,0.0445945894499265,-0.227005089288156,-0.0521942986444445,0.00175203827414451
Health and medical history,X21040.Satisfaction with bowel habits,MXRA8,Matrix remodeling-associated protein 8,35059,-0.222301700458291,0.0712828101560625,-0.362016008364173,-0.082587392552408,0.00182520482894201
Health and medical history,X21040.Satisfaction with bowel habits,CPE,Carboxypeptidase E,36348,-0.142120526340732,0.0458476486928897,-0.231981917778796,-0.0522591349026686,0.00194318188842753
Health and medical history,X21040.Satisfaction with bowel habits,SLAMF1,Signaling lymphocytic activation molecule,36239,0.0945087608793726,0.030514211943753,0.0347009054696168,0.154316616289128,0.00196064080161241
Health and medical history,X21040.Satisfaction with bowel habits,COL6A3,Collagen alpha-3(VI) chain,36459,0.173644842318538,0.0563382614442123,0.0632218498878823,0.284067834749195,0.0020620053268177
Health and medical history,X21040.Satisfaction with bowel habits,PRND,Prion-like protein doppel,35177,0.141835007052192,0.046291007310526,0.0511046327235608,0.232565381380823,0.00219294448274462
Health and medical history,X21040.Satisfaction with bowel habits,REG1A,Lithostathine-1-alpha,36309,0.115937225623606,0.0378637799587558,0.0417242169044444,0.190150234342767,0.00220654278452335
