Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),FOLR1,Folate receptor alpha,52143,0.235486489835026,0.0163534298712305,0.203433767287415,0.267539212382638,8.20349693888321e-47
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),RRM2,Ribonucleoside-diphosphate reductase subunit M2,51626,0.307565593250978,0.0273164636866448,0.254025324425154,0.361105862076801,2.48521746206929e-29
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),GDF15,Growth/differentiation factor 15,52480,0.234946354002945,0.0252953986522835,0.185367372644469,0.28452533536142,1.70056783956151e-20
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),AREG,Amphiregulin,52068,0.173985323945741,0.0219019892065852,0.131057425100834,0.216913222790648,2.04811079395436e-15
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,52192,0.16003638484021,0.0202291452139089,0.120387260220948,0.199685509459471,2.66099243192279e-15
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),VCAN,Versican core protein,52395,0.121540600474363,0.0167358240169886,0.0887383854010653,0.154342815547661,3.92258037325932e-13
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),EPO,Erythropoietin,52153,0.291118911710782,0.0408852130553083,0.210983894122378,0.371253929299187,1.10707627191175e-12
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),PGF,Placenta growth factor,52456,0.101336166259934,0.0142701720411274,0.0733666290593247,0.129305703460544,1.27093831914593e-12
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),CTSL,Cathepsin L1,52184,0.0936411875731099,0.0136706379242088,0.0668467372416607,0.120435637904559,7.57696346796712e-12
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",48990,0.157148333833939,0.0233942041445511,0.111295693710619,0.20300097395726,1.89867002269583e-11
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),BSG,Basigin,52417,0.0746429597733278,0.0113355793903275,0.0524252241682859,0.0968606953783697,4.64863526256379e-11
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),RNASE6,Ribonuclease K6,48931,0.111190735391378,0.0172906308525004,0.0773010989204774,0.145080371862279,1.29849900139259e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),CSF1,Macrophage colony-stimulating factor 1,52267,0.0958043927040314,0.0149098007031528,0.066581183325852,0.125027602082211,1.3385104760471e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,52148,0.138561508547214,0.0220926492441586,0.0952599160286632,0.181863101065765,3.63014450917843e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),LRG1,Leucine-rich alpha-2-glycoprotein,49065,0.0924402729486073,0.0147904531611742,0.0634509847527058,0.121429561144509,4.18570795917763e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),B2M,Beta-2-microglobulin,49065,0.108936160060614,0.0176469796662137,0.0743480799148349,0.143524240206392,6.82335896668957e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),IL15,Interleukin-15,52153,0.114847858735474,0.018628746888481,0.0783355148340516,0.151360202636897,7.1588466513286e-10
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),IL6,Interleukin-6,52068,0.253570258267709,0.0414988634945595,0.172232485818373,0.334908030717046,1.01013296871459e-09
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),CD300E,CMRF35-like molecule 2,52323,0.140675090661431,0.0230613345899241,0.09547487486518,0.185875306457682,1.07681571888007e-09
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),VSIG4,V-set and immunoglobulin domain-containing protein 4,52160,0.141914008653984,0.0239226752270284,0.0950255652090084,0.18880245209896,3.03082095502419e-09
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,48975,0.116651001859177,0.0197418255479583,0.0779570237851785,0.155344979933175,3.50037833419879e-09
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),RBFOX3,RNA binding protein fox-1 homolog 3,49000,0.131731476321504,0.0223886405349372,0.0878497408730275,0.175613211769981,4.07088018678085e-09
Health and medical history,X6155#6.Vitamin and mineral supplements_Folic acid or Folate (Vit B9),GUCA2A,Guanylin,52068,0.112579392328503,0.0192446999805659,0.0748597803665936,0.150299004290412,4.98423729545788e-09
