Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Blood and urine assays,X30180.Lymphocyte percentage,CD6,T-cell differentiation antigen CD6,51781,0.149865624245225,0.0037807016097089,0.142455449090195,0.157275799400254,0
Blood and urine assays,X30180.Lymphocyte percentage,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,51136,-0.188085668351496,0.00354550191486339,-0.195034852104628,-0.181136484598363,0
Blood and urine assays,X30180.Lymphocyte percentage,CLEC4D,C-type lectin domain family 4 member D,51532,-0.23914800515916,0.00440801010124012,-0.24778770495759,-0.230508305360729,0
Blood and urine assays,X30180.Lymphocyte percentage,DEFA1_DEFA1B,Neutrophil defensin 1,51109,-0.154147217561323,0.00393889482233553,-0.161867451413101,-0.146426983709546,0
Blood and urine assays,X30180.Lymphocyte percentage,GZMA,Granzyme A,51820,0.0993564619712337,0.00247425846410988,0.0945069153815783,0.104206008560889,0
Blood and urine assays,X30180.Lymphocyte percentage,GZMH,Granzyme H,51136,0.244759149307652,0.00575497871368374,0.233479391028832,0.256038907586472,0
Blood and urine assays,X30180.Lymphocyte percentage,IL15,Interleukin-15,51532,-0.105035977945374,0.00241325303106333,-0.109765953886258,-0.10030600200449,0
Blood and urine assays,X30180.Lymphocyte percentage,IL6,Interleukin-6,51451,-0.212766547300305,0.00541651670360629,-0.223382920039374,-0.202150174561237,0
Blood and urine assays,X30180.Lymphocyte percentage,LCN2,Neutrophil gelatinase-associated lipocalin,50875,-0.131374575944947,0.00283394939233535,-0.136929116753924,-0.12582003513597,0
Blood and urine assays,X30180.Lymphocyte percentage,MMP8,Neutrophil collagenase,51729,-0.246989731050987,0.00522017428099409,-0.257221272641735,-0.236758189460238,0
Blood and urine assays,X30180.Lymphocyte percentage,MMP9,Matrix metalloproteinase-9,51529,-0.266473139152082,0.00418640225045477,-0.274678487562973,-0.258267790741191,0
Blood and urine assays,X30180.Lymphocyte percentage,OLR1,Oxidized low-density lipoprotein receptor 1,51337,-0.20274744033084,0.00435443066700572,-0.211282124438172,-0.194212756223509,0
Blood and urine assays,X30180.Lymphocyte percentage,OSM,Oncostatin-M,51426,-0.314984364226899,0.004799003666428,-0.324390411413097,-0.3055783170407,0
Blood and urine assays,X30180.Lymphocyte percentage,PGLYRP1,Peptidoglycan recognition protein 1,51738,-0.144842619690627,0.0030470618236309,-0.150814860864944,-0.13887037851631,0
Blood and urine assays,X30180.Lymphocyte percentage,PLAUR,Urokinase plasminogen activator surface receptor,51375,-0.0888216305979842,0.00207207474756106,-0.0928828971032038,-0.0847603640927645,0
Blood and urine assays,X30180.Lymphocyte percentage,S100A12,Protein S100-A12,51226,-0.220731900034863,0.00538681444033133,-0.231290056337913,-0.210173743731814,0
Blood and urine assays,X30180.Lymphocyte percentage,SKAP1,Src kinase-associated phosphoprotein 1,51334,0.210955452102131,0.00525558918349686,0.200654497302478,0.221256406901785,0
Blood and urine assays,X30180.Lymphocyte percentage,TCL1A,T-cell leukemia/lymphoma protein 1A,51338,0.31707700403302,0.00747317571013734,0.30242957964115,0.331724428424889,0
Blood and urine assays,X30180.Lymphocyte percentage,TGFA,Protransforming growth factor alpha,51532,-0.178044040937827,0.00318499762673718,-0.184286636286232,-0.171801445589422,0
Blood and urine assays,X30180.Lymphocyte percentage,VNN2,Vascular non-inflammatory molecule 2,51451,-0.137107666598716,0.00344307569633095,-0.143856094963525,-0.130359238233907,0
Blood and urine assays,X30180.Lymphocyte percentage,CLEC5A,C-type lectin domain family 5 member A,51487,-0.083087132103339,0.00223396099015917,-0.087465695644051,-0.078708568562627,4.91728651699038e-294
Blood and urine assays,X30180.Lymphocyte percentage,PRTN3,Myeloblastin,51005,-0.133657730218664,0.00360403873869665,-0.14072164614651,-0.126593814290819,3.17941478890955e-292
Blood and urine assays,X30180.Lymphocyte percentage,RETN,Resistin,51511,-0.11596481946755,0.00315660414302187,-0.122151763587873,-0.109777875347227,3.884625262739e-287
Blood and urine assays,X30180.Lymphocyte percentage,BGN,Biglycan,50981,0.300962526621079,0.00859949819302579,0.284107510162748,0.317817543079409,2.64046860543653e-261
Blood and urine assays,X30180.Lymphocyte percentage,HGF,Hepatocyte growth factor,51820,-0.0884247938753386,0.00257529147861422,-0.0934723651734224,-0.0833772225772547,4.55015279099603e-252
Blood and urine assays,X30180.Lymphocyte percentage,SIT1,Signaling threshold-regulating transmembrane adapter 1,51160,0.136394327031759,0.00403631824686371,0.128483143267906,0.144305510795612,3.14631923249514e-244
Blood and urine assays,X30180.Lymphocyte percentage,ANGPTL4,Angiopoietin-related protein 4,51603,-0.108555735922833,0.00328389420614305,-0.114992168566874,-0.102119303278793,3.67387335568647e-234
