Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29003.Recent feelings of depression,HAVCR2,Hepatitis A virus cellular receptor 2,36039,0.346337554763706,0.0822328418962256,0.185161184647104,0.507513924880309,2.56480721427064e-05
Mental health,X29003.Recent feelings of depression,ANPEP,Aminopeptidase N,36070,0.41276734712242,0.0981188924722295,0.22045431787685,0.60508037636799,2.62032359228517e-05
Mental health,X29003.Recent feelings of depression,IL6ST,Interleukin-6 receptor subunit beta,36038,0.639422664655387,0.156004721027388,0.333653411441706,0.945191917869068,4.19825188135968e-05
Mental health,X29003.Recent feelings of depression,FABP4,"Fatty acid-binding protein, adipocyte",36134,0.224308102467243,0.0564936097044072,0.113580627446605,0.335035577487881,7.23880764990385e-05
Mental health,X29003.Recent feelings of depression,EPHA2,Ephrin type-A receptor 2,35746,0.369385066926551,0.0963512829474529,0.180536552349543,0.558233581503558,0.00012729757171075
Mental health,X29003.Recent feelings of depression,PDGFRA,Platelet-derived growth factor receptor alpha,36038,0.358967323267977,0.0948126366845148,0.173134555366328,0.544800091169626,0.000154253039155
Mental health,X29003.Recent feelings of depression,SEPTIN7,Septin-7,34771,0.19294822833993,0.0515582289300907,0.0918940996369521,0.294002357042908,0.000183973914084307
Mental health,X29003.Recent feelings of depression,ANGPTL7,Angiopoietin-related protein 7,36109,0.28185956632149,0.075436728833242,0.134003577808336,0.429715554834645,0.000188080437297584
Mental health,X29003.Recent feelings of depression,EFNA1,Ephrin-A1,36029,0.380907373894009,0.102732158683122,0.17955234287509,0.582262404912929,0.000210614197924852
Mental health,X29003.Recent feelings of depression,ACAN,Aggrecan core protein,35950,0.371129044186944,0.100438344413091,0.174269889137286,0.567988199236602,0.000221403742776596
Mental health,X29003.Recent feelings of depression,CDCP1,CUB domain-containing protein 1,35981,0.195069045407536,0.0528544163486056,0.0914743893642688,0.298663701450803,0.000225261675251904
Mental health,X29003.Recent feelings of depression,ALCAM,CD166 antigen,36134,0.526564605674393,0.143145331129286,0.245999756660993,0.807129454687793,0.000236216110473161
Mental health,X29003.Recent feelings of depression,WFIKKN2,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",36041,0.305911869437287,0.0832460446052196,0.142749622011057,0.469074116863518,0.000239717472090892
Mental health,X29003.Recent feelings of depression,IL4R,Interleukin-4 receptor subunit alpha,36037,0.278315564357041,0.0760168565951165,0.129322525430612,0.427308603283469,0.000252744128760672
Mental health,X29003.Recent feelings of depression,PRSS8,Prostasin,36011,0.24973524083186,0.0684595340668213,0.11555455406089,0.38391592760283,0.00026618259119749
Mental health,X29003.Recent feelings of depression,DCTPP1,dCTP pyrophosphatase 1,36038,0.311703248695701,0.085611308684701,0.143905083673687,0.479501413717715,0.000273519635891394
Mental health,X29003.Recent feelings of depression,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,36065,0.322315776113548,0.0894588281644444,0.146976472911237,0.497655079315859,0.000316672448675745
Mental health,X29003.Recent feelings of depression,REG4,Regenerating islet-derived protein 4,36041,0.20406963537685,0.0568036157896612,0.0927345484291144,0.315404722324586,0.000329577085943137
Mental health,X29003.Recent feelings of depression,LGALS9,Galectin-9,36026,0.325764943957587,0.0911873400712965,0.147037757417845,0.504492130497328,0.000355857541190803
Mental health,X29003.Recent feelings of depression,DTNB,Dystrobrevin beta,34847,0.24180609111886,0.0682596858407467,0.108017106870996,0.375595075366724,0.000399332856820157
Mental health,X29003.Recent feelings of depression,HEPH,Hephaestin,34888,0.451272999859508,0.127396873683051,0.201575127440728,0.700970872278288,0.000399589734250645
Mental health,X29003.Recent feelings of depression,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,36071,0.269649969281088,0.0763228125626784,0.120057256658238,0.419242681903937,0.000413324962569976
Mental health,X29003.Recent feelings of depression,C4BPB,C4b-binding protein beta chain,36071,0.252061012721154,0.0719295964621882,0.111079003655265,0.393043021787043,0.000460537335163207
Mental health,X29003.Recent feelings of depression,MMP7,Matrilysin,35909,0.195577745900389,0.0558403197828423,0.0861307191260178,0.30502477267476,0.000463762329353498
Mental health,X29003.Recent feelings of depression,LGALS4,Galectin-4,36033,0.171913019201158,0.0492466855768614,0.0753895154705101,0.268436522931807,0.000484274004623643
Mental health,X29003.Recent feelings of depression,TFPI2,Tissue factor pathway inhibitor 2,36041,0.227068069730316,0.0651889733898074,0.0992976818862933,0.354838457574338,0.000498256105835628
Mental health,X29003.Recent feelings of depression,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,36060,0.464235447188974,0.133483133228666,0.202608506060788,0.72586238831716,0.000508320521476862
Mental health,X29003.Recent feelings of depression,THPO,Thrombopoietin,35918,0.24414215006628,0.07027859644676,0.106396101030631,0.38188819910193,0.000515886689923383
