Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Eye measures,"X5206.logMAR, initial (left)",GDF15,Growth/differentiation factor 15,33978,0.263064682310591,0.0519751385425822,0.16119341076713,0.364935953854052,4.30146743910142e-07
Eye measures,"X5206.logMAR, initial (left)",SPINK4,Serine protease inhibitor Kazal-type 4,33896,0.178672044677574,0.0368461686649002,0.106453554094369,0.250890535260778,1.27548764851817e-06
Eye measures,"X5206.logMAR, initial (left)",LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,33910,0.323864374380156,0.0712629376536486,0.184189016579004,0.463539732181307,5.62501693029749e-06
Eye measures,"X5206.logMAR, initial (left)",TFF2,Trefoil factor 2,33906,0.179367489348634,0.0411700742917166,0.0986741437368692,0.260060834960398,1.34501941247752e-05
Eye measures,"X5206.logMAR, initial (left)",CCL11,Eotaxin,33967,0.270078342683153,0.0622080420968563,0.148150580173314,0.392006105192991,1.44094946877717e-05
Eye measures,"X5206.logMAR, initial (left)",GDF2,Growth/differentiation factor 2,33915,0.276474646779506,0.0666421759686207,0.145855981881009,0.407093311678002,3.39672172806642e-05
Eye measures,"X5206.logMAR, initial (left)",ITGB5,Integrin beta-5,33926,0.237952262431702,0.0614569143979722,0.117496710211677,0.358407814651728,0.000109303934359988
Eye measures,"X5206.logMAR, initial (left)",PI3,Elafin,33862,0.167070079337864,0.0431572657059343,0.0824818385542324,0.251658320121495,0.000109616518044798
Eye measures,"X5206.logMAR, initial (left)",TIMP4,Metalloproteinase inhibitor 4,33900,0.232611163184908,0.0603544496029295,0.114316441963166,0.35090588440665,0.00011753744732408
Eye measures,"X5206.logMAR, initial (left)",ADM,Pro-adrenomedullin,33954,0.322529700550321,0.0878641213799606,0.150316022645598,0.494743378455044,0.000244168566058976
Eye measures,"X5206.logMAR, initial (left)",MRC1,Macrophage mannose receptor 1,33284,0.344917414637905,0.094739529557328,0.159227936705542,0.530606892570268,0.000274843108784381
Eye measures,"X5206.logMAR, initial (left)",SPINK1,Serine protease inhibitor Kazal-type 1,33900,0.211013431607146,0.0581920478483246,0.09695701782443,0.325069845389863,0.000290375322146465
Eye measures,"X5206.logMAR, initial (left)",REG4,Regenerating islet-derived protein 4,33894,0.168327484044661,0.0470153325768063,0.0761774321941208,0.260477535895201,0.000346320729551956
Eye measures,"X5206.logMAR, initial (left)",LYPD3,Ly6/PLAUR domain-containing protein 3,33896,0.251586189317483,0.0705930117832047,0.113223886222402,0.389948492412564,0.000368610162706499
Eye measures,"X5206.logMAR, initial (left)",WFDC2,WAP four-disulfide core domain protein 2,33627,0.225074736070581,0.063630377591621,0.100359195991003,0.349790276150158,0.000408011046106381
Eye measures,"X5206.logMAR, initial (left)",HAVCR1,Hepatitis A virus cellular receptor 1,33948,0.126649447871724,0.0360752900841894,0.0559418793067123,0.197357016436735,0.000450618504043352
Eye measures,"X5206.logMAR, initial (left)",TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,33856,0.26052450330204,0.0743089037157875,0.114879052019097,0.406169954584983,0.000458752471683098
Eye measures,"X5206.logMAR, initial (left)",LY6D,Lymphocyte antigen 6D,33869,0.21955267421861,0.0627677056692787,0.0965279711068234,0.342577377330396,0.000472879926584592
Eye measures,"X5206.logMAR, initial (left)",LIFR,Leukemia inhibitory factor receptor,33896,0.342306769470225,0.0979403315919019,0.150343719550097,0.534269819390353,0.000477848156458989
Eye measures,"X5206.logMAR, initial (left)",NEB,Nebulin,33120,0.236088202773131,0.0680628166769167,0.102685082086374,0.369491323459888,0.000527902194651957
Eye measures,"X5206.logMAR, initial (left)",EBI3_IL27,Interleukin-27,33953,0.267679841116749,0.0775661817166962,0.115650124952025,0.419709557281474,0.000562858685013919
Eye measures,"X5206.logMAR, initial (left)",TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,33856,0.250083750177886,0.0729498646439876,0.107102015475671,0.393065484880102,0.000612355758702664
Eye measures,"X5206.logMAR, initial (left)",IL10RB,Interleukin-10 receptor subunit beta,33914,0.279226672473969,0.0816344428508409,0.119223164486321,0.439230180461617,0.000629881080772296
Eye measures,"X5206.logMAR, initial (left)",TGFB1,Transforming growth factor beta-1 proprotein,33958,0.197894982636061,0.0580953375919414,0.084028120955856,0.311761844316266,0.00066313960097509
Eye measures,"X5206.logMAR, initial (left)",AREG,Amphiregulin,33888,0.205242857851286,0.0605631070155043,0.086539168100898,0.323946547601675,0.000706844086344812
Eye measures,"X5206.logMAR, initial (left)",TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,33967,0.210546826464378,0.0622392139639237,0.0885579670950878,0.332535685833669,0.000722473953966234
Eye measures,"X5206.logMAR, initial (left)",REN,Renin,33915,0.0986385066251314,0.0292999703592085,0.0412105647210828,0.15606644852918,0.000766674300582698
Eye measures,"X5206.logMAR, initial (left)",IL6ST,Interleukin-6 receptor subunit beta,33915,0.442864769863625,0.132030276341144,0.184085428234983,0.701644111492266,0.000801327991380029
Eye measures,"X5206.logMAR, initial (left)",CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,33277,0.228325364479238,0.068619936049921,0.0938302898213932,0.362820439137084,0.000883404653907706
