Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,HYAL1,Hyaluronidase-1,36345,-0.414252369458494,0.0892858595997058,-0.589252654273917,-0.23925208464307,3.54786840062089e-06
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,MMP7,Matrilysin,36232,-0.183815724727878,0.0402392157915902,-0.262684587679395,-0.104946861776361,4.99955429917183e-06
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,PROC,Vitamin K-dependent protein C,36411,-0.351858540276895,0.078410978513619,-0.505544058163588,-0.198173022390201,7.31429466253546e-06
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,IL15,Interleukin-15,36382,-0.249321517753203,0.060657929919222,-0.368211060394878,-0.130431975111528,3.99226538561581e-05
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,FAM20A,Pseudokinase FAM20A,35221,-0.345133253967021,0.0868228433006904,-0.515306026836374,-0.174960481097668,7.10851082132927e-05
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,SPOCK1,Testican-1,36326,-0.29441112229683,0.0781057078534118,-0.447498309689517,-0.141323934904143,0.000164864287155775
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,NOMO1,Nodal modulator 1,36392,-0.319887606638906,0.0849807209911743,-0.486449819781607,-0.153325393496204,0.000168285995802112
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,APOF,Apolipoprotein F,35227,0.375493580605691,0.100559121091501,0.178397703266349,0.572589457945033,0.00018999949127878
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,ACE2,Angiotensin-converting enzyme 2,36239,-0.146463446997967,0.0402268386066419,-0.225308050666985,-0.0676188433289486,0.000273442667609406
Health and medical history,X21061.Degree bothered by trouble sleeping in the last 3 months,ITGA11,Integrin alpha-11,36382,0.219198228618306,0.0602475570261905,0.101113016846972,0.337283440389639,0.000276228681916704
