Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical activities,X1090.Time spent driving,COL4A1,Collagen alpha-1(IV) chain,45396,-0.307218417762861,0.0337660890639389,-0.373399952328181,-0.241036883197541,1.01702892067393e-19
Physical activities,X1090.Time spent driving,ANGPT2,Angiopoietin-2,45532,-0.304521162477825,0.0347433694692542,-0.372618166637564,-0.236424158318087,2.0442225160378e-18
Physical activities,X1090.Time spent driving,BCAM,Basal cell adhesion molecule,45383,-0.444473548240889,0.0538982552265198,-0.550114128484868,-0.33883296799691,1.75009699247157e-16
Physical activities,X1090.Time spent driving,CD300LG,CMRF35-like molecule 9,45383,-0.28434694874871,0.035464796906549,-0.353857950685546,-0.214835946811874,1.14762134981882e-15
Physical activities,X1090.Time spent driving,IGFBP2,Insulin-like growth factor-binding protein 2,45565,-0.166625321022313,0.0214128679169977,-0.208594542139628,-0.124656099904997,7.57425699098568e-15
Physical activities,X1090.Time spent driving,CKB,Creatine kinase B-type,43164,-0.204612369849874,0.0265370229739465,-0.25662493487881,-0.152599804820939,1.33465868597807e-14
Physical activities,X1090.Time spent driving,GGT5,Glutathione hydrolase 5 proenzyme,45241,-0.430667978665953,0.0567947580426822,-0.54198570442961,-0.319350252902296,3.55740253608425e-14
Physical activities,X1090.Time spent driving,YAP1,Transcriptional coactivator YAP1,43133,-0.410446770792126,0.0543886904296521,-0.517048604034244,-0.303844937550008,4.73448665784951e-14
Physical activities,X1090.Time spent driving,CXCL14,C-X-C motif chemokine 14,45086,0.174179311686143,0.0234116387806762,0.128292499676017,0.220066123696268,1.05750545967632e-13
Physical activities,X1090.Time spent driving,THBS4,Thrombospondin-4,45405,-0.213770217173849,0.0287458776280651,-0.270112137324857,-0.157428297022842,1.08323781157651e-13
Physical activities,X1090.Time spent driving,C7,Complement component C7,42833,-0.352440387205778,0.0478013633336581,-0.446131059339748,-0.258749715071808,1.76003000709306e-13
Physical activities,X1090.Time spent driving,PRTG,Protogenin,45532,-0.379229036614569,0.0525756497880386,-0.482277310199124,-0.276180763030013,5.70394246823727e-13
Physical activities,X1090.Time spent driving,NTproBNP,N-terminal prohormone of brain natriuretic peptide,45396,-0.0856875527145903,0.0120738766045889,-0.109352350859585,-0.062022754569596,1.32646655593603e-12
Physical activities,X1090.Time spent driving,NRP1,Neuropilin-1,45488,-0.341509328471624,0.0481703321039511,-0.435923179395368,-0.24709547754788,1.39801576755991e-12
Physical activities,X1090.Time spent driving,AOC3,Membrane primary amine oxidase,45456,-0.307027452780362,0.0445379888059502,-0.394321910840024,-0.2197329947207,5.63225086774592e-12
Physical activities,X1090.Time spent driving,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,45374,0.0730562893805067,0.0106339039200287,0.0522138376972504,0.0938987410637629,6.63978117046045e-12
Physical activities,X1090.Time spent driving,NOTCH3,Neurogenic locus notch homolog protein 3,45596,-0.264255308769216,0.0389601066164729,-0.340617117737503,-0.187893499800929,1.2182379422933e-11
Physical activities,X1090.Time spent driving,SCARF2,Scavenger receptor class F member 2,45524,-0.312806296180829,0.0463546782332455,-0.40366146551799,-0.221951126843668,1.54643871878169e-11
Physical activities,X1090.Time spent driving,CNTN4,Contactin-4,45383,-0.37168078006286,0.0554777535931405,-0.480417177105416,-0.262944383020305,2.15577997722467e-11
Physical activities,X1090.Time spent driving,FSTL3,Follistatin-related protein 3,45354,-0.272499786249301,0.0408685562493554,-0.352602156498037,-0.192397416000564,2.67936157882516e-11
Physical activities,X1090.Time spent driving,NPDC1,Neural proliferation differentiation and control protein 1,45396,-0.269231729752189,0.04050657325446,-0.34862461333093,-0.189838846173447,3.0912999442799e-11
Physical activities,X1090.Time spent driving,LGALS4,Galectin-4,45370,-0.15563402313952,0.0234546808796555,-0.201605197663645,-0.109662848615395,3.33256579662945e-11
Physical activities,X1090.Time spent driving,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,45419,-0.229877180530928,0.0352709385136743,-0.299008220017729,-0.160746141044126,7.35367710936624e-11
