Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,NTproBNP,N-terminal prohormone of brain natriuretic peptide,35942,-0.343129641008193,0.0955534666168458,-0.530414435577211,-0.155844846439176,0.000331601886194077
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,RAB33A,Ras-related protein Rab-33A,34700,0.213664031861555,0.0616018013364176,0.0929245012421768,0.334403562480934,0.00052704606664281
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,LPL,Lipoprotein lipase,35942,-0.148309074316562,0.0429077445833016,-0.232408253699833,-0.064209894933291,0.000550412260245965
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,REEP4,Receptor expression-enhancing protein 4,34926,0.189906990920519,0.0560378735256927,0.0800727588101616,0.299741223030877,0.000706011792466745
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,IL17RB,Interleukin-17 receptor B,35838,-0.159680347983924,0.0472031913753241,-0.252198603079559,-0.0671620928882884,0.000721235761995391
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",35900,0.123704214528343,0.0391320622083414,0.0470053725999938,0.200403056456692,0.00157764166734918
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,35934,-0.107456796678524,0.0352121885412624,-0.176472686219398,-0.0384409071376495,0.00228368547582442
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,ARSB,Arylsulfatase B,35900,0.148455945527753,0.0489310786358153,0.0525510314015553,0.244360859653951,0.00242198992502124
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,ARHGAP1,Rho GTPase-activating protein 1,35755,0.123792966153894,0.0409633993159765,0.0435047034945798,0.204081228813208,0.00251966996239144
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,LEPR,Leptin receptor,35942,-0.0844533909533809,0.028429053865224,-0.14017433652922,-0.0287324453775418,0.00298111383268225
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,35934,0.320172766192017,0.109246188470212,0.106050236790402,0.534295295593631,0.00339193320701964
Mental health,X20548#7.Manifestations of mania or irritability_I was easily distracted,MOCS2,Molybdopterin synthase catalytic subunit,34795,0.176244488794852,0.0613095116294448,0.0560778460011404,0.296411131588564,0.00405830231231854
