Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,CDCP1,CUB domain-containing protein 1,52084,0.0604224789688643,0.00903742434621433,0.0427091272502842,0.0781358306874443,2.34806805023912e-11
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,COL9A1,Collagen alpha-1(IX) chain,52263,0.0470821238781531,0.00712369021171066,0.0331196910632002,0.061044556693106,3.94535232640568e-11
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,TREM2,Triggering receptor expressed on myeloid cells 2,52258,0.0479929769469705,0.00875644112665498,0.0308303523387268,0.0651556015552143,4.27541896080825e-08
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,SMOC1,SPARC-related modular calcium-binding protein 1,52497,0.0281325160852426,0.00526483562404177,0.0178134382621208,0.0384515939083645,9.20160993217242e-08
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,PRELP,Prolargin,52258,0.0198147311265108,0.00372952044261862,0.0125048710589783,0.0271245911940433,1.08843855073461e-07
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,RBFOX3,RNA binding protein fox-1 homolog 3,49089,0.0341504311903163,0.00649543708652831,0.0214193745007208,0.0468814878799118,1.47408718058223e-07
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,LGALS3,Galectin-3,52365,0.0227768785702323,0.00482657752756218,0.0133167866162104,0.0322369705242542,2.38292596620643e-06
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,CORO6,Coronin-6,48472,0.0288408346799746,0.0062216666519418,0.0166463680421687,0.0410353013177805,3.58255792529956e-06
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,CNDP1,Beta-Ala-His dipeptidase,52403,-0.0339667946179103,0.00747001447889628,-0.048608022996547,-0.0193255662392736,5.46618483286186e-06
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,GAST,Gastrin,49079,0.0940993589424953,0.020816627780965,0.0532987684918039,0.134899949393187,6.20702732103997e-06
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,CA14,Carbonic anhydrase 14,52497,-0.0267986792727234,0.00594453783047253,-0.0384499734204495,-0.0151473851249972,6.57156312473014e-06
Health and medical history,X6159#4.Pain type(s) experienced in last month_Back pain,FOLR2,Folate receptor beta,52504,0.0211117838089698,0.00471266635727218,0.0118749577487163,0.0303486098692233,7.50605449417917e-06
