Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SF3B4,Splicing factor 3B subunit 4,51810,0.0449334173530407,0.00598155152022993,0.03320957637339,0.0566572583326913,6.03318381080096e-14
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GFER,FAD-linked sulfhydryl oxidase ALR,51369,0.0383638117341163,0.00518907588904058,0.0281932229915968,0.0485344004766358,1.48298846994368e-13
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,LAT2,Linker for activation of T-cells family member 2,51810,0.07382969843956,0.0102929056041364,0.0536556034554526,0.0940037934236674,7.56442368912973e-13
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,ATP6V1F,V-type proton ATPase subunit F,51378,0.0388009570203027,0.0054208701759339,0.0281760514754722,0.0494258625651331,8.45307893080428e-13
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PSME2,Proteasome activator complex subunit 2,51624,0.0206662743613184,0.002898543710684,0.0149851286883777,0.026347420034259,1.03422529245509e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,LYN,Tyrosine-protein kinase Lyn,51810,0.0488731078342012,0.00692417701515549,0.0353017208844965,0.062444494783906,1.73262195809648e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,RANBP1,Ran-specific GTPase-activating protein,48246,0.0295354943428022,0.00419329634731496,0.0213166335020648,0.0377543551835395,1.93662408774566e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GMPR,GMP reductase 1,52195,0.0271692097146761,0.00386525936459828,0.0195933013600634,0.0347451180692887,2.13563858470934e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TNFSF14,Tumor necrosis factor ligand superfamily member 14,51724,0.0328180614500979,0.00472138352293953,0.0235641497451364,0.0420719731550593,3.72502163272831e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CASP8,Caspase-8,52063,0.0350345529613435,0.00505850816803664,0.0251198769519916,0.0449492289706953,4.44503848435088e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PRDX6,Peroxiredoxin-6,52126,0.0337660367289408,0.00492232230890981,0.0241182850034776,0.043413788454404,7.06776132187698e-12
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,HCLS1,Hematopoietic lineage cell-specific protein,52195,0.0302229628864267,0.0044615001171292,0.0214784226568535,0.038967503116,1.28064609674476e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,STAMBP,STAM-binding protein,51692,0.0344454003389829,0.00510529300754633,0.0244390260441921,0.0444517746337737,1.54506205836999e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,CRKL,Crk-like protein,51928,0.057459534627704,0.00852271654231967,0.0407550102047575,0.0741640590506506,1.59948165190396e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,TXNRD1,"Thioredoxin reductase 1, cytoplasmic",51931,0.0251485808771199,0.00374725585252379,0.0178039594061733,0.0324932023480665,1.97456179091539e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,PPME1,Protein phosphatase methylesterase 1,51810,0.0319902592716231,0.00478671247862792,0.0226083028135124,0.0413722157297338,2.39180319511247e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,BGLAP,Osteocalcin,48815,-0.0454912357637578,0.00680812739126912,-0.0588351654506453,-0.0321473060768704,2.42004189169007e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,SNX9,Sorting nexin-9,51919,0.0365994679774337,0.00548331480016512,0.0258521709691101,0.0473467649857573,2.53303263180644e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,DNPEP,Aspartyl aminopeptidase,48754,0.0303168997063714,0.00454699599202662,0.0214047875619992,0.0392290118507436,2.67014778024583e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",52063,0.0378108105249223,0.00567957070597867,0.0266788519412041,0.0489427691086405,2.84991357014193e-11
Working and living environment,X24019.Particulate matter air pollution (pm10); 2007,GLOD4,Glyoxalase domain-containing protein 4,51852,0.018541691838835,0.00278769436037888,0.0130778108924924,0.0240055727851776,2.97037009564038e-11
