Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,DDC,Aromatic-L-amino-acid decarboxylase,52153,0.196705337944758,0.0192234666570453,0.159027343296949,0.234383332592567,1.59504150969714e-24
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,AREG,Amphiregulin,52068,0.114096220178215,0.0158927729681333,0.0829463851606739,0.145246055195756,7.22476773343596e-13
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,FOLR1,Folate receptor alpha,52143,0.0749110469274844,0.011891864168736,0.0516029931567618,0.098219100698207,3.04178550605169e-10
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",48990,0.0939544523509277,0.0168230392850867,0.0609812953521579,0.126927609349698,2.36860116439889e-08
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,KYNU,Kynureninase,52456,0.102283580556743,0.0184549787759897,0.0661118221558033,0.138455338957683,3.01628221525189e-08
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,KYAT1,Kynurenine--oxoglutarate transaminase 1,52146,0.121077109491758,0.0229592316880676,0.076077015383146,0.166077203600371,1.34976270011683e-07
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,CXADR,Coxsackievirus and adenovirus receptor,52153,0.0974712444539461,0.0198080788484964,0.0586474099108931,0.136295078996999,8.67805965539349e-07
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,CTSL,Cathepsin L1,52184,0.0461818992683445,0.00991162823670007,0.0267551079244124,0.0656086906122766,3.18917374666585e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,48975,0.0564342585684275,0.0121173584518959,0.0326842360027116,0.0801842811341434,3.22394548143093e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,HIP1R,Huntingtin-interacting protein 1-related protein,48949,0.0845086707974161,0.0182671062356658,0.0487051425755111,0.120312199019321,3.74592627469799e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,PIGR,Polymeric immunoglobulin receptor,51888,0.0699562936124576,0.0151666710190251,0.0402296184151684,0.0996829688097468,3.99967761260099e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,LYVE1,Lymphatic vessel endothelial hyaluronic acid receptor 1,49065,0.0354860501632792,0.00771395682162647,0.0203666947928913,0.0506054055336671,4.24534141491704e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,CD14,Monocyte differentiation antigen CD14,51750,0.0765333824932684,0.0167263068692559,0.0437498210295267,0.10931694395701,4.77253645926673e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,52243,0.0675768126896379,0.0148270221949872,0.0385158491874631,0.0966377761918127,5.19807348310725e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,PON1,Serum paraoxonase/arylesterase 1,49068,-0.0484391523052913,0.0107002447830825,-0.069411632080133,-0.0274666725304496,6.01867434361042e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,GDF15,Growth/differentiation factor 15,52480,0.0830276713881556,0.0183853556170234,0.0469923743787897,0.119062968397521,6.33297154457719e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,C7,Complement component C7,48581,0.0587015571856335,0.0130616102970619,0.0331008010033921,0.0843023133678748,7.0222204679504e-06
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,OCLN,Occludin,49000,0.0757642142879007,0.0175298603640127,0.0414056879744357,0.110122740601366,1.55346799118968e-05
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,ADIPOQ,Adiponectin,49065,0.117681698537121,0.0274513976102172,0.0638769592210948,0.171486437853146,1.82003544903795e-05
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,51979,0.0581100314766288,0.0136830354175944,0.0312912820581438,0.0849287808951138,2.17617847958327e-05
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,KLF4,Krueppel-like factor 4,48384,0.0706366445442293,0.0168550980771042,0.037600652313105,0.103672636775354,2.79157133792835e-05
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,IGSF3,Immunoglobulin superfamily member 3,52068,0.0615275217854023,0.0147023912745665,0.0327108348872519,0.0903442086835526,2.86373759290184e-05
Health and medical history,X6155#2.Vitamin and mineral supplements_Vitamin B,LTBP2,Latent-transforming growth factor beta-binding protein 2,52480,0.0535695577890965,0.0128171497132184,0.0284479443511885,0.0786911712270046,2.93161925514211e-05
