Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
NMR metabolomics,X23476.Acetoacetate,ANGPTL4,Angiopoietin-related protein 4,42165,0.161503237349046,0.00421770436558467,0.1532365367925,0.169769937905592,1.0172134220065e-304
NMR metabolomics,X23476.Acetoacetate,FST,Follistatin,42165,0.135982384350693,0.00470729718272402,0.126756081872553,0.145208686828832,3.99302933729795e-178
NMR metabolomics,X23476.Acetoacetate,LPL,Lipoprotein lipase,42144,-0.131540204049728,0.00465079798793202,-0.140655768106075,-0.122424639993381,4.92111598165098e-171
NMR metabolomics,X23476.Acetoacetate,IGFBP1,Insulin-like growth factor-binding protein 1,42286,0.275636561951613,0.0124051949917322,0.251322379767817,0.299950744135408,1.75382653906313e-107
NMR metabolomics,X23476.Acetoacetate,SPON2,Spondin-2,42069,-0.0582567156281734,0.00343805995287489,-0.0649953131358082,-0.0515181181205387,9.63092862964228e-64
NMR metabolomics,X23476.Acetoacetate,HS3ST3B1,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,42069,0.0581113946972557,0.00371822363722443,0.0508236763682959,0.0653991130262156,1.39656994396031e-54
NMR metabolomics,X23476.Acetoacetate,ANGPTL1,Angiopoietin-related protein 1,41919,0.0441273415068533,0.00283177421532285,0.0385770640448205,0.0496776189688861,2.86400006040171e-54
NMR metabolomics,X23476.Acetoacetate,PPY,Pancreatic prohormone,42088,0.156797917796385,0.0101564485407644,0.136891278656487,0.176704556936283,2.58477930601937e-53
NMR metabolomics,X23476.Acetoacetate,DPEP2,Dipeptidase 2,42069,-0.0452388226851086,0.00297592157267383,-0.0510716289675493,-0.0394060164026678,9.27068060466935e-52
NMR metabolomics,X23476.Acetoacetate,MYBPC1,"Myosin-binding protein C, slow-type",39957,0.112856824733496,0.00765893462120689,0.0978453128759303,0.127868336591061,1.07565148210324e-48
NMR metabolomics,X23476.Acetoacetate,GDF15,Growth/differentiation factor 15,42309,0.0637162209283857,0.00452668690392173,0.0548439145966991,0.0725885272600723,1.09661316305501e-44
NMR metabolomics,X23476.Acetoacetate,CD14,Monocyte differentiation antigen CD14,41931,0.0573491197874328,0.00407413344285749,0.0493638182394321,0.0653344213354335,1.10784476121651e-44
NMR metabolomics,X23476.Acetoacetate,ISM1,Isthmin-1,42118,-0.0536882284480816,0.00390559775357011,-0.061343200045079,-0.0460332568510842,1.03573119331093e-42
NMR metabolomics,X23476.Acetoacetate,EPHA1,Ephrin type-A receptor 1,42161,-0.0436825252695213,0.0031882820215031,-0.0499315580316673,-0.0374334925073752,1.92021057720595e-42
NMR metabolomics,X23476.Acetoacetate,ACTN2,Alpha-actinin-2,39574,0.0875139615267643,0.00644060683061926,0.0748903721387506,0.100137550914778,1.02757962229987e-41
NMR metabolomics,X23476.Acetoacetate,GHRL,Appetite-regulating hormone,42144,0.111420942362102,0.00821584299425227,0.0953178900933678,0.127523994630837,1.26238705730659e-41
NMR metabolomics,X23476.Acetoacetate,FABP3,"Fatty acid-binding protein, heart",39957,0.0695729595799134,0.00541495487248455,0.0589596480298437,0.0801862711299831,1.60415847882609e-37
NMR metabolomics,X23476.Acetoacetate,HSPB6,Heat shock protein beta-6,42261,0.0512941431574996,0.00403611092858646,0.0433833657374701,0.059204920577529,8.53466078103447e-37
NMR metabolomics,X23476.Acetoacetate,TNR,Tenascin-R,42015,-0.052600958048774,0.00414640406710615,-0.0607279100203021,-0.044474006077246,1.14927000584438e-36
