Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,ESPL1,Separin,35216,0.234724466392695,0.059126231590704,0.118837052474915,0.350611880310475,7.26682611622717e-05
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,FABP2,"Fatty acid-binding protein, intestinal",36569,0.319007689312753,0.0826346776594692,0.157043721100193,0.480971657525313,0.000114069322987293
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,RAB33A,Ras-related protein Rab-33A,35229,-0.225817823298479,0.0721587184470051,-0.367248911454609,-0.0843867351423495,0.00175888165099101
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,RBP2,Retinol-binding protein 2,36532,0.254136120563127,0.08149609081404,0.094403782567609,0.413868458558646,0.00182496657739423
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,LGMN,Legumain,36584,-0.113018924444988,0.0381057594134448,-0.18770621289534,-0.0383316359946357,0.00302664910682279
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,35445,0.083112834592729,0.0282068125407584,0.0278274820128425,0.138398187172615,0.00322422167470508
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,TAX1BP1,Tax1-binding protein 1,35432,-0.189814628062813,0.0658860564562421,-0.318951298717048,-0.0606779574085784,0.00397709034748493
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,AZI2,5-azacytidine-induced protein 2,35419,-0.175953566413083,0.0611102485335907,-0.295729653538921,-0.0561774792872451,0.00399823763581161
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,PLXNB2,Plexin-B2,36629,-0.0706653905274663,0.0246619961400572,-0.119002902961978,-0.0223278780929542,0.00417622818362554
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,FZD8,Frizzled-8,35226,0.131628633850751,0.0463165922318443,0.0408481130763364,0.222409154625166,0.00449779568676861
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,SHH,Sonic hedgehog protein,35236,-0.12981549712073,0.04619057725292,-0.220349028536453,-0.0392819657050066,0.00496199264960631
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,TNFAIP2,Tumor necrosis factor alpha-induced protein 2,35429,-0.151080074374638,0.0541002615977824,-0.257116587106292,-0.0450435616429846,0.00524327236396311
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,TRIM24,Transcription intermediary factor 1-alpha,35311,-0.193732776594863,0.0700295015992884,-0.330990599729468,-0.0564749534602575,0.00568262077772658
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,MEP1B,Meprin A subunit beta,36569,0.326150188233591,0.119011589927368,0.0928874719759502,0.559412904491231,0.00614841239096684
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,HBZ,Hemoglobin subunit zeta,35424,0.318352271764009,0.116409991872374,0.0901886876941551,0.546515855833863,0.0062588784372777
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,FES,Tyrosine-protein kinase Fes/Fps,36383,-0.134566645531258,0.0493074382194119,-0.231209224441305,-0.0379240666212105,0.00636434305897378
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,EIF2AK2,"Interferon-induced, double-stranded RNA-activated protein kinase",35410,-0.322600602366479,0.118206703257837,-0.554285740751839,-0.0909154639811183,0.00636661547803266
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,C8B,Complement component C8 beta chain,35442,-0.087307626736218,0.0321137517579548,-0.150250580181809,-0.0243646732906266,0.00657044528536005
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,CD28,T-cell-specific surface glycoprotein CD28,36383,0.104150283420766,0.0384038985920643,0.0288786421803203,0.179421924661212,0.00670312426110412
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,SSNA1,Sjoegren syndrome nuclear autoantigen 1,35429,-0.148422750588282,0.0549402161097585,-0.256105574163408,-0.0407399270131551,0.00691912791420836
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,NAA10,N-alpha-acetyltransferase 10,35229,-0.147068339551206,0.0545346003438549,-0.253956156225161,-0.04018052287725,0.00701884862452661
Diet and food preferences,X29136#2.Actions and feelings during periods of overeating or binge eating_Eaten until feeling uncomfortably full,TFRC,Transferrin receptor protein 1,36616,-0.104702945559465,0.0388531968289215,-0.180855211344151,-0.028550679774779,0.00705703682692951
