Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PLXNB2,Plexin-B2,51219,0.0641828014011093,0.00181287169190466,0.0606295728849762,0.0677360299172424,2.86682701627715e-267
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),REN,Renin,51054,0.203120147598046,0.0060346126116319,0.191292306879247,0.214947988316844,2.37394394534194e-242
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),NFASC,Neurofascin,51317,0.0723895975101293,0.00216705089463324,0.0681421777566482,0.0766370172636104,6.96573020932688e-239
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),GDF15,Growth/differentiation factor 15,51329,0.107943171462517,0.00340658594318047,0.101266263013883,0.114620079911151,1.15735938706067e-215
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),MFGE8,Lactadherin,51061,0.106993545027059,0.00340992637844952,0.100310089325298,0.11367700072882,1.51676913679752e-211
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),SERPIND1,Heparin cofactor 2,48039,0.0679879242470346,0.00216320622256774,0.0637480400508018,0.0722278084432673,1.54713849382903e-211
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),LGALS4,Galectin-4,51027,0.129554823567784,0.00420793963000244,0.121307261892979,0.137802385242589,6.55728126677168e-204
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PLA2G7,Platelet-activating factor acetylhydrolase,51061,-0.073221072519531,0.00243006757906059,-0.0779840049744898,-0.0684581400645723,1.46027390523179e-195
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),ADAMTSL2,ADAMTS-like protein 2,48060,0.0764681966623536,0.00255941597335325,0.0714517413545813,0.081484651970126,8.20729570120835e-192
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),IGSF3,Immunoglobulin superfamily member 3,50954,0.0780508155082915,0.00274644217758913,0.0726677888402168,0.0834338421763662,1.49294960027648e-174
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),MUC13,Mucin-13,50564,0.104505455836223,0.00395757681382166,0.0967486052811323,0.112262306391313,2.6523175432986e-151
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),IL18R1,Interleukin-18 receptor 1,51317,0.0655432719387679,0.00249746839916748,0.0606482338763996,0.0704383100011362,1.42176151716266e-149
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),REG4,Regenerating islet-derived protein 4,51063,0.0992631400196542,0.00382423926964054,0.0917676310511587,0.10675864898815,2.21770367692526e-146
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),PTPRB,Receptor-type tyrosine-protein phosphatase beta,48053,0.0570929946562263,0.00222635735389547,0.0527293342425912,0.0614566550698614,1.14690542218892e-142
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),THBS2,Thrombospondin-2,51061,0.0731462982892677,0.00291967833537584,0.067423728751931,0.0788688678266043,1.21984601477235e-136
Blood and urine assays,X30750.Glycated haemoglobin (HbA1c),TMPRSS15,Enteropeptidase,50954,0.166054636597085,0.00666444713078289,0.15299232022075,0.179116952973419,3.44302117468476e-135
