Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Physical measures,X4105.Heel bone mineral density (BMD) (left),FABP4,"Fatty acid-binding protein, adipocyte",36292,-0.0679606789571416,0.00641724531742388,-0.0805384797792924,-0.0553828781349908,4.98992653952848e-26
Physical measures,X4105.Heel bone mineral density (BMD) (left),SOST,Sclerostin,36176,0.0521875298363086,0.00498817162227373,0.042410713456652,0.0619643462159651,1.91834876870878e-25
Physical measures,X4105.Heel bone mineral density (BMD) (left),LEP,Leptin,36188,-0.0849213020557324,0.00898924783725673,-0.102540227816756,-0.0673023762947092,4.5508153981143e-21
Physical measures,X4105.Heel bone mineral density (BMD) (left),TIMP4,Metalloproteinase inhibitor 4,36182,-0.0479805749273667,0.00508115878195637,-0.0579396461400012,-0.0380215037147322,4.73336663491102e-21
Physical measures,X4105.Heel bone mineral density (BMD) (left),COL9A1,Collagen alpha-1(IX) chain,36170,-0.050278114315134,0.00574298635843507,-0.0615343675776668,-0.0390218610526013,2.49388158746079e-18
Physical measures,X4105.Heel bone mineral density (BMD) (left),CA14,Carbonic anhydrase 14,36255,0.039895512489277,0.00473261110194723,0.0306195947294604,0.0491714302490936,4.09400573041468e-17
Physical measures,X4105.Heel bone mineral density (BMD) (left),FAM20A,Pseudokinase FAM20A,35253,-0.0265783671832022,0.0035521340284593,-0.0335405498789824,-0.0196161844874219,8.24086617721659e-14
Physical measures,X4105.Heel bone mineral density (BMD) (left),WIF1,Wnt inhibitory factor 1,36255,0.0309294933510578,0.00433607370772532,0.0224307888839162,0.0394281978181995,1.07129948543252e-12
Physical measures,X4105.Heel bone mineral density (BMD) (left),SPON1,Spondin-1,36168,-0.0277993781659162,0.00422247362243756,-0.0360754264658938,-0.0195233298659385,4.89626277054592e-11
Physical measures,X4105.Heel bone mineral density (BMD) (left),GGT1,Glutathione hydrolase 1 proenzyme,36163,-0.0419177216267244,0.00668903723354878,-0.05502823460448,-0.0288072086489688,3.89168591814254e-10
Physical measures,X4105.Heel bone mineral density (BMD) (left),FGF21,Fibroblast growth factor 21,36249,-0.0958512640646816,0.0154314051606897,-0.126096818179633,-0.0656057099497298,5.52466632426554e-10
Physical measures,X4105.Heel bone mineral density (BMD) (left),PLA2G15,Phospholipase A2 group XV,36213,-0.0219344784668668,0.00353946543736258,-0.0288718307240974,-0.0149971262096361,6.05014546629183e-10
Physical measures,X4105.Heel bone mineral density (BMD) (left),MRC1,Macrophage mannose receptor 1,35254,-0.0224430142496078,0.00366204765925368,-0.029620627661745,-0.0152654008374706,9.37572051460889e-10
Physical measures,X4105.Heel bone mineral density (BMD) (left),PIGR,Polymeric immunoglobulin receptor,36067,-0.0297711691940376,0.00488723486910106,-0.0393501495374757,-0.0201921888505995,1.1731810241451e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),HAVCR1,Hepatitis A virus cellular receptor 1,36242,-0.0498242564601934,0.00835931259033528,-0.0662085091372505,-0.0334400037831362,2.62909270857762e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),DDR1,Epithelial discoidin domain-containing receptor 1,36249,-0.018110035378602,0.00308667629643106,-0.0241599209196069,-0.0120601498375971,4.61789137716484e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),CXCL13,C-X-C motif chemokine 13,36249,-0.043887103638989,0.00749620322333347,-0.0585796619567226,-0.0291945453212554,4.97986235798958e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),ADIPOQ,Adiponectin,35270,-0.0517740585355494,0.00894200132993082,-0.0693003811422138,-0.034247735928885,7.35926973486825e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),PLAUR,Urokinase plasminogen activator surface receptor,36099,-0.0212723666917137,0.00369919972725434,-0.0285227981571322,-0.0140219352262952,9.24569554663295e-09
Physical measures,X4105.Heel bone mineral density (BMD) (left),BGLAP,Osteocalcin,35263,-0.0644177671069786,0.011256945299066,-0.086481379893148,-0.0423541543208093,1.09533794494807e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,36213,0.0338452132734708,0.00592078226792514,0.0222404800283375,0.0454499465186041,1.1295338901e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),CHI3L1,Chitinase-3-like protein 1,36025,-0.0603512557337485,0.0106403878264068,-0.0812064158735057,-0.0394960955939912,1.46524841850179e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),FSTL1,Follistatin-related protein 1,35101,-0.016131889290466,0.00291554615253034,-0.0218463597494255,-0.0104174188315066,3.26963143787357e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),GDF15,Growth/differentiation factor 15,36292,-0.0318548097219841,0.00586752650849158,-0.0433551616786276,-0.0203544577653406,5.83989816994197e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),IDUA,Alpha-L-iduronidase,36255,-0.0330097802666578,0.00613273289769797,-0.0450299367461458,-0.0209896237871698,7.56118288364349e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",36292,-0.0212388568757582,0.00394946715149279,-0.028979812492684,-0.0134979012588323,7.76815423786413e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),CXCL17,C-X-C motif chemokine 17,36267,-0.0305086752314304,0.00570635281570168,-0.0416931267502057,-0.0193242237126551,9.228589380519e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),IGFBPL1,Insulin-like growth factor-binding protein-like 1,36188,-0.0226852627232741,0.00425314102899776,-0.0310214191401097,-0.0143491063064385,9.89715403792717e-08
Physical measures,X4105.Heel bone mineral density (BMD) (left),WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",36080,0.0284155375578069,0.00532931310682782,0.0179700838684243,0.0388609912471894,1.00013931958635e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),ANGPTL1,Angiopoietin-related protein 1,36051,-0.0199754836354384,0.0037488914699384,-0.0273233109165176,-0.0126276563543591,1.01998595623987e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),WFDC2,WAP four-disulfide core domain protein 2,35794,-0.0277586344001593,0.00521843415176255,-0.0379867653376139,-0.0175305034627047,1.07281305567991e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),FSTL3,Follistatin-related protein 3,36148,-0.0216906364205217,0.00409514042377379,-0.0297171116511184,-0.0136641611899251,1.21257484759496e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),NHLRC3,NHL repeat-containing protein 3,34946,-0.0225710519557117,0.00426702998787342,-0.0309344307319436,-0.0142076731794798,1.26659283107552e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),IL1RN,Interleukin-1 receptor antagonist protein,36148,-0.0358032098480203,0.00678390936144448,-0.0490996721964515,-0.0225067474995892,1.34480686256743e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,36271,-0.018841869510504,0.00358434057642156,-0.0258671770402902,-0.0118165619807177,1.50601487965131e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),OCLN,Occludin,35239,-0.0294951697120249,0.00564151094702822,-0.0405525311682002,-0.0184378082558496,1.76358430434591e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),ITGA5,Integrin alpha-5,36182,-0.016813690464917,0.0032319977489905,-0.0231484060529384,-0.0104789748768956,2.02035780437936e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),DMP1,Dentin matrix acidic phosphoprotein 1,35101,-0.039201726616123,0.0075404380845974,-0.0539809852619339,-0.0244224679703121,2.06626863445015e-07
Physical measures,X4105.Heel bone mineral density (BMD) (left),MATN2,Matrilin-2,36168,-0.0197147475752838,0.00381749768693108,-0.0271970430416687,-0.0122324521088988,2.47477976486648e-07
