Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other facial nerve disorders,ACE2,Angiotensin-converting enzyme 2,20930,94,1.97 [1.51-2.57],4.908016831935344e-07
Chapter VI Diseases of the nervous system,Other facial nerve disorders,ASGR1,Asialoglycoprotein receptor 1,21144,96,2.95 [1.78-4.87],2.463310247389073e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,CA5A,"Carbonic anhydrase 5A, mitochondrial",20930,94,1.41 [1.19-1.67],9.662004930621613e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,CD276,CD276 antigen,21325,95,3.04 [1.86-4.99],1.032936292509465e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,CD80,T-lymphocyte activation antigen CD80,18590,79,2.89 [1.79-4.68],1.449447350253996e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18568,80,2.31 [1.69-3.16],1.5556754671575849e-07
Chapter VI Diseases of the nervous system,Other facial nerve disorders,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,20624,94,1.57 [1.27-1.95],3.500033003942975e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,ENTPD2,Ectonucleoside triphosphate diphosphohydrolase 2,20860,93,1.90 [1.41-2.55],2.09628386596601e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,EPHA2,Ephrin type-A receptor 2,20561,91,2.27 [1.53-3.36],4.285465620240306e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,FABP1,"Fatty acid-binding protein, liver",21325,95,1.42 [1.19-1.69],8.824157889299558e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,GDF15,Growth/differentiation factor 15,21595,97,2.18 [1.62-2.93],3.2081457373642494e-07
Chapter VI Diseases of the nervous system,Other facial nerve disorders,GFRA1,GDNF family receptor alpha-1,21473,97,3.52 [2.06-6.03],4.495174595998529e-06
Chapter VI Diseases of the nervous system,Other facial nerve disorders,GGT5,Glutathione hydrolase 5 proenzyme,21144,96,3.57 [1.95-6.55],3.801136217140112e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,HAVCR1,Hepatitis A virus cellular receptor 1,21474,97,1.72 [1.36-2.17],6.308685745314948e-06
Chapter VI Diseases of the nervous system,Other facial nerve disorders,IGFBP7,Insulin-like growth factor-binding protein 7,21595,97,2.17 [1.52-3.11],2.1577521783771786e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,IL12RB1,Interleukin-12 receptor subunit beta-1,20940,96,1.94 [1.39-2.70],9.89953986840708e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,IL1R1,Interleukin-1 receptor type 1,21327,96,4.43 [2.28-8.61],1.07554847782866e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,ITGBL1,Integrin beta-like protein 1,18605,80,2.31 [1.54-3.47],5.105213619873973e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,MMP7,Matrilysin,20895,94,2.32 [1.60-3.36],8.473471322212546e-06
Chapter VI Diseases of the nervous system,Other facial nerve disorders,MRC1,Macrophage mannose receptor 1,18601,80,3.71 [1.98-6.95],4.343080082924316e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,MUC13,Mucin-13,20847,94,1.86 [1.36-2.54],9.88695037489266e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,NRP2,Neuropilin-2,21359,96,2.86 [1.71-4.79],6.048127437910114e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,PALM2,Paralemmin-2,18568,80,2.31 [1.56-3.43],3.2374266227387e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,PIGR,Polymeric immunoglobulin receptor,21066,95,2.74 [1.74-4.30],1.2181109206745291e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,PRSS22,Brain-specific serine protease 4,18047,77,1.93 [1.44-2.60],1.2799544791402836e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,RNF149,E3 ubiquitin-protein ligase RNF149,18131,76,2.57 [1.81-3.66],1.4631662688915321e-07
Chapter VI Diseases of the nervous system,Other facial nerve disorders,SCARB2,Lysosome membrane protein 2,20748,91,2.57 [1.68-3.92],1.2877273112781074e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,SIGLEC1,Sialoadhesin,21427,97,2.21 [1.53-3.20],2.351215323283852e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,SIRPB1,Signal-regulatory protein beta-1,21297,95,2.18 [1.53-3.11],1.5490028830545216e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,THBS2,Thrombospondin-2,21359,96,2.51 [1.80-3.50],4.984764963874783e-08
Chapter VI Diseases of the nervous system,Other facial nerve disorders,TIMP1,Metalloproteinase inhibitor 1,21120,95,2.74 [1.67-4.51],7.251317501770464e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,21538,99,2.23 [1.53-3.24],2.674613185320377e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,21505,99,2.17 [1.50-3.16],4.474404040262511e-05
Chapter VI Diseases of the nervous system,Other facial nerve disorders,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,21144,96,1.79 [1.34-2.37],6.728384528199743e-05
