Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PTGES2,Prostaglandin E synthase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20843,859,1.25 [1.11-1.41],0.0001984828616528
PTGES2,Prostaglandin E synthase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,21955,370,1.41 [1.19-1.68],0.0001034543658281
PTGES2,Prostaglandin E synthase 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,21955,370,1.41 [1.19-1.68],0.0001034543658281
PTGES2,Prostaglandin E synthase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,22028,345,1.51 [1.25-1.81],1.5446838117677196e-05
PTGES2,Prostaglandin E synthase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22018,335,1.48 [1.22-1.78],5.016149609492045e-05
PTGES2,Prostaglandin E synthase 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17150,2334,1.20 [1.10-1.30],4.011297979800958e-05
PTGES2,Prostaglandin E synthase 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18045,1707,1.21 [1.10-1.34],6.401722730903723e-05
PTGES2,Prostaglandin E synthase 2,Chapter IX Diseases of the circulatory system,Hypertension,18061,1723,1.21 [1.10-1.33],0.0001019101840064
PTGES2,Prostaglandin E synthase 2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18967,1794,1.21 [1.11-1.32],2.4231709146007885e-05
PTGES2,Prostaglandin E synthase 2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,20799,987,1.23 [1.10-1.38],0.0003025645928469
PTGES2,Prostaglandin E synthase 2,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22152,254,1.46 [1.18-1.80],0.0004450572246247
PTGES2,Prostaglandin E synthase 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21988,90,1.78 [1.27-2.48],0.0006993119705677
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,16406,3734,1.13 [1.06-1.21],0.0002521149001006
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,17902,2149,1.18 [1.08-1.28],0.0001220879058679
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,15939,186,1.51 [1.19-1.94],0.0008868524772457
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,16189,436,1.37 [1.16-1.61],0.0002356143073848
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,16784,1031,1.25 [1.11-1.40],0.0002054141969601
PTGES2,Prostaglandin E synthase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",19077,1031,1.23 [1.09-1.37],0.0004633869582059
PTGES2,Prostaglandin E synthase 2,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23072,133,1.70 [1.27-2.29],0.0003941328338136
