Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
JUN,Transcription factor AP-1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,23678,192,1.44 [1.22-1.71],1.91481509437196e-05
JUN,Transcription factor AP-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18140,757,1.36 [1.23-1.50],1.064374011792184e-09
JUN,Transcription factor AP-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,22568,894,1.23 [1.11-1.36],0.0001110096559084
JUN,Transcription factor AP-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24924,893,1.24 [1.13-1.36],1.3215856444848097e-05
JUN,Transcription factor AP-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,25692,410,1.40 [1.22-1.60],1.1095804672958728e-06
JUN,Transcription factor AP-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,25683,401,1.38 [1.20-1.58],3.799257678386279e-06
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20045,2753,1.19 [1.10-1.27],2.7314507865361333e-06
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21050,2028,1.17 [1.08-1.27],8.799278426719335e-05
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,Hypertension,21071,2049,1.18 [1.09-1.28],3.399931794392202e-05
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19070,48,1.77 [1.40-2.25],2.336420241337696e-06
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16546,280,1.46 [1.26-1.69],4.114909934047249e-07
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",26383,98,1.71 [1.42-2.06],1.865729726561072e-08
JUN,Transcription factor AP-1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,26287,111,1.51 [1.24-1.84],5.0235640697867626e-05
JUN,Transcription factor AP-1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,26891,82,1.50 [1.19-1.89],0.0006831270636198
JUN,Transcription factor AP-1,Chapter X Diseases of the respiratory system,Interstitial lung disease,25444,61,1.54 [1.19-1.99],0.0009162358361654
JUN,Transcription factor AP-1,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",26967,61,1.54 [1.19-1.99],0.0009078566888466
JUN,Transcription factor AP-1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,18838,5919,1.09 [1.04-1.15],0.0008378441315925
JUN,Transcription factor AP-1,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",26649,469,1.27 [1.13-1.43],8.85985007270597e-05
JUN,Transcription factor AP-1,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,19790,388,1.30 [1.14-1.48],7.402575260072945e-05
JUN,Transcription factor AP-1,Chapter XI Diseases of the digestive system,Constipation,25522,346,1.32 [1.16-1.51],3.9468790557453846e-05
JUN,Transcription factor AP-1,Chapter XI Diseases of the digestive system,Diseases of liver,26431,100,1.56 [1.28-1.90],1.346132082651305e-05
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19192,4367,1.14 [1.07-1.21],9.948528603339976e-06
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,20903,2514,1.18 [1.10-1.26],2.6200074519294606e-06
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,18600,211,1.34 [1.13-1.60],0.0008478046255033
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,18902,513,1.33 [1.18-1.50],4.465161336892747e-06
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,26653,184,1.38 [1.16-1.64],0.0002509437889373
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,19606,1217,1.22 [1.11-1.34],3.241916207098234e-05
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",22284,1217,1.21 [1.10-1.33],6.053844464607983e-05
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,18691,302,1.32 [1.13-1.55],0.000482692117832
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18870,481,1.32 [1.16-1.50],2.898776806744662e-05
JUN,Transcription factor AP-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,26282,92,1.60 [1.31-1.94],2.2104260002446387e-06
JUN,Transcription factor AP-1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,22210,6041,1.09 [1.04-1.15],0.0006243404914959
JUN,Transcription factor AP-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,24776,201,1.44 [1.24-1.68],3.3249064125907133e-06
JUN,Transcription factor AP-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,24957,48,1.83 [1.48-2.27],2.4680276365577824e-08
